level,anzsco_code,title,state,date,vacancies
3,1B,"Construction, Production and Distribution Managers",NT,2021-01-01,46.771
3,1B,"Construction, Production and Distribution Managers",NT,2021-02-01,51.172
3,1B,"Construction, Production and Distribution Managers",NT,2021-03-01,55.664
3,1B,"Construction, Production and Distribution Managers",NT,2021-04-01,59.98
3,1B,"Construction, Production and Distribution Managers",NT,2021-05-01,63.802
3,1B,"Construction, Production and Distribution Managers",NT,2021-06-01,66.96
3,1B,"Construction, Production and Distribution Managers",NT,2021-07-01,69.36
3,1B,"Construction, Production and Distribution Managers",NT,2021-08-01,71.033
3,1B,"Construction, Production and Distribution Managers",NT,2021-09-01,71.969
3,1B,"Construction, Production and Distribution Managers",NT,2021-10-01,72.227
3,1B,"Construction, Production and Distribution Managers",NT,2021-11-01,71.954
3,1B,"Construction, Production and Distribution Managers",NT,2021-12-01,71.302
3,1B,"Construction, Production and Distribution Managers",NT,2022-01-01,70.413
3,1B,"Construction, Production and Distribution Managers",NT,2022-02-01,69.331
3,1B,"Construction, Production and Distribution Managers",NT,2022-03-01,68.239
3,1B,"Construction, Production and Distribution Managers",NT,2022-04-01,67.295
3,1B,"Construction, Production and Distribution Managers",NT,2022-05-01,66.665
3,1B,"Construction, Production and Distribution Managers",NT,2022-06-01,66.494
3,1B,"Construction, Production and Distribution Managers",NT,2022-07-01,66.851
3,1B,"Construction, Production and Distribution Managers",NT,2022-08-01,67.766
3,1B,"Construction, Production and Distribution Managers",NT,2022-09-01,69.29
3,1B,"Construction, Production and Distribution Managers",NT,2022-10-01,71.447
3,1B,"Construction, Production and Distribution Managers",NT,2022-11-01,74.062
3,1B,"Construction, Production and Distribution Managers",NT,2022-12-01,77
3,1B,"Construction, Production and Distribution Managers",NT,2023-01-01,80.118
3,1B,"Construction, Production and Distribution Managers",NT,2023-02-01,83.228
3,1B,"Construction, Production and Distribution Managers",NT,2023-03-01,86.149
3,1B,"Construction, Production and Distribution Managers",NT,2023-04-01,88.776
3,1B,"Construction, Production and Distribution Managers",NT,2023-05-01,91.061
3,1B,"Construction, Production and Distribution Managers",NT,2023-06-01,92.974
3,1B,"Construction, Production and Distribution Managers",NT,2023-07-01,94.393
3,1B,"Construction, Production and Distribution Managers",NT,2023-08-01,95.28
3,1B,"Construction, Production and Distribution Managers",NT,2023-09-01,95.682
3,1B,"Construction, Production and Distribution Managers",NT,2023-10-01,95.71
3,1B,"Construction, Production and Distribution Managers",NT,2023-11-01,95.499
3,1B,"Construction, Production and Distribution Managers",NT,2023-12-01,95.073
3,1B,"Construction, Production and Distribution Managers",NT,2024-01-01,94.402
3,1B,"Construction, Production and Distribution Managers",NT,2024-02-01,93.451
3,1B,"Construction, Production and Distribution Managers",NT,2024-03-01,92.239
3,1B,"Construction, Production and Distribution Managers",NT,2024-04-01,90.732
3,1B,"Construction, Production and Distribution Managers",NT,2024-05-01,88.988
3,1B,"Construction, Production and Distribution Managers",NT,2024-06-01,86.982
3,1B,"Construction, Production and Distribution Managers",NT,2024-07-01,84.79
3,1B,"Construction, Production and Distribution Managers",NT,2024-08-01,82.416
3,1B,"Construction, Production and Distribution Managers",NT,2024-09-01,79.92
3,1B,"Construction, Production and Distribution Managers",NT,2024-10-01,77.38
3,1B,"Construction, Production and Distribution Managers",NT,2024-11-01,74.948
3,1B,"Construction, Production and Distribution Managers",NT,2024-12-01,72.984
3,1B,"Construction, Production and Distribution Managers",NT,2025-01-01,71.75
3,1B,"Construction, Production and Distribution Managers",NT,2025-02-01,71.4
3,1B,"Construction, Production and Distribution Managers",NT,2025-03-01,71.921
3,1B,"Construction, Production and Distribution Managers",NT,2025-04-01,73.176
3,1B,"Construction, Production and Distribution Managers",NT,2025-05-01,74.923
3,1B,"Construction, Production and Distribution Managers",NT,2025-06-01,76.973
3,1B,"Construction, Production and Distribution Managers",NT,2025-07-01,79.121
3,1B,"Construction, Production and Distribution Managers",NT,2025-08-01,81.23
3,1B,"Construction, Production and Distribution Managers",NT,2025-09-01,83.114
3,1B,"Construction, Production and Distribution Managers",NT,2025-10-01,84.562
3,1B,"Construction, Production and Distribution Managers",NT,2025-11-01,85.457
3,1B,"Construction, Production and Distribution Managers",NT,2025-12-01,85.706
3,1B,"Construction, Production and Distribution Managers",NT,2026-01-01,85.336
3,1B,"Construction, Production and Distribution Managers",NT,2026-02-01,84.498
3,1B,"Construction, Production and Distribution Managers",NT,2026-03-01,83.349
3,1B,"Construction, Production and Distribution Managers",NT,2026-04-01,82.074
3,1B,"Construction, Production and Distribution Managers",NT,2026-05-01,80.763
3,1B,"Construction, Production and Distribution Managers",NT,2026-06-01,79.492
3,1B,"Construction, Production and Distribution Managers",NT,2026-07-01,78.362
3,1C,"Health, Education, ICT and Other Managers",NT,2006-01-01,21.489
3,1C,"Health, Education, ICT and Other Managers",NT,2006-02-01,20.841
3,1C,"Health, Education, ICT and Other Managers",NT,2006-03-01,20.592
3,1C,"Health, Education, ICT and Other Managers",NT,2006-04-01,20.32
3,1C,"Health, Education, ICT and Other Managers",NT,2006-05-01,20.075
3,1C,"Health, Education, ICT and Other Managers",NT,2006-06-01,19.979
3,1C,"Health, Education, ICT and Other Managers",NT,2006-07-01,19.988
3,1C,"Health, Education, ICT and Other Managers",NT,2006-08-01,20.253
3,1C,"Health, Education, ICT and Other Managers",NT,2006-09-01,20.651
3,1C,"Health, Education, ICT and Other Managers",NT,2006-10-01,21.197
3,1C,"Health, Education, ICT and Other Managers",NT,2006-11-01,21.752
3,1C,"Health, Education, ICT and Other Managers",NT,2006-12-01,22.258
3,1C,"Health, Education, ICT and Other Managers",NT,2007-01-01,22.724
3,1C,"Health, Education, ICT and Other Managers",NT,2007-02-01,23.177
3,1C,"Health, Education, ICT and Other Managers",NT,2007-03-01,23.652
3,1C,"Health, Education, ICT and Other Managers",NT,2007-04-01,24.177
3,1C,"Health, Education, ICT and Other Managers",NT,2007-05-01,24.779
3,1C,"Health, Education, ICT and Other Managers",NT,2007-06-01,25.389
3,1C,"Health, Education, ICT and Other Managers",NT,2007-07-01,25.909
3,1C,"Health, Education, ICT and Other Managers",NT,2007-08-01,26.308
3,1C,"Health, Education, ICT and Other Managers",NT,2007-09-01,26.508
3,1C,"Health, Education, ICT and Other Managers",NT,2007-10-01,26.512
3,1C,"Health, Education, ICT and Other Managers",NT,2007-11-01,26.334
3,1C,"Health, Education, ICT and Other Managers",NT,2007-12-01,26.001
3,1C,"Health, Education, ICT and Other Managers",NT,2008-01-01,25.557
3,1C,"Health, Education, ICT and Other Managers",NT,2008-02-01,25.071
3,1C,"Health, Education, ICT and Other Managers",NT,2008-03-01,24.653
3,1C,"Health, Education, ICT and Other Managers",NT,2008-04-01,24.32
3,1C,"Health, Education, ICT and Other Managers",NT,2008-05-01,24.093
3,1C,"Health, Education, ICT and Other Managers",NT,2008-06-01,24.007
3,1C,"Health, Education, ICT and Other Managers",NT,2008-07-01,24.005
3,1C,"Health, Education, ICT and Other Managers",NT,2008-08-01,23.928
3,1C,"Health, Education, ICT and Other Managers",NT,2008-09-01,23.702
3,1C,"Health, Education, ICT and Other Managers",NT,2008-10-01,23.263
3,1C,"Health, Education, ICT and Other Managers",NT,2008-11-01,22.719
3,1C,"Health, Education, ICT and Other Managers",NT,2008-12-01,22.23
3,1C,"Health, Education, ICT and Other Managers",NT,2009-01-01,21.972
3,1C,"Health, Education, ICT and Other Managers",NT,2009-02-01,22.055
3,1C,"Health, Education, ICT and Other Managers",NT,2009-03-01,22.458
3,1C,"Health, Education, ICT and Other Managers",NT,2009-04-01,23.17
3,1C,"Health, Education, ICT and Other Managers",NT,2009-05-01,24.07
3,1C,"Health, Education, ICT and Other Managers",NT,2009-06-01,25.04
3,1C,"Health, Education, ICT and Other Managers",NT,2009-07-01,26.025
3,1C,"Health, Education, ICT and Other Managers",NT,2009-08-01,26.983
3,1C,"Health, Education, ICT and Other Managers",NT,2009-09-01,27.873
3,1C,"Health, Education, ICT and Other Managers",NT,2009-10-01,28.696
3,1C,"Health, Education, ICT and Other Managers",NT,2009-11-01,29.377
3,1C,"Health, Education, ICT and Other Managers",NT,2009-12-01,29.816
3,1C,"Health, Education, ICT and Other Managers",NT,2010-01-01,29.966
3,1C,"Health, Education, ICT and Other Managers",NT,2010-02-01,29.817
3,1C,"Health, Education, ICT and Other Managers",NT,2010-03-01,29.403
3,1C,"Health, Education, ICT and Other Managers",NT,2010-04-01,28.736
3,1C,"Health, Education, ICT and Other Managers",NT,2010-05-01,27.884
3,1C,"Health, Education, ICT and Other Managers",NT,2010-06-01,26.935
3,1C,"Health, Education, ICT and Other Managers",NT,2010-07-01,25.983
3,1C,"Health, Education, ICT and Other Managers",NT,2010-08-01,25.159
3,1C,"Health, Education, ICT and Other Managers",NT,2010-09-01,24.679
3,1C,"Health, Education, ICT and Other Managers",NT,2010-10-01,24.716
3,1C,"Health, Education, ICT and Other Managers",NT,2010-11-01,25.312
3,1C,"Health, Education, ICT and Other Managers",NT,2010-12-01,26.385
3,1C,"Health, Education, ICT and Other Managers",NT,2011-01-01,27.719
3,1C,"Health, Education, ICT and Other Managers",NT,2011-02-01,29.037
3,1C,"Health, Education, ICT and Other Managers",NT,2011-03-01,30.06
3,1C,"Health, Education, ICT and Other Managers",NT,2011-04-01,30.652
3,1C,"Health, Education, ICT and Other Managers",NT,2011-05-01,30.762
3,1C,"Health, Education, ICT and Other Managers",NT,2011-06-01,30.556
3,1C,"Health, Education, ICT and Other Managers",NT,2011-07-01,30.295
3,1C,"Health, Education, ICT and Other Managers",NT,2011-08-01,30.275
3,1C,"Health, Education, ICT and Other Managers",NT,2011-09-01,30.649
3,1C,"Health, Education, ICT and Other Managers",NT,2011-10-01,31.415
3,1C,"Health, Education, ICT and Other Managers",NT,2011-11-01,32.481
3,1C,"Health, Education, ICT and Other Managers",NT,2011-12-01,33.655
3,1C,"Health, Education, ICT and Other Managers",NT,2012-01-01,34.697
3,1C,"Health, Education, ICT and Other Managers",NT,2012-02-01,35.379
3,1C,"Health, Education, ICT and Other Managers",NT,2012-03-01,35.543
3,1C,"Health, Education, ICT and Other Managers",NT,2012-04-01,35.132
3,1C,"Health, Education, ICT and Other Managers",NT,2012-05-01,34.261
3,1C,"Health, Education, ICT and Other Managers",NT,2012-06-01,33.093
3,1C,"Health, Education, ICT and Other Managers",NT,2012-07-01,31.793
3,1C,"Health, Education, ICT and Other Managers",NT,2012-08-01,30.566
3,1C,"Health, Education, ICT and Other Managers",NT,2012-09-01,29.567
3,1C,"Health, Education, ICT and Other Managers",NT,2012-10-01,28.833
3,1C,"Health, Education, ICT and Other Managers",NT,2012-11-01,28.267
3,1C,"Health, Education, ICT and Other Managers",NT,2012-12-01,27.766
3,1C,"Health, Education, ICT and Other Managers",NT,2013-01-01,27.184
3,1C,"Health, Education, ICT and Other Managers",NT,2013-02-01,26.467
3,1C,"Health, Education, ICT and Other Managers",NT,2013-03-01,25.577
3,1C,"Health, Education, ICT and Other Managers",NT,2013-04-01,24.552
3,1C,"Health, Education, ICT and Other Managers",NT,2013-05-01,23.506
3,1C,"Health, Education, ICT and Other Managers",NT,2013-06-01,22.546
3,1C,"Health, Education, ICT and Other Managers",NT,2013-07-01,21.713
3,1C,"Health, Education, ICT and Other Managers",NT,2013-08-01,21.024
3,1C,"Health, Education, ICT and Other Managers",NT,2013-09-01,20.412
3,1C,"Health, Education, ICT and Other Managers",NT,2013-10-01,19.846
3,1C,"Health, Education, ICT and Other Managers",NT,2013-11-01,19.322
3,1C,"Health, Education, ICT and Other Managers",NT,2013-12-01,18.828
3,1C,"Health, Education, ICT and Other Managers",NT,2014-01-01,18.431
3,1C,"Health, Education, ICT and Other Managers",NT,2014-02-01,18.194
3,1C,"Health, Education, ICT and Other Managers",NT,2014-03-01,18.165
3,1C,"Health, Education, ICT and Other Managers",NT,2014-04-01,18.425
3,1C,"Health, Education, ICT and Other Managers",NT,2014-05-01,18.967
3,1C,"Health, Education, ICT and Other Managers",NT,2014-06-01,19.72
3,1C,"Health, Education, ICT and Other Managers",NT,2014-07-01,20.59
3,1C,"Health, Education, ICT and Other Managers",NT,2014-08-01,21.428
3,1C,"Health, Education, ICT and Other Managers",NT,2014-09-01,22.1
3,1C,"Health, Education, ICT and Other Managers",NT,2014-10-01,22.507
3,1C,"Health, Education, ICT and Other Managers",NT,2014-11-01,22.651
3,1C,"Health, Education, ICT and Other Managers",NT,2014-12-01,22.641
3,1C,"Health, Education, ICT and Other Managers",NT,2015-01-01,22.591
3,1C,"Health, Education, ICT and Other Managers",NT,2015-02-01,22.586
3,1C,"Health, Education, ICT and Other Managers",NT,2015-03-01,22.668
3,1C,"Health, Education, ICT and Other Managers",NT,2015-04-01,22.795
3,1C,"Health, Education, ICT and Other Managers",NT,2015-05-01,22.908
3,1C,"Health, Education, ICT and Other Managers",NT,2015-06-01,22.887
3,1C,"Health, Education, ICT and Other Managers",NT,2015-07-01,22.691
3,1C,"Health, Education, ICT and Other Managers",NT,2015-08-01,22.29
3,1C,"Health, Education, ICT and Other Managers",NT,2015-09-01,21.658
3,1C,"Health, Education, ICT and Other Managers",NT,2015-10-01,20.862
3,1C,"Health, Education, ICT and Other Managers",NT,2015-11-01,20.019
3,1C,"Health, Education, ICT and Other Managers",NT,2015-12-01,19.218
3,1C,"Health, Education, ICT and Other Managers",NT,2016-01-01,18.5
3,1C,"Health, Education, ICT and Other Managers",NT,2016-02-01,17.899
3,1C,"Health, Education, ICT and Other Managers",NT,2016-03-01,17.463
3,1C,"Health, Education, ICT and Other Managers",NT,2016-04-01,17.245
3,1C,"Health, Education, ICT and Other Managers",NT,2016-05-01,17.195
3,1C,"Health, Education, ICT and Other Managers",NT,2016-06-01,17.249
3,1C,"Health, Education, ICT and Other Managers",NT,2016-07-01,17.318
3,1C,"Health, Education, ICT and Other Managers",NT,2016-08-01,17.379
3,1C,"Health, Education, ICT and Other Managers",NT,2016-09-01,17.502
3,1C,"Health, Education, ICT and Other Managers",NT,2016-10-01,17.748
3,1C,"Health, Education, ICT and Other Managers",NT,2016-11-01,18.185
3,1C,"Health, Education, ICT and Other Managers",NT,2016-12-01,18.785
3,1C,"Health, Education, ICT and Other Managers",NT,2017-01-01,19.468
3,1C,"Health, Education, ICT and Other Managers",NT,2017-02-01,20.138
3,1C,"Health, Education, ICT and Other Managers",NT,2017-03-01,20.697
3,1C,"Health, Education, ICT and Other Managers",NT,2017-04-01,21.036
3,1C,"Health, Education, ICT and Other Managers",NT,2017-05-01,21.084
3,1C,"Health, Education, ICT and Other Managers",NT,2017-06-01,20.849
3,1C,"Health, Education, ICT and Other Managers",NT,2017-07-01,20.361
3,1C,"Health, Education, ICT and Other Managers",NT,2017-08-01,19.687
3,1C,"Health, Education, ICT and Other Managers",NT,2017-09-01,18.99
3,1C,"Health, Education, ICT and Other Managers",NT,2017-10-01,18.433
3,1C,"Health, Education, ICT and Other Managers",NT,2017-11-01,18.114
3,1C,"Health, Education, ICT and Other Managers",NT,2017-12-01,18.083
3,1C,"Health, Education, ICT and Other Managers",NT,2018-01-01,18.339
3,1C,"Health, Education, ICT and Other Managers",NT,2018-02-01,18.834
3,1C,"Health, Education, ICT and Other Managers",NT,2018-03-01,19.463
3,1C,"Health, Education, ICT and Other Managers",NT,2018-04-01,20.161
3,1C,"Health, Education, ICT and Other Managers",NT,2018-05-01,20.811
3,1C,"Health, Education, ICT and Other Managers",NT,2018-06-01,21.346
3,1C,"Health, Education, ICT and Other Managers",NT,2018-07-01,21.758
3,1C,"Health, Education, ICT and Other Managers",NT,2018-08-01,22.045
3,1C,"Health, Education, ICT and Other Managers",NT,2018-09-01,22.195
3,1C,"Health, Education, ICT and Other Managers",NT,2018-10-01,22.177
3,1C,"Health, Education, ICT and Other Managers",NT,2018-11-01,21.977
3,1C,"Health, Education, ICT and Other Managers",NT,2018-12-01,21.619
3,1C,"Health, Education, ICT and Other Managers",NT,2019-01-01,21.208
3,1C,"Health, Education, ICT and Other Managers",NT,2019-02-01,20.835
3,1C,"Health, Education, ICT and Other Managers",NT,2019-03-01,20.541
3,1C,"Health, Education, ICT and Other Managers",NT,2019-04-01,20.343
3,1C,"Health, Education, ICT and Other Managers",NT,2019-05-01,20.244
3,1C,"Health, Education, ICT and Other Managers",NT,2019-06-01,20.242
3,1C,"Health, Education, ICT and Other Managers",NT,2019-07-01,20.285
3,1C,"Health, Education, ICT and Other Managers",NT,2019-08-01,20.333
3,1C,"Health, Education, ICT and Other Managers",NT,2019-09-01,20.313
3,1C,"Health, Education, ICT and Other Managers",NT,2019-10-01,20.135
3,1C,"Health, Education, ICT and Other Managers",NT,2019-11-01,19.768
3,1C,"Health, Education, ICT and Other Managers",NT,2019-12-01,19.241
3,1C,"Health, Education, ICT and Other Managers",NT,2020-01-01,18.582
3,1C,"Health, Education, ICT and Other Managers",NT,2020-02-01,17.868
3,1C,"Health, Education, ICT and Other Managers",NT,2020-03-01,17.218
3,1C,"Health, Education, ICT and Other Managers",NT,2020-04-01,16.715
3,1C,"Health, Education, ICT and Other Managers",NT,2020-05-01,16.436
3,1C,"Health, Education, ICT and Other Managers",NT,2020-06-01,16.458
3,1C,"Health, Education, ICT and Other Managers",NT,2020-07-01,16.859
3,1C,"Health, Education, ICT and Other Managers",NT,2020-08-01,17.726
3,1C,"Health, Education, ICT and Other Managers",NT,2020-09-01,19.105
3,1C,"Health, Education, ICT and Other Managers",NT,2020-10-01,20.938
3,1C,"Health, Education, ICT and Other Managers",NT,2020-11-01,23.119
3,1C,"Health, Education, ICT and Other Managers",NT,2020-12-01,25.476
3,1C,"Health, Education, ICT and Other Managers",NT,2021-01-01,27.791
3,1C,"Health, Education, ICT and Other Managers",NT,2021-02-01,29.871
3,1C,"Health, Education, ICT and Other Managers",NT,2021-03-01,31.607
3,1C,"Health, Education, ICT and Other Managers",NT,2021-04-01,32.891
3,1C,"Health, Education, ICT and Other Managers",NT,2021-05-01,33.688
3,1C,"Health, Education, ICT and Other Managers",NT,2021-06-01,34.013
3,1C,"Health, Education, ICT and Other Managers",NT,2021-07-01,33.985
3,1C,"Health, Education, ICT and Other Managers",NT,2021-08-01,33.755
3,1C,"Health, Education, ICT and Other Managers",NT,2021-09-01,33.459
3,1C,"Health, Education, ICT and Other Managers",NT,2021-10-01,33.253
3,1C,"Health, Education, ICT and Other Managers",NT,2021-11-01,33.291
3,1C,"Health, Education, ICT and Other Managers",NT,2021-12-01,33.629
3,1C,"Health, Education, ICT and Other Managers",NT,2022-01-01,34.276
3,1C,"Health, Education, ICT and Other Managers",NT,2022-02-01,35.18
3,1C,"Health, Education, ICT and Other Managers",NT,2022-03-01,36.216
3,1C,"Health, Education, ICT and Other Managers",NT,2022-04-01,37.262
3,1C,"Health, Education, ICT and Other Managers",NT,2022-05-01,38.208
3,1C,"Health, Education, ICT and Other Managers",NT,2022-06-01,38.968
3,1C,"Health, Education, ICT and Other Managers",NT,2022-07-01,39.56
3,1C,"Health, Education, ICT and Other Managers",NT,2022-08-01,40.013
3,1C,"Health, Education, ICT and Other Managers",NT,2022-09-01,40.29
3,1C,"Health, Education, ICT and Other Managers",NT,2022-10-01,40.401
3,1C,"Health, Education, ICT and Other Managers",NT,2022-11-01,40.312
3,1C,"Health, Education, ICT and Other Managers",NT,2022-12-01,40.055
3,1C,"Health, Education, ICT and Other Managers",NT,2023-01-01,39.725
3,1C,"Health, Education, ICT and Other Managers",NT,2023-02-01,39.476
3,1C,"Health, Education, ICT and Other Managers",NT,2023-03-01,39.5
3,1C,"Health, Education, ICT and Other Managers",NT,2023-04-01,39.959
3,1C,"Health, Education, ICT and Other Managers",NT,2023-05-01,41.006
3,1C,"Health, Education, ICT and Other Managers",NT,2023-06-01,42.694
3,1C,"Health, Education, ICT and Other Managers",NT,2023-07-01,44.955
3,1C,"Health, Education, ICT and Other Managers",NT,2023-08-01,47.491
3,1C,"Health, Education, ICT and Other Managers",NT,2023-09-01,49.928
3,1C,"Health, Education, ICT and Other Managers",NT,2023-10-01,51.959
3,1C,"Health, Education, ICT and Other Managers",NT,2023-11-01,53.339
3,1C,"Health, Education, ICT and Other Managers",NT,2023-12-01,53.943
3,1C,"Health, Education, ICT and Other Managers",NT,2024-01-01,53.748
3,1C,"Health, Education, ICT and Other Managers",NT,2024-02-01,52.794
3,1C,"Health, Education, ICT and Other Managers",NT,2024-03-01,51.223
3,1C,"Health, Education, ICT and Other Managers",NT,2024-04-01,49.232
3,1C,"Health, Education, ICT and Other Managers",NT,2024-05-01,47.075
3,1C,"Health, Education, ICT and Other Managers",NT,2024-06-01,45.026
3,1C,"Health, Education, ICT and Other Managers",NT,2024-07-01,43.214
3,1C,"Health, Education, ICT and Other Managers",NT,2024-08-01,41.634
3,1C,"Health, Education, ICT and Other Managers",NT,2024-09-01,40.239
3,1C,"Health, Education, ICT and Other Managers",NT,2024-10-01,38.977
3,1C,"Health, Education, ICT and Other Managers",NT,2024-11-01,37.701
3,1C,"Health, Education, ICT and Other Managers",NT,2024-12-01,36.365
3,1C,"Health, Education, ICT and Other Managers",NT,2025-01-01,34.944
3,1C,"Health, Education, ICT and Other Managers",NT,2025-02-01,33.516
3,1C,"Health, Education, ICT and Other Managers",NT,2025-03-01,32.155
3,1C,"Health, Education, ICT and Other Managers",NT,2025-04-01,30.915
3,1C,"Health, Education, ICT and Other Managers",NT,2025-05-01,29.873
3,1C,"Health, Education, ICT and Other Managers",NT,2025-06-01,29.069
3,1C,"Health, Education, ICT and Other Managers",NT,2025-07-01,28.449
3,1C,"Health, Education, ICT and Other Managers",NT,2025-08-01,27.978
3,1C,"Health, Education, ICT and Other Managers",NT,2025-09-01,27.688
3,1C,"Health, Education, ICT and Other Managers",NT,2025-10-01,27.593
3,1C,"Health, Education, ICT and Other Managers",NT,2025-11-01,27.721
3,1C,"Health, Education, ICT and Other Managers",NT,2025-12-01,28.03
3,1C,"Health, Education, ICT and Other Managers",NT,2026-01-01,28.481
3,1C,"Health, Education, ICT and Other Managers",NT,2026-02-01,29.054
3,1C,"Health, Education, ICT and Other Managers",NT,2026-03-01,29.709
3,1C,"Health, Education, ICT and Other Managers",NT,2026-04-01,30.403
3,1C,"Health, Education, ICT and Other Managers",NT,2026-05-01,31.067
3,1C,"Health, Education, ICT and Other Managers",NT,2026-06-01,31.587
3,1C,"Health, Education, ICT and Other Managers",NT,2026-07-01,31.901
2,2,PROFESSIONALS,NT,2006-01-01,339.817
2,2,PROFESSIONALS,NT,2006-02-01,339.491
2,2,PROFESSIONALS,NT,2006-03-01,341.29
2,2,PROFESSIONALS,NT,2006-04-01,346.161
2,2,PROFESSIONALS,NT,2006-05-01,354.79
2,2,PROFESSIONALS,NT,2006-06-01,365.051
2,2,PROFESSIONALS,NT,2006-07-01,374.287
2,2,PROFESSIONALS,NT,2006-08-01,379.849
2,2,PROFESSIONALS,NT,2006-09-01,381.506
2,2,PROFESSIONALS,NT,2006-10-01,383.858
2,2,PROFESSIONALS,NT,2006-11-01,393.434
2,2,PROFESSIONALS,NT,2006-12-01,413.278
2,2,PROFESSIONALS,NT,2007-01-01,441.504
2,2,PROFESSIONALS,NT,2007-02-01,472.661
2,2,PROFESSIONALS,NT,2007-03-01,499.013
2,2,PROFESSIONALS,NT,2007-04-01,513.449
2,2,PROFESSIONALS,NT,2007-05-01,514.592
2,2,PROFESSIONALS,NT,2007-06-01,507.441
2,2,PROFESSIONALS,NT,2007-07-01,499.114
2,2,PROFESSIONALS,NT,2007-08-01,497.951
2,2,PROFESSIONALS,NT,2007-09-01,507.088
2,2,PROFESSIONALS,NT,2007-10-01,522.5
2,2,PROFESSIONALS,NT,2007-11-01,538.882
2,2,PROFESSIONALS,NT,2007-12-01,553.191
2,2,PROFESSIONALS,NT,2008-01-01,568.552
2,2,PROFESSIONALS,NT,2008-02-01,586.983
2,2,PROFESSIONALS,NT,2008-03-01,609.596
2,2,PROFESSIONALS,NT,2008-04-01,636.691
2,2,PROFESSIONALS,NT,2008-05-01,665.781
2,2,PROFESSIONALS,NT,2008-06-01,692.247
2,2,PROFESSIONALS,NT,2008-07-01,714.224
2,2,PROFESSIONALS,NT,2008-08-01,729.697
2,2,PROFESSIONALS,NT,2008-09-01,737.749
2,2,PROFESSIONALS,NT,2008-10-01,740.19
2,2,PROFESSIONALS,NT,2008-11-01,736.1
2,2,PROFESSIONALS,NT,2008-12-01,722.423
2,2,PROFESSIONALS,NT,2009-01-01,698.073
2,2,PROFESSIONALS,NT,2009-02-01,666.503
2,2,PROFESSIONALS,NT,2009-03-01,637.046
2,2,PROFESSIONALS,NT,2009-04-01,617.554
2,2,PROFESSIONALS,NT,2009-05-01,613.758
2,2,PROFESSIONALS,NT,2009-06-01,627.131
2,2,PROFESSIONALS,NT,2009-07-01,651.476
2,2,PROFESSIONALS,NT,2009-08-01,678.339
2,2,PROFESSIONALS,NT,2009-09-01,703.452
2,2,PROFESSIONALS,NT,2009-10-01,722.297
2,2,PROFESSIONALS,NT,2009-11-01,731.17
2,2,PROFESSIONALS,NT,2009-12-01,732.235
2,2,PROFESSIONALS,NT,2010-01-01,729.058
2,2,PROFESSIONALS,NT,2010-02-01,721.397
2,2,PROFESSIONALS,NT,2010-03-01,708.459
2,2,PROFESSIONALS,NT,2010-04-01,690.023
2,2,PROFESSIONALS,NT,2010-05-01,668.416
2,2,PROFESSIONALS,NT,2010-06-01,646.1
2,2,PROFESSIONALS,NT,2010-07-01,623.847
2,2,PROFESSIONALS,NT,2010-08-01,602.342
2,2,PROFESSIONALS,NT,2010-09-01,579.25
2,2,PROFESSIONALS,NT,2010-10-01,557.75
2,2,PROFESSIONALS,NT,2010-11-01,544.987
2,2,PROFESSIONALS,NT,2010-12-01,546.005
2,2,PROFESSIONALS,NT,2011-01-01,560.984
2,2,PROFESSIONALS,NT,2011-02-01,591.306
2,2,PROFESSIONALS,NT,2011-03-01,631.584
2,2,PROFESSIONALS,NT,2011-04-01,672.2
2,2,PROFESSIONALS,NT,2011-05-01,704.059
2,2,PROFESSIONALS,NT,2011-06-01,720.268
2,2,PROFESSIONALS,NT,2011-07-01,722.388
2,2,PROFESSIONALS,NT,2011-08-01,715.819
2,2,PROFESSIONALS,NT,2011-09-01,708.327
2,2,PROFESSIONALS,NT,2011-10-01,707.126
2,2,PROFESSIONALS,NT,2011-11-01,715.373
2,2,PROFESSIONALS,NT,2011-12-01,731.38
2,2,PROFESSIONALS,NT,2012-01-01,746.444
2,2,PROFESSIONALS,NT,2012-02-01,754.395
2,2,PROFESSIONALS,NT,2012-03-01,751.579
2,2,PROFESSIONALS,NT,2012-04-01,739.425
2,2,PROFESSIONALS,NT,2012-05-01,723.067
2,2,PROFESSIONALS,NT,2012-06-01,709.654
2,2,PROFESSIONALS,NT,2012-07-01,703.305
2,2,PROFESSIONALS,NT,2012-08-01,702.813
2,2,PROFESSIONALS,NT,2012-09-01,703.424
2,2,PROFESSIONALS,NT,2012-10-01,698.307
2,2,PROFESSIONALS,NT,2012-11-01,682.841
2,2,PROFESSIONALS,NT,2012-12-01,655.515
2,2,PROFESSIONALS,NT,2013-01-01,621.368
2,2,PROFESSIONALS,NT,2013-02-01,585.482
2,2,PROFESSIONALS,NT,2013-03-01,552.583
2,2,PROFESSIONALS,NT,2013-04-01,529.746
2,2,PROFESSIONALS,NT,2013-05-01,517.961
2,2,PROFESSIONALS,NT,2013-06-01,515.106
2,2,PROFESSIONALS,NT,2013-07-01,518.58
2,2,PROFESSIONALS,NT,2013-08-01,523.077
2,2,PROFESSIONALS,NT,2013-09-01,526.104
2,2,PROFESSIONALS,NT,2013-10-01,525.419
2,2,PROFESSIONALS,NT,2013-11-01,520.897
2,2,PROFESSIONALS,NT,2013-12-01,516.387
2,2,PROFESSIONALS,NT,2014-01-01,516.076
2,2,PROFESSIONALS,NT,2014-02-01,520.084
