state,anzsic_level,nfd_indicator,anzsic_code,anzsic_title,industry_1_digit_code,date,employment_thousands
SA,1,N,F,Wholesale Trade,F,2006-05-01,27.0044493759188
SA,1,N,F,Wholesale Trade,F,2006-08-01,27.0574537997999
SA,1,N,F,Wholesale Trade,F,2006-11-01,27.1229522544841
SA,1,N,F,Wholesale Trade,F,2007-02-01,27.2018229545975
SA,1,N,F,Wholesale Trade,F,2007-05-01,27.29458178643
SA,1,N,F,Wholesale Trade,F,2007-08-01,27.4013033109998
SA,1,N,F,Wholesale Trade,F,2007-11-01,27.5183143178958
SA,1,N,F,Wholesale Trade,F,2008-02-01,27.6409035458289
SA,1,N,F,Wholesale Trade,F,2008-05-01,27.7651797034305
SA,1,N,F,Wholesale Trade,F,2008-08-01,27.8895320267514
SA,1,N,F,Wholesale Trade,F,2008-11-01,28.0105788927459
SA,1,N,F,Wholesale Trade,F,2009-02-01,28.1250520773401
SA,1,N,F,Wholesale Trade,F,2009-05-01,28.2280275034433
SA,1,N,F,Wholesale Trade,F,2009-08-01,28.3140799483106
SA,1,N,F,Wholesale Trade,F,2009-11-01,28.3784334063157
SA,1,N,F,Wholesale Trade,F,2010-02-01,28.4156333516204
SA,1,N,F,Wholesale Trade,F,2010-05-01,28.4237906247294
SA,1,N,F,Wholesale Trade,F,2010-08-01,28.4014737570636
SA,1,N,F,Wholesale Trade,F,2010-11-01,28.34699006315
SA,1,N,F,Wholesale Trade,F,2011-02-01,28.2586777397671
SA,1,N,F,Wholesale Trade,F,2011-05-01,28.1354748114321
SA,1,N,F,Wholesale Trade,F,2011-08-01,27.9756228195079
SA,1,N,F,Wholesale Trade,F,2011-11-01,27.7777511933803
SA,1,N,F,Wholesale Trade,F,2012-02-01,27.5450186272607
SA,1,N,F,Wholesale Trade,F,2012-05-01,27.2823144857813
SA,1,N,F,Wholesale Trade,F,2012-08-01,26.9925870792698
SA,1,N,F,Wholesale Trade,F,2012-11-01,26.6773711556218
SA,1,N,F,Wholesale Trade,F,2013-02-01,26.3379081870967
SA,1,N,F,Wholesale Trade,F,2013-05-01,25.9760570439861
SA,1,N,F,Wholesale Trade,F,2013-08-01,25.597992687853
SA,1,N,F,Wholesale Trade,F,2013-11-01,25.2125511125327
SA,1,N,F,Wholesale Trade,F,2014-02-01,24.8302826519443
SA,1,N,F,Wholesale Trade,F,2014-05-01,24.4613573313318
SA,1,N,F,Wholesale Trade,F,2014-08-01,24.115352454205
SA,1,N,F,Wholesale Trade,F,2014-11-01,23.8009199641855
SA,1,N,F,Wholesale Trade,F,2015-02-01,23.5251832122788
SA,1,N,F,Wholesale Trade,F,2015-05-01,23.2929676623125
SA,1,N,F,Wholesale Trade,F,2015-08-01,23.104958337528
SA,1,N,F,Wholesale Trade,F,2015-11-01,22.960283978704
SA,1,N,F,Wholesale Trade,F,2016-02-01,22.8545836600841
SA,1,N,F,Wholesale Trade,F,2016-05-01,22.7841439412247
SA,1,N,F,Wholesale Trade,F,2016-08-01,22.7464587317234
SA,1,N,F,Wholesale Trade,F,2016-11-01,22.7390439276074
SA,1,N,F,Wholesale Trade,F,2017-02-01,22.7601806689342
SA,1,N,F,Wholesale Trade,F,2017-05-01,22.8082315632186
SA,1,N,F,Wholesale Trade,F,2017-08-01,22.8819349746941
SA,1,N,F,Wholesale Trade,F,2017-11-01,22.9771516341512
SA,1,N,F,Wholesale Trade,F,2018-02-01,23.0885767449046
SA,1,N,F,Wholesale Trade,F,2018-05-01,23.211996123684
SA,1,N,F,Wholesale Trade,F,2018-08-01,23.3441478700384
SA,1,N,F,Wholesale Trade,F,2018-11-01,23.4818154214862
SA,1,N,F,Wholesale Trade,F,2019-02-01,23.6212406947754
SA,1,N,F,Wholesale Trade,F,2019-05-01,23.7573177805484
SA,1,N,F,Wholesale Trade,F,2019-08-01,23.8856402741151
SA,1,N,F,Wholesale Trade,F,2019-11-01,24.0039750857551
SA,1,N,F,Wholesale Trade,F,2020-02-01,24.1116452939527
SA,1,N,F,Wholesale Trade,F,2020-05-01,24.2082849268335
SA,1,N,F,Wholesale Trade,F,2020-08-01,24.2948229235847
SA,1,N,F,Wholesale Trade,F,2020-11-01,24.3728207413041
SA,1,N,F,Wholesale Trade,F,2021-02-01,24.4449922296536
SA,1,N,F,Wholesale Trade,F,2021-05-01,24.5140639005044
SA,1,N,F,Wholesale Trade,F,2021-08-01,24.5813751191326
SA,1,N,F,Wholesale Trade,F,2021-11-01,24.6460772890455
SA,1,N,F,Wholesale Trade,F,2022-02-01,24.7090920356182
SA,1,N,F,Wholesale Trade,F,2022-05-01,24.7703572517161
SA,1,N,F,Wholesale Trade,F,2022-08-01,24.8269892327323
SA,1,N,F,Wholesale Trade,F,2022-11-01,24.8764631959377
SA,1,N,F,Wholesale Trade,F,2023-02-01,24.9146159044524
SA,1,N,F,Wholesale Trade,F,2023-05-01,24.9361723273269
SA,1,N,F,Wholesale Trade,F,2023-08-01,24.9366812990827
SA,1,N,F,Wholesale Trade,F,2023-11-01,24.9141654886319
SA,1,N,F,Wholesale Trade,F,2024-02-01,24.868326102026
SA,1,N,F,Wholesale Trade,F,2024-05-01,24.8021953450281
SA,1,N,F,Wholesale Trade,F,2024-08-01,24.7211925048051
SA,1,N,F,Wholesale Trade,F,2024-11-01,24.6309271773319
SA,1,N,F,Wholesale Trade,F,2025-02-01,24.5369781336173
SA,1,N,F,Wholesale Trade,F,2025-05-01,24.4419964289232
SA,1,N,F,Wholesale Trade,F,2025-08-01,24.3476824794728
SA,1,N,F,Wholesale Trade,F,2025-11-01,24.255031408757
SA,1,N,F,Wholesale Trade,F,2026-02-01,24.1643074684639
SA,1,N,G,Retail Trade,G,1986-08-01,65.1923759642845
SA,1,N,G,Retail Trade,G,1986-11-01,65.7150146181517
SA,1,N,G,Retail Trade,G,1987-02-01,66.2381964960233
SA,1,N,G,Retail Trade,G,1987-05-01,66.7618703997894
SA,1,N,G,Retail Trade,G,1987-08-01,67.2827879886231
SA,1,N,G,Retail Trade,G,1987-11-01,67.7929364772158
SA,1,N,G,Retail Trade,G,1988-02-01,68.2829940353493
SA,1,N,G,Retail Trade,G,1988-05-01,68.746175740679
SA,1,N,G,Retail Trade,G,1988-08-01,69.1764073762677
SA,1,N,G,Retail Trade,G,1988-11-01,69.5682797469934
SA,1,N,G,Retail Trade,G,1989-02-01,69.916658254713
SA,1,N,G,Retail Trade,G,1989-05-01,70.2179140159663
SA,1,N,G,Retail Trade,G,1989-08-01,70.4715532652687
SA,1,N,G,Retail Trade,G,1989-11-01,70.6768773561711
SA,1,N,G,Retail Trade,G,1990-02-01,70.8350907091417
SA,1,N,G,Retail Trade,G,1990-05-01,70.9486200837103
SA,1,N,G,Retail Trade,G,1990-08-01,71.0202962767244
SA,1,N,G,Retail Trade,G,1990-11-01,71.0534267608202
SA,1,N,G,Retail Trade,G,1991-02-01,71.0503148913695
SA,1,N,G,Retail Trade,G,1991-05-01,71.0123631534506
SA,1,N,G,Retail Trade,G,1991-08-01,70.9417216973347
SA,1,N,G,Retail Trade,G,1991-11-01,70.8412834977881
SA,1,N,G,Retail Trade,G,1992-02-01,70.7152353091483
SA,1,N,G,Retail Trade,G,1992-05-01,70.5694090448844
SA,1,N,G,Retail Trade,G,1992-08-01,70.4114560522815
SA,1,N,G,Retail Trade,G,1992-11-01,70.2487365577985
SA,1,N,G,Retail Trade,G,1993-02-01,70.0878141882657
SA,1,N,G,Retail Trade,G,1993-05-01,69.9331848335687
SA,1,N,G,Retail Trade,G,1993-08-01,69.7899397511098
SA,1,N,G,Retail Trade,G,1993-11-01,69.6612254916038
SA,1,N,G,Retail Trade,G,1994-02-01,69.5483360875051
SA,1,N,G,Retail Trade,G,1994-05-01,69.4510200894086
SA,1,N,G,Retail Trade,G,1994-08-01,69.370155667771
SA,1,N,G,Retail Trade,G,1994-11-01,69.3073820704262
SA,1,N,G,Retail Trade,G,1995-02-01,69.2647972175181
SA,1,N,G,Retail Trade,G,1995-05-01,69.2436033251609
SA,1,N,G,Retail Trade,G,1995-08-01,69.2451570587386
SA,1,N,G,Retail Trade,G,1995-11-01,69.2732694049132
SA,1,N,G,Retail Trade,G,1996-02-01,69.3318639943035
SA,1,N,G,Retail Trade,G,1996-05-01,69.424117685189
SA,1,N,G,Retail Trade,G,1996-08-01,69.5502902235452
SA,1,N,G,Retail Trade,G,1996-11-01,69.7080507658699
SA,1,N,G,Retail Trade,G,1997-02-01,69.894229315461
SA,1,N,G,Retail Trade,G,1997-05-01,70.1067014471583
SA,1,N,G,Retail Trade,G,1997-08-01,70.3436493159984
SA,1,N,G,Retail Trade,G,1997-11-01,70.6025709602614
SA,1,N,G,Retail Trade,G,1998-02-01,70.8818200337605
SA,1,N,G,Retail Trade,G,1998-05-01,71.1828912611961
SA,1,N,G,Retail Trade,G,1998-08-01,71.5066166738247
SA,1,N,G,Retail Trade,G,1998-11-01,71.8519286247242
SA,1,N,G,Retail Trade,G,1999-02-01,72.2178708454691
SA,1,N,G,Retail Trade,G,1999-05-01,72.6016173379376
SA,1,N,G,Retail Trade,G,1999-08-01,72.9997642194308
SA,1,N,G,Retail Trade,G,1999-11-01,73.4105481955971
SA,1,N,G,Retail Trade,G,2000-02-01,73.8335428084292
SA,1,N,G,Retail Trade,G,2000-05-01,74.2689930384761
SA,1,N,G,Retail Trade,G,2000-08-01,74.714588302213
SA,1,N,G,Retail Trade,G,2000-11-01,75.1642401670536
SA,1,N,G,Retail Trade,G,2001-02-01,75.6133211925105
SA,1,N,G,Retail Trade,G,2001-05-01,76.0610590259722
SA,1,N,G,Retail Trade,G,2001-08-01,76.5103119051353
SA,1,N,G,Retail Trade,G,2001-11-01,76.9668152941325
SA,1,N,G,Retail Trade,G,2002-02-01,77.438191461837
SA,1,N,G,Retail Trade,G,2002-05-01,77.9297210070649
SA,1,N,G,Retail Trade,G,2002-08-01,78.444711186198
SA,1,N,G,Retail Trade,G,2002-11-01,78.9833810276458
SA,1,N,G,Retail Trade,G,2003-02-01,79.5430408127893
SA,1,N,G,Retail Trade,G,2003-05-01,80.1197977221265
SA,1,N,G,Retail Trade,G,2003-08-01,80.7119196500885
SA,1,N,G,Retail Trade,G,2003-11-01,81.3207523409632
SA,1,N,G,Retail Trade,G,2004-02-01,81.9493899722686
SA,1,N,G,Retail Trade,G,2004-05-01,82.5968390506392
SA,1,N,G,Retail Trade,G,2004-08-01,83.2583899392143
SA,1,N,G,Retail Trade,G,2004-11-01,83.9285156645909
SA,1,N,G,Retail Trade,G,2005-02-01,84.6000411117569
SA,1,N,G,Retail Trade,G,2005-05-01,85.2653676569045
SA,1,N,G,Retail Trade,G,2005-08-01,85.9171252727199
SA,1,N,G,Retail Trade,G,2005-11-01,86.5504578864891
SA,1,N,G,Retail Trade,G,2006-02-01,87.1578507262512
SA,1,N,G,Retail Trade,G,2006-05-01,87.7319169973186
SA,1,N,G,Retail Trade,G,2006-08-01,88.2661795702776
SA,1,N,G,Retail Trade,G,2006-11-01,88.7554858916937
SA,1,N,G,Retail Trade,G,2007-02-01,89.1947835059347
SA,1,N,G,Retail Trade,G,2007-05-01,89.580076622209
SA,1,N,G,Retail Trade,G,2007-08-01,89.9068320778582
SA,1,N,G,Retail Trade,G,2007-11-01,90.1741974381238
SA,1,N,G,Retail Trade,G,2008-02-01,90.3859038731612
SA,1,N,G,Retail Trade,G,2008-05-01,90.5493288491895
SA,1,N,G,Retail Trade,G,2008-08-01,90.6719939444772
SA,1,N,G,Retail Trade,G,2008-11-01,90.7611247360722
SA,1,N,G,Retail Trade,G,2009-02-01,90.8280311557574
SA,1,N,G,Retail Trade,G,2009-05-01,90.8825743631357
SA,1,N,G,Retail Trade,G,2009-08-01,90.927244432373
SA,1,N,G,Retail Trade,G,2009-11-01,90.9627611957885
SA,1,N,G,Retail Trade,G,2010-02-01,90.9905010308143
SA,1,N,G,Retail Trade,G,2010-05-01,91.0107734271822
SA,1,N,G,Retail Trade,G,2010-08-01,91.025804371294
SA,1,N,G,Retail Trade,G,2010-11-01,91.0365725661035
SA,1,N,G,Retail Trade,G,2011-02-01,91.0446535417459
SA,1,N,G,Retail Trade,G,2011-05-01,91.0497687864658
SA,1,N,G,Retail Trade,G,2011-08-01,91.0507993230307
SA,1,N,G,Retail Trade,G,2011-11-01,91.0463490581635
SA,1,N,G,Retail Trade,G,2012-02-01,91.0353929611439
SA,1,N,G,Retail Trade,G,2012-05-01,91.0172428174949
SA,1,N,G,Retail Trade,G,2012-08-01,90.9935663146513
SA,1,N,G,Retail Trade,G,2012-11-01,90.9674771270776
SA,1,N,G,Retail Trade,G,2013-02-01,90.9383130710727
SA,1,N,G,Retail Trade,G,2013-05-01,90.9049996321644
SA,1,N,G,Retail Trade,G,2013-08-01,90.8681137798104
SA,1,N,G,Retail Trade,G,2013-11-01,90.8334921025979
SA,1,N,G,Retail Trade,G,2014-02-01,90.8018649977657
SA,1,N,G,Retail Trade,G,2014-05-01,90.7743497197744
SA,1,N,G,Retail Trade,G,2014-08-01,90.7524786061029
SA,1,N,G,Retail Trade,G,2014-11-01,90.7354559670971
SA,1,N,G,Retail Trade,G,2015-02-01,90.7216978334049
SA,1,N,G,Retail Trade,G,2015-05-01,90.7100976321062
SA,1,N,G,Retail Trade,G,2015-08-01,90.6987667424677
SA,1,N,G,Retail Trade,G,2015-11-01,90.6835149482059
SA,1,N,G,Retail Trade,G,2016-02-01,90.6608879890177
SA,1,N,G,Retail Trade,G,2016-05-01,90.6277231910094
SA,1,N,G,Retail Trade,G,2016-08-01,90.5815070791565
SA,1,N,G,Retail Trade,G,2016-11-01,90.5213728339784
SA,1,N,G,Retail Trade,G,2017-02-01,90.4500155751353
SA,1,N,G,Retail Trade,G,2017-05-01,90.3709596400791
SA,1,N,G,Retail Trade,G,2017-08-01,90.2864578764818
SA,1,N,G,Retail Trade,G,2017-11-01,90.2001363741705
SA,1,N,G,Retail Trade,G,2018-02-01,90.1152898323951
SA,1,N,G,Retail Trade,G,2018-05-01,90.0373068998775
SA,1,N,G,Retail Trade,G,2018-08-01,89.9710347928619
SA,1,N,G,Retail Trade,G,2018-11-01,89.9213391593247
SA,1,N,G,Retail Trade,G,2019-02-01,89.8908964674511
SA,1,N,G,Retail Trade,G,2019-05-01,89.8794204286506
SA,1,N,G,Retail Trade,G,2019-08-01,89.8870726055628
SA,1,N,G,Retail Trade,G,2019-11-01,89.9149174898861
SA,1,N,G,Retail Trade,G,2020-02-01,89.960371479054
SA,1,N,G,Retail Trade,G,2020-08-01,90.0918728349508
SA,1,N,G,Retail Trade,G,2020-11-01,90.1729524421252
SA,1,N,G,Retail Trade,G,2021-02-01,90.2583470976054
SA,1,N,G,Retail Trade,G,2021-05-01,90.344562955953
SA,1,N,G,Retail Trade,G,2021-08-01,90.4295594183516
SA,1,N,G,Retail Trade,G,2021-11-01,90.5098674195093
SA,1,N,G,Retail Trade,G,2022-02-01,90.5807038971227
SA,1,N,G,Retail Trade,G,2022-05-01,90.64166181602
SA,1,N,G,Retail Trade,G,2022-08-01,90.6923350431922
SA,1,N,G,Retail Trade,G,2022-11-01,90.7301507515379
SA,1,N,G,Retail Trade,G,2023-02-01,90.7510367938766
SA,1,N,G,Retail Trade,G,2023-05-01,90.7503913162213
SA,1,N,G,Retail Trade,G,2023-08-01,90.7253062023542
SA,1,N,G,Retail Trade,G,2023-11-01,90.6700104831248
SA,1,N,G,Retail Trade,G,2024-02-01,90.5823891864162
SA,1,N,G,Retail Trade,G,2024-05-01,90.4642961123613
SA,1,N,G,Retail Trade,G,2024-08-01,90.3169419976071
SA,1,N,G,Retail Trade,G,2024-11-01,90.1418046401527
SA,1,N,G,Retail Trade,G,2025-02-01,89.9424063288003
SA,1,N,G,Retail Trade,G,2025-05-01,89.723276739208
SA,1,N,G,Retail Trade,G,2025-08-01,89.4887766841472
SA,1,N,G,Retail Trade,G,2025-11-01,89.2458098219734
SA,1,N,G,Retail Trade,G,2026-02-01,89.0014571246845
SA,1,N,H,Accommodation and Food Services,H,1986-08-01,29.8085413847575
SA,1,N,H,Accommodation and Food Services,H,1986-11-01,30.153589403539
SA,1,N,H,Accommodation and Food Services,H,1987-02-01,30.498732784362
SA,1,N,H,Accommodation and Food Services,H,1987-05-01,30.8435565370291
SA,1,N,H,Accommodation and Food Services,H,1987-08-01,31.1864073776708
SA,1,N,H,Accommodation and Food Services,H,1987-11-01,31.5241513656215
SA,1,N,H,Accommodation and Food Services,H,1988-02-01,31.852509241013
SA,1,N,H,Accommodation and Food Services,H,1988-05-01,32.166811300001
SA,1,N,H,Accommodation and Food Services,H,1988-08-01,32.4646014783518
SA,1,N,H,Accommodation and Food Services,H,1988-11-01,32.7455378488992
SA,1,N,H,Accommodation and Food Services,H,1989-02-01,33.0109571906018
SA,1,N,H,Accommodation and Food Services,H,1989-05-01,33.264016355191
SA,1,N,H,Accommodation and Food Services,H,1989-08-01,33.5075202223713
SA,1,N,H,Accommodation and Food Services,H,1989-11-01,33.7422657190892
SA,1,N,H,Accommodation and Food Services,H,1990-02-01,33.9674315937899
SA,1,N,H,Accommodation and Food Services,H,1990-05-01,34.1816318166093
SA,1,N,H,Accommodation and Food Services,H,1990-08-01,34.3841488517211
SA,1,N,H,Accommodation and Food Services,H,1990-11-01,34.573861203465
SA,1,N,H,Accommodation and Food Services,H,1991-02-01,34.749238235716
SA,1,N,H,Accommodation and Food Services,H,1991-05-01,34.9093070801215
SA,1,N,H,Accommodation and Food Services,H,1991-08-01,35.0539658573419
SA,1,N,H,Accommodation and Food Services,H,1991-11-01,35.1840958144507
SA,1,N,H,Accommodation and Food Services,H,1992-02-01,35.3011307465113
SA,1,N,H,Accommodation and Food Services,H,1992-05-01,35.4078627744689
SA,1,N,H,Accommodation and Food Services,H,1992-08-01,35.5099013821295
SA,1,N,H,Accommodation and Food Services,H,1992-11-01,35.6150801484326
SA,1,N,H,Accommodation and Food Services,H,1993-02-01,35.7319783833339
SA,1,N,H,Accommodation and Food Services,H,1993-05-01,35.8697601255624
SA,1,N,H,Accommodation and Food Services,H,1993-08-01,36.0352550647124
SA,1,N,H,Accommodation and Food Services,H,1993-11-01,36.2332594584573
SA,1,N,H,Accommodation and Food Services,H,1994-02-01,36.4659713868677
SA,1,N,H,Accommodation and Food Services,H,1994-05-01,36.7324465648595
SA,1,N,H,Accommodation and Food Services,H,1994-08-01,37.0304125571433
SA,1,N,H,Accommodation and Food Services,H,1994-11-01,37.3563869972336
SA,1,N,H,Accommodation and Food Services,H,1995-02-01,37.707416443795
SA,1,N,H,Accommodation and Food Services,H,1995-05-01,38.0807689705427
SA,1,N,H,Accommodation and Food Services,H,1995-08-01,38.4725141043809
SA,1,N,H,Accommodation and Food Services,H,1995-11-01,38.8811643606517
SA,1,N,H,Accommodation and Food Services,H,1996-02-01,39.3053755344131
SA,1,N,H,Accommodation and Food Services,H,1996-05-01,39.7444515029638
SA,1,N,H,Accommodation and Food Services,H,1996-08-01,40.1962635591791
SA,1,N,H,Accommodation and Food Services,H,1996-11-01,40.6559442660452
SA,1,N,H,Accommodation and Food Services,H,1997-02-01,41.1174555031147
SA,1,N,H,Accommodation and Food Services,H,1997-05-01,41.5750336818325
SA,1,N,H,Accommodation and Food Services,H,1997-08-01,42.0243965390334
SA,1,N,H,Accommodation and Food Services,H,1997-11-01,42.4600819840899
SA,1,N,H,Accommodation and Food Services,H,1998-02-01,42.8763829692687
SA,1,N,H,Accommodation and Food Services,H,1998-05-01,43.2663733897376
SA,1,N,H,Accommodation and Food Services,H,1998-08-01,43.6240226106214
SA,1,N,H,Accommodation and Food Services,H,1998-11-01,43.9459393197396
SA,1,N,H,Accommodation and Food Services,H,1999-02-01,44.2298405735038
SA,1,N,H,Accommodation and Food Services,H,1999-05-01,44.47644891046
SA,1,N,H,Accommodation and Food Services,H,1999-08-01,44.6900267732519
SA,1,N,H,Accommodation and Food Services,H,1999-11-01,44.8748566138659
SA,1,N,H,Accommodation and Food Services,H,2000-02-01,45.033538415485
SA,1,N,H,Accommodation and Food Services,H,2000-05-01,45.1686054797735
SA,1,N,H,Accommodation and Food Services,H,2000-08-01,45.282359335167
SA,1,N,H,Accommodation and Food Services,H,2000-11-01,45.3776673336204
SA,1,N,H,Accommodation and Food Services,H,2001-02-01,45.4564330565923
SA,1,N,H,Accommodation and Food Services,H,2001-05-01,45.5185481393088
SA,1,N,H,Accommodation and Food Services,H,2001-08-01,45.5650186992433
SA,1,N,H,Accommodation and Food Services,H,2001-11-01,45.5986234763299
SA,1,N,H,Accommodation and Food Services,H,2002-02-01,45.621831569037
SA,1,N,H,Accommodation and Food Services,H,2002-05-01,45.6377986234914
SA,1,N,H,Accommodation and Food Services,H,2002-08-01,45.6506026707692
SA,1,N,H,Accommodation and Food Services,H,2002-11-01,45.6642085968234
SA,1,N,H,Accommodation and Food Services,H,2003-02-01,45.6821978341173
SA,1,N,H,Accommodation and Food Services,H,2003-05-01,45.7065888254583
SA,1,N,H,Accommodation and Food Services,H,2003-08-01,45.7383726990126
SA,1,N,H,Accommodation and Food Services,H,2003-11-01,45.7775925991097
SA,1,N,H,Accommodation and Food Services,H,2004-02-01,45.8257534525463
SA,1,N,H,Accommodation and Food Services,H,2004-05-01,45.8856033649262
SA,1,N,H,Accommodation and Food Services,H,2004-08-01,45.959681689585
SA,1,N,H,Accommodation and Food Services,H,2004-11-01,46.0474092272202
SA,1,N,H,Accommodation and Food Services,H,2005-02-01,46.1458117554076
SA,1,N,H,Accommodation and Food Services,H,2005-05-01,46.2512009365143
SA,1,N,H,Accommodation and Food Services,H,2005-08-01,46.3600285545122
SA,1,N,H,Accommodation and Food Services,H,2005-11-01,46.4694713354847
SA,1,N,H,Accommodation and Food Services,H,2006-02-01,46.5802134213428
SA,1,N,H,Accommodation and Food Services,H,2006-05-01,46.6989451493748
SA,1,N,H,Accommodation and Food Services,H,2006-08-01,46.8366433722693
SA,1,N,H,Accommodation and Food Services,H,2006-11-01,47.0018717090379
SA,1,N,H,Accommodation and Food Services,H,2007-02-01,47.2005541754006
SA,1,N,H,Accommodation and Food Services,H,2007-05-01,47.436861147932
SA,1,N,H,Accommodation and Food Services,H,2007-08-01,47.7122224702008
SA,1,N,H,Accommodation and Food Services,H,2007-11-01,48.0256058003462
SA,1,N,H,Accommodation and Food Services,H,2008-02-01,48.3751905736521
SA,1,N,H,Accommodation and Food Services,H,2008-05-01,48.7574236629486
SA,1,N,H,Accommodation and Food Services,H,2008-08-01,49.167030095357
SA,1,N,H,Accommodation and Food Services,H,2008-11-01,49.5988700379934
SA,1,N,H,Accommodation and Food Services,H,2009-02-01,50.0482865842222
SA,1,N,H,Accommodation and Food Services,H,2009-05-01,50.5088696918154
SA,1,N,H,Accommodation and Food Services,H,2009-08-01,50.9731544113103
SA,1,N,H,Accommodation and Food Services,H,2009-11-01,51.432945059895
SA,1,N,H,Accommodation and Food Services,H,2010-02-01,51.8780202565496
SA,1,N,H,Accommodation and Food Services,H,2010-05-01,52.296404400184
SA,1,N,H,Accommodation and Food Services,H,2010-08-01,52.6750092513971
SA,1,N,H,Accommodation and Food Services,H,2010-11-01,53.0036259786908
SA,1,N,H,Accommodation and Food Services,H,2011-02-01,53.2737446039564
SA,1,N,H,Accommodation and Food Services,H,2011-05-01,53.4833064634922
SA,1,N,H,Accommodation and Food Services,H,2011-08-01,53.634811354948
SA,1,N,H,Accommodation and Food Services,H,2011-11-01,53.7338351943375
SA,1,N,H,Accommodation and Food Services,H,2012-02-01,53.7896701316807
SA,1,N,H,Accommodation and Food Services,H,2012-05-01,53.8116262895871
SA,1,N,H,Accommodation and Food Services,H,2012-08-01,53.8084537854941
SA,1,N,H,Accommodation and Food Services,H,2012-11-01,53.7890535246112
SA,1,N,H,Accommodation and Food Services,H,2013-02-01,53.7612130369083
SA,1,N,H,Accommodation and Food Services,H,2013-05-01,53.733021666086
SA,1,N,H,Accommodation and Food Services,H,2013-08-01,53.7115307803492
SA,1,N,H,Accommodation and Food Services,H,2013-11-01,53.6990868206943
SA,1,N,H,Accommodation and Food Services,H,2014-02-01,53.7000196487599
SA,1,N,H,Accommodation and Food Services,H,2014-05-01,53.7164909116238
SA,1,N,H,Accommodation and Food Services,H,2014-08-01,53.7489725279508
SA,1,N,H,Accommodation and Food Services,H,2014-11-01,53.7979988627844
SA,1,N,H,Accommodation and Food Services,H,2015-02-01,53.8645829843511
SA,1,N,H,Accommodation and Food Services,H,2015-05-01,53.9500061164263
SA,1,N,H,Accommodation and Food Services,H,2015-08-01,54.054389918359
SA,1,N,H,Accommodation and Food Services,H,2015-11-01,54.1782317238438
SA,1,N,H,Accommodation and Food Services,H,2016-02-01,54.3186611316623
SA,1,N,H,Accommodation and Food Services,H,2016-05-01,54.4772859102338
SA,1,N,H,Accommodation and Food Services,H,2016-08-01,54.6575771677997
SA,1,N,H,Accommodation and Food Services,H,2016-11-01,54.8651653268386
SA,1,N,H,Accommodation and Food Services,H,2017-02-01,55.1051706166752
SA,1,N,H,Accommodation and Food Services,H,2017-05-01,55.3785780834687
SA,1,N,H,Accommodation and Food Services,H,2017-08-01,55.6826499785259
SA,1,N,H,Accommodation and Food Services,H,2017-11-01,56.0109405438982
SA,1,N,H,Accommodation and Food Services,H,2018-02-01,56.3559544142101
SA,1,N,H,Accommodation and Food Services,H,2018-05-01,56.7066188799003
SA,1,N,H,Accommodation and Food Services,H,2018-08-01,57.0491577785037
SA,1,N,H,Accommodation and Food Services,H,2018-11-01,57.3734450980511
SA,1,N,H,Accommodation and Food Services,H,2019-02-01,57.6736054379561
SA,1,N,H,Accommodation and Food Services,H,2019-05-01,57.9459806702262
SA,1,N,H,Accommodation and Food Services,H,2019-08-01,58.1849911835135
SA,1,N,H,Accommodation and Food Services,H,2019-11-01,58.3862322588017
SA,1,N,H,Accommodation and Food Services,H,2020-02-01,58.5486703737721
SA,1,N,H,Accommodation and Food Services,H,2022-02-01,58.8279376760945
SA,1,N,H,Accommodation and Food Services,H,2022-05-01,58.8135805314982
SA,1,N,H,Accommodation and Food Services,H,2022-08-01,58.8102670515073
SA,1,N,H,Accommodation and Food Services,H,2022-11-01,58.8225275057854
SA,1,N,H,Accommodation and Food Services,H,2023-02-01,58.8533964990999
SA,1,N,H,Accommodation and Food Services,H,2023-05-01,58.910118808565
SA,1,N,H,Accommodation and Food Services,H,2023-08-01,59.001566247012
SA,1,N,H,Accommodation and Food Services,H,2023-11-01,59.1368990806223
SA,1,N,H,Accommodation and Food Services,H,2024-02-01,59.3236927696165
SA,1,N,H,Accommodation and Food Services,H,2024-05-01,59.5662357807207
SA,1,N,H,Accommodation and Food Services,H,2024-08-01,59.8662225838367
SA,1,N,H,Accommodation and Food Services,H,2024-11-01,60.2196573247815
SA,1,N,H,Accommodation and Food Services,H,2025-02-01,60.6218058232376
SA,1,N,H,Accommodation and Food Services,H,2025-05-01,61.0664797238004
SA,1,N,H,Accommodation and Food Services,H,2025-08-01,61.5463700388021
SA,1,N,H,Accommodation and Food Services,H,2025-11-01,62.0512631769469
SA,1,N,H,Accommodation and Food Services,H,2026-02-01,62.5715410757636
SA,1,N,I,"Transport, Postal and Warehousing",I,1986-08-01,30.8525207037283
SA,1,N,I,"Transport, Postal and Warehousing",I,1986-11-01,30.6900706440518
SA,1,N,I,"Transport, Postal and Warehousing",I,1987-02-01,30.5297081497702
SA,1,N,I,"Transport, Postal and Warehousing",I,1987-05-01,30.3754516270667
SA,1,N,I,"Transport, Postal and Warehousing",I,1987-08-01,30.2306371366828
SA,1,N,I,"Transport, Postal and Warehousing",I,1987-11-01,30.0970857536583
SA,1,N,I,"Transport, Postal and Warehousing",I,1988-02-01,29.9761194428632
SA,1,N,I,"Transport, Postal and Warehousing",I,1988-05-01,29.8679286276939
