anzsco_code,occupation,state,share_pct
1311,"Advertising, Public Relations and Sales Manager",ACT,1.8
1321,Corporate Services Managers,NSW,28.6
1321,Corporate Services Managers,VIC,19.3
1321,Corporate Services Managers,QLD,27.2
1321,Corporate Services Managers,SA,7.2
1321,Corporate Services Managers,WA,10.5
1321,Corporate Services Managers,TAS,1.6
1321,Corporate Services Managers,NT,1.3
1321,Corporate Services Managers,ACT,4.2
1322,Finance Managers,NSW,40
1322,Finance Managers,VIC,25.8
1322,Finance Managers,QLD,15.6
1322,Finance Managers,SA,6
1322,Finance Managers,WA,8.7
1322,Finance Managers,TAS,0.9
1322,Finance Managers,NT,0.9
1322,Finance Managers,ACT,2
1323,Human Resource Managers,NSW,40.8
1323,Human Resource Managers,VIC,19.9
1323,Human Resource Managers,QLD,19.3
1323,Human Resource Managers,SA,5.6
1323,Human Resource Managers,WA,9.7
1323,Human Resource Managers,TAS,1.1
1323,Human Resource Managers,NT,0.6
1323,Human Resource Managers,ACT,3
1324,Policy and Planning Managers,NSW,36.6
1324,Policy and Planning Managers,VIC,24.4
1324,Policy and Planning Managers,QLD,13.9
1324,Policy and Planning Managers,SA,3.7
1324,Policy and Planning Managers,WA,7.2
1324,Policy and Planning Managers,TAS,1.6
1324,Policy and Planning Managers,NT,1.2
1324,Policy and Planning Managers,ACT,11.3
1325,Research and Development Managers,NSW,33.9
1325,Research and Development Managers,VIC,29.6
1325,Research and Development Managers,QLD,13.6
1325,Research and Development Managers,SA,5
1325,Research and Development Managers,WA,11.7
1325,Research and Development Managers,TAS,1.5
1325,Research and Development Managers,NT,0.7
1325,Research and Development Managers,ACT,3.9
1331,Construction Managers,NSW,33.3
1331,Construction Managers,VIC,24.8
1331,Construction Managers,QLD,22.2
1331,Construction Managers,SA,5.1
1331,Construction Managers,WA,10.2
1331,Construction Managers,TAS,1.9
1331,Construction Managers,NT,1.3
1331,Construction Managers,ACT,1.2
1332,Engineering Managers,NSW,23.5
1332,Engineering Managers,VIC,29.6
1332,Engineering Managers,QLD,19.4
1332,Engineering Managers,SA,6.4
1332,Engineering Managers,WA,18.7
1332,Engineering Managers,TAS,1
1332,Engineering Managers,NT,0.5
1332,Engineering Managers,ACT,0.9
1333,"Importers, Exporters and Wholesalers",NSW,26.3
1333,"Importers, Exporters and Wholesalers",VIC,28.1
1333,"Importers, Exporters and Wholesalers",QLD,24.1
1333,"Importers, Exporters and Wholesalers",SA,9.3
1333,"Importers, Exporters and Wholesalers",WA,8.4
1333,"Importers, Exporters and Wholesalers",TAS,2.2
1333,"Importers, Exporters and Wholesalers",NT,0.8
1333,"Importers, Exporters and Wholesalers",ACT,0.8
1334,Manufacturers,NSW,23.4
1334,Manufacturers,VIC,26.9
1334,Manufacturers,QLD,23
1334,Manufacturers,SA,12.3
1334,Manufacturers,WA,10.2
1334,Manufacturers,TAS,2.7
1334,Manufacturers,NT,0.8
1334,Manufacturers,ACT,0.7
1335,Production Managers,NSW,27.7
1335,Production Managers,VIC,27.9
1335,Production Managers,QLD,18.9
1335,Production Managers,SA,5.7
1335,Production Managers,WA,17.5
1335,Production Managers,TAS,1.7
1335,Production Managers,NT,0.4
1335,Production Managers,ACT,0.2
1336,"Supply, Distribution and Procurement Managers",NSW,27.7
1336,"Supply, Distribution and Procurement Managers",VIC,30.3
1336,"Supply, Distribution and Procurement Managers",QLD,22.7
1336,"Supply, Distribution and Procurement Managers",SA,4.5
1336,"Supply, Distribution and Procurement Managers",WA,11.5
1336,"Supply, Distribution and Procurement Managers",TAS,1.3
1336,"Supply, Distribution and Procurement Managers",NT,0.8
1336,"Supply, Distribution and Procurement Managers",ACT,1.2
1341,Child Care Centre Managers,NSW,33.2
1341,Child Care Centre Managers,VIC,19.7
1341,Child Care Centre Managers,QLD,23.5
1341,Child Care Centre Managers,SA,9.6
1341,Child Care Centre Managers,WA,6.8
1341,Child Care Centre Managers,TAS,1.2
1341,Child Care Centre Managers,NT,1
1341,Child Care Centre Managers,ACT,5
1342,Health and Welfare Services Managers,NSW,30
1342,Health and Welfare Services Managers,VIC,24.5
1342,Health and Welfare Services Managers,QLD,26.4
1342,Health and Welfare Services Managers,SA,6.7
1342,Health and Welfare Services Managers,WA,7
1342,Health and Welfare Services Managers,TAS,1.7
1342,Health and Welfare Services Managers,NT,1.9
1342,Health and Welfare Services Managers,ACT,1.7
1343,School Principals,NSW,38.7
1343,School Principals,VIC,19.7
1343,School Principals,QLD,16.4
1343,School Principals,SA,6.4
1343,School Principals,WA,13.1
1343,School Principals,TAS,1.4
1343,School Principals,NT,2
1343,School Principals,ACT,2.3
1344,Other Education Managers,NSW,32.8
1344,Other Education Managers,VIC,31.8
1344,Other Education Managers,QLD,15
1344,Other Education Managers,SA,5.3
1344,Other Education Managers,WA,6.7
1344,Other Education Managers,TAS,1.3
1344,Other Education Managers,NT,1.9
1344,Other Education Managers,ACT,5.2
1351,ICT Managers,NSW,35.7
1351,ICT Managers,VIC,35.1
1351,ICT Managers,QLD,11.8
1351,ICT Managers,SA,4.4
1351,ICT Managers,WA,6.4
1351,ICT Managers,TAS,1.1
1351,ICT Managers,NT,0.4
1351,ICT Managers,ACT,5
1391,Commissioned Officers (Management),NSW,18.9
1391,Commissioned Officers (Management),VIC,11.9
1391,Commissioned Officers (Management),QLD,27.2
1391,Commissioned Officers (Management),SA,4.6
1391,Commissioned Officers (Management),WA,6.3
1391,Commissioned Officers (Management),TAS,4.9
1391,Commissioned Officers (Management),NT,2.8
1391,Commissioned Officers (Management),ACT,23.6
1392,Senior Non-Commissioned Defence Force Officers,NSW,32.2
1392,Senior Non-Commissioned Defence Force Officers,VIC,12
1392,Senior Non-Commissioned Defence Force Officers,QLD,24.8
1392,Senior Non-Commissioned Defence Force Officers,SA,6.6
1392,Senior Non-Commissioned Defence Force Officers,WA,9.2
1392,Senior Non-Commissioned Defence Force Officers,TAS,0.8
1392,Senior Non-Commissioned Defence Force Officers,NT,5.9
1392,Senior Non-Commissioned Defence Force Officers,ACT,8.6
1399,Other Specialist Managers,NSW,31.8
1399,Other Specialist Managers,VIC,29.9
1399,Other Specialist Managers,QLD,16.3
1399,Other Specialist Managers,SA,4.9
1399,Other Specialist Managers,WA,10.9
1399,Other Specialist Managers,TAS,1.9
1399,Other Specialist Managers,NT,1.3
1399,Other Specialist Managers,ACT,3
1411,Cafe and Restaurant Managers,NSW,32
1411,Cafe and Restaurant Managers,VIC,27.4
1411,Cafe and Restaurant Managers,QLD,20.2
1411,Cafe and Restaurant Managers,SA,4.6
1411,Cafe and Restaurant Managers,WA,11
1411,Cafe and Restaurant Managers,TAS,2
1411,Cafe and Restaurant Managers,NT,0.8
1411,Cafe and Restaurant Managers,ACT,2
1412,Caravan Park and Camping Ground Managers,NSW,27.2
1412,Caravan Park and Camping Ground Managers,VIC,19.4
1412,Caravan Park and Camping Ground Managers,QLD,28.6
1412,Caravan Park and Camping Ground Managers,SA,6.6
1412,Caravan Park and Camping Ground Managers,WA,6.4
1412,Caravan Park and Camping Ground Managers,TAS,3.4
1412,Caravan Park and Camping Ground Managers,NT,5.3
1412,Caravan Park and Camping Ground Managers,ACT,3
1413,Hotel and Motel Managers,NSW,29.9
1413,Hotel and Motel Managers,VIC,25
1413,Hotel and Motel Managers,QLD,25.4
1413,Hotel and Motel Managers,SA,8
1413,Hotel and Motel Managers,WA,6.9
1413,Hotel and Motel Managers,TAS,2.5
1413,Hotel and Motel Managers,NT,1
1413,Hotel and Motel Managers,ACT,1.2
1414,Licensed Club Managers,NSW,43.9
1414,Licensed Club Managers,VIC,17.3
1414,Licensed Club Managers,QLD,15.4
1414,Licensed Club Managers,SA,8.4
1414,Licensed Club Managers,WA,7.5
1414,Licensed Club Managers,TAS,1.7
1414,Licensed Club Managers,NT,1.5
1414,Licensed Club Managers,ACT,4.3
1419,Other Accommodation and Hospitality Managers,NSW,25.4
1419,Other Accommodation and Hospitality Managers,VIC,26.5
1419,Other Accommodation and Hospitality Managers,QLD,21.4
1419,Other Accommodation and Hospitality Managers,SA,6.8
1419,Other Accommodation and Hospitality Managers,WA,10.5
1419,Other Accommodation and Hospitality Managers,TAS,4.6
1419,Other Accommodation and Hospitality Managers,NT,2.8
1419,Other Accommodation and Hospitality Managers,ACT,2.1
1421,Retail Managers,NSW,31.7
1421,Retail Managers,VIC,24.3
1421,Retail Managers,QLD,22.3
1421,Retail Managers,SA,6.6
1421,Retail Managers,WA,10.9
1421,Retail Managers,TAS,2
1421,Retail Managers,NT,0.9
1421,Retail Managers,ACT,1.4
1491,"Amusement, Fitness and Sports Centre Managers",NSW,32
1491,"Amusement, Fitness and Sports Centre Managers",VIC,27.1
1491,"Amusement, Fitness and Sports Centre Managers",QLD,17.6
1491,"Amusement, Fitness and Sports Centre Managers",SA,6.5
1491,"Amusement, Fitness and Sports Centre Managers",WA,12.9
1491,"Amusement, Fitness and Sports Centre Managers",TAS,1.5
1491,"Amusement, Fitness and Sports Centre Managers",NT,0.9
1491,"Amusement, Fitness and Sports Centre Managers",ACT,1.4
1492,"Call, Contact Centre and Customer Service Managers",NSW,33.2
1492,"Call, Contact Centre and Customer Service Managers",VIC,30
1492,"Call, Contact Centre and Customer Service Managers",QLD,17.9
1492,"Call, Contact Centre and Customer Service Managers",SA,5.6
1492,"Call, Contact Centre and Customer Service Managers",WA,9.6
1492,"Call, Contact Centre and Customer Service Managers",TAS,1.5
1492,"Call, Contact Centre and Customer Service Managers",NT,0.8
1492,"Call, Contact Centre and Customer Service Managers",ACT,1.3
1493,Conference and Event Organisers,NSW,43.2
1493,Conference and Event Organisers,VIC,24.7
1493,Conference and Event Organisers,QLD,16.4
1493,Conference and Event Organisers,SA,5.1
1493,Conference and Event Organisers,WA,7.3
1493,Conference and Event Organisers,TAS,0.9
1493,Conference and Event Organisers,NT,0.5
1493,Conference and Event Organisers,ACT,1.9
1494,Transport Services Managers,NSW,22.4
1494,Transport Services Managers,VIC,37.9
1494,Transport Services Managers,QLD,25.2
1494,Transport Services Managers,SA,3.7
1494,Transport Services Managers,WA,6.7
1494,Transport Services Managers,TAS,1.6
1494,Transport Services Managers,NT,0.9
1494,Transport Services Managers,ACT,1.6
1499,"Other Hospitality, Retail and Service Managers",NSW,37.5
1499,"Other Hospitality, Retail and Service Managers",VIC,24.5
1499,"Other Hospitality, Retail and Service Managers",QLD,16.5
1499,"Other Hospitality, Retail and Service Managers",SA,6.4
1499,"Other Hospitality, Retail and Service Managers",WA,10
1499,"Other Hospitality, Retail and Service Managers",TAS,1.6
1499,"Other Hospitality, Retail and Service Managers",NT,1.1
1499,"Other Hospitality, Retail and Service Managers",ACT,2.4
2111,"Actors, Dancers and Other Entertainers",NSW,31.4
2111,"Actors, Dancers and Other Entertainers",VIC,30.2
2111,"Actors, Dancers and Other Entertainers",QLD,18.8
2111,"Actors, Dancers and Other Entertainers",SA,5.7
2111,"Actors, Dancers and Other Entertainers",WA,9.6
2111,"Actors, Dancers and Other Entertainers",TAS,1.4
2111,"Actors, Dancers and Other Entertainers",NT,1.4
2111,"Actors, Dancers and Other Entertainers",ACT,1.5
2112,Music Professionals,NSW,37.7
2112,Music Professionals,VIC,32.1
2112,Music Professionals,QLD,14.3
2112,Music Professionals,SA,4.8
2112,Music Professionals,WA,6.2
2112,Music Professionals,TAS,1.7
2112,Music Professionals,NT,1.7
2112,Music Professionals,ACT,1.5
2113,Photographers,NSW,31.8
2113,Photographers,VIC,29.6
2113,Photographers,QLD,17.2
2113,Photographers,SA,7.2
2113,Photographers,WA,9.5
2113,Photographers,TAS,2.3
2113,Photographers,NT,1
2113,Photographers,ACT,1.6
2114,Visual Arts and Crafts Professionals,NSW,31
2114,Visual Arts and Crafts Professionals,VIC,26.6
2114,Visual Arts and Crafts Professionals,QLD,21.9
2114,Visual Arts and Crafts Professionals,SA,5.9
2114,Visual Arts and Crafts Professionals,WA,7.5
2114,Visual Arts and Crafts Professionals,TAS,3.8
2114,Visual Arts and Crafts Professionals,NT,1.6
2114,Visual Arts and Crafts Professionals,ACT,1.7
2121,"Artistic Directors, Media Producers and Presenters",NSW,49.1
2121,"Artistic Directors, Media Producers and Presenters",VIC,24.8
2121,"Artistic Directors, Media Producers and Presenters",QLD,13.2
2121,"Artistic Directors, Media Producers and Presenters",SA,4.6
2121,"Artistic Directors, Media Producers and Presenters",WA,4.4
2121,"Artistic Directors, Media Producers and Presenters",TAS,1.3
2121,"Artistic Directors, Media Producers and Presenters",NT,1
2121,"Artistic Directors, Media Producers and Presenters",ACT,1.6
2122,"Authors, and Book and Script Editors",NSW,31.8
2122,"Authors, and Book and Script Editors",VIC,34.8
2122,"Authors, and Book and Script Editors",QLD,8.7
2122,"Authors, and Book and Script Editors",SA,5.1
2122,"Authors, and Book and Script Editors",WA,11.2
2122,"Authors, and Book and Script Editors",TAS,3.3
2122,"Authors, and Book and Script Editors",NT,1.6
2122,"Authors, and Book and Script Editors",ACT,3.5
2123,"Film, Television, Radio and Stage Directors",NSW,34.3
2123,"Film, Television, Radio and Stage Directors",VIC,28.8
2123,"Film, Television, Radio and Stage Directors",QLD,22.3
2123,"Film, Television, Radio and Stage Directors",SA,2.9
2123,"Film, Television, Radio and Stage Directors",WA,8.1
2123,"Film, Television, Radio and Stage Directors",TAS,0.9
2123,"Film, Television, Radio and Stage Directors",NT,0.7
2123,"Film, Television, Radio and Stage Directors",ACT,1.9
2124,Journalists and Other Writers,NSW,40.4
2124,Journalists and Other Writers,VIC,25.4
2124,Journalists and Other Writers,QLD,16.7
2124,Journalists and Other Writers,SA,5.4
2124,Journalists and Other Writers,WA,5.8
2124,Journalists and Other Writers,TAS,1.6
2124,Journalists and Other Writers,NT,0.7
2124,Journalists and Other Writers,ACT,4
2211,Accountants,NSW,35.3
2211,Accountants,VIC,28.5
2211,Accountants,QLD,16.2
2211,Accountants,SA,4.6
2211,Accountants,WA,11.5
2211,Accountants,TAS,1.2
2211,Accountants,NT,0.7
2211,Accountants,ACT,2
2212,"Auditors, Company Secretaries and Corporate Treasurers",NSW,39.6
2212,"Auditors, Company Secretaries and Corporate Treasurers",VIC,27.1
2212,"Auditors, Company Secretaries and Corporate Treasurers",QLD,13
2212,"Auditors, Company Secretaries and Corporate Treasurers",SA,6.2
2212,"Auditors, Company Secretaries and Corporate Treasurers",WA,8.9
2212,"Auditors, Company Secretaries and Corporate Treasurers",TAS,1.3
2212,"Auditors, Company Secretaries and Corporate Treasurers",NT,0.6
2212,"Auditors, Company Secretaries and Corporate Treasurers",ACT,3.3
2221,Financial Brokers,NSW,36.4
2221,Financial Brokers,VIC,26.6
2221,Financial Brokers,QLD,23.1
2221,Financial Brokers,SA,5
2221,Financial Brokers,WA,7
2221,Financial Brokers,TAS,0.7
2221,Financial Brokers,NT,0.4
2221,Financial Brokers,ACT,0.8
2222,Financial Dealers,NSW,51.3
2222,Financial Dealers,VIC,21.3
2222,Financial Dealers,QLD,13
2222,Financial Dealers,SA,5.2
2222,Financial Dealers,WA,6.6
2222,Financial Dealers,TAS,0.9
2222,Financial Dealers,NT,0.5
2222,Financial Dealers,ACT,1.1
2223,Financial Investment Advisers and Managers,NSW,41.3
2223,Financial Investment Advisers and Managers,VIC,30.1
2223,Financial Investment Advisers and Managers,QLD,14
2223,Financial Investment Advisers and Managers,SA,3.9
2223,Financial Investment Advisers and Managers,WA,7
2223,Financial Investment Advisers and Managers,TAS,1.2
2223,Financial Investment Advisers and Managers,NT,0.3
2223,Financial Investment Advisers and Managers,ACT,2.3
2231,Human Resource Professionals,NSW,30.1
2231,Human Resource Professionals,VIC,26.5
2231,Human Resource Professionals,QLD,20
2231,Human Resource Professionals,SA,5.1
2231,Human Resource Professionals,WA,11.7
2231,Human Resource Professionals,TAS,2.2
2231,Human Resource Professionals,NT,1
2231,Human Resource Professionals,ACT,3.3
2232,ICT Trainers,NSW,19.4
2232,ICT Trainers,VIC,44.4
2232,ICT Trainers,QLD,16.2
2232,ICT Trainers,SA,4.6
2232,ICT Trainers,WA,6.7
2232,ICT Trainers,TAS,2.9
2232,ICT Trainers,NT,2.7
2232,ICT Trainers,ACT,3.1
2233,Training and Development Professionals,NSW,35.3
2233,Training and Development Professionals,VIC,23.5
2233,Training and Development Professionals,QLD,20.4
2233,Training and Development Professionals,SA,5.3
2233,Training and Development Professionals,WA,9.5
2233,Training and Development Professionals,TAS,1.4
2233,Training and Development Professionals,NT,1.1
2233,Training and Development Professionals,ACT,3.4
2241,"Actuaries, Mathematicians and Statisticians",NSW,45.2
2241,"Actuaries, Mathematicians and Statisticians",VIC,27.3
2241,"Actuaries, Mathematicians and Statisticians",QLD,8.5
2241,"Actuaries, Mathematicians and Statisticians",SA,6.3
2241,"Actuaries, Mathematicians and Statisticians",WA,5.6
2241,"Actuaries, Mathematicians and Statisticians",TAS,1.4
2241,"Actuaries, Mathematicians and Statisticians",NT,1.1
2241,"Actuaries, Mathematicians and Statisticians",ACT,4.7
2242,"Archivists, Curators and Records Managers",NSW,38.2
2242,"Archivists, Curators and Records Managers",VIC,25.5
2242,"Archivists, Curators and Records Managers",QLD,9.6
2242,"Archivists, Curators and Records Managers",SA,3.8
2242,"Archivists, Curators and Records Managers",WA,9.5
2242,"Archivists, Curators and Records Managers",TAS,2.2
2242,"Archivists, Curators and Records Managers",NT,1.4
2242,"Archivists, Curators and Records Managers",ACT,9.8
2243,Economists,NSW,33.4
2243,Economists,VIC,25.8
2243,Economists,QLD,9.3
2243,Economists,SA,5.5
2243,Economists,WA,5.4
2243,Economists,TAS,2.4
2243,Economists,NT,2.3
2243,Economists,ACT,15.9
2244,Intelligence and Policy Analysts,NSW,25
2244,Intelligence and Policy Analysts,VIC,26
2244,Intelligence and Policy Analysts,QLD,12.3
2244,Intelligence and Policy Analysts,SA,5.3
2244,Intelligence and Policy Analysts,WA,7.9
2244,Intelligence and Policy Analysts,TAS,2.7
2244,Intelligence and Policy Analysts,NT,1.1
2244,Intelligence and Policy Analysts,ACT,19.7
2245,Land Economists and Valuers,NSW,31.8
2245,Land Economists and Valuers,VIC,24.1
2245,Land Economists and Valuers,QLD,23.3
2245,Land Economists and Valuers,SA,7.9
2245,Land Economists and Valuers,WA,8.4
2245,Land Economists and Valuers,TAS,1.5
2245,Land Economists and Valuers,NT,1
2245,Land Economists and Valuers,ACT,2
2246,Librarians,NSW,21.1
2246,Librarians,VIC,41.2
2246,Librarians,QLD,14
2246,Librarians,SA,5
2246,Librarians,WA,10.8
2246,Librarians,TAS,1.9
2246,Librarians,NT,1.1
2246,Librarians,ACT,5
2247,Management and Organisation Analysts,NSW,33.9
2247,Management and Organisation Analysts,VIC,31.7
2247,Management and Organisation Analysts,QLD,16.8
2247,Management and Organisation Analysts,SA,4.4
2247,Management and Organisation Analysts,WA,7.8
2247,Management and Organisation Analysts,TAS,0.7
2247,Management and Organisation Analysts,NT,0.3
2247,Management and Organisation Analysts,ACT,4.3
2249,Other Information and Organisation Professionals,NSW,31.5
2249,Other Information and Organisation Professionals,VIC,27.5
2249,Other Information and Organisation Professionals,QLD,20.2
2249,Other Information and Organisation Professionals,SA,4.8
2249,Other Information and Organisation Professionals,WA,9.1
2249,Other Information and Organisation Professionals,TAS,1.3
2249,Other Information and Organisation Professionals,NT,0.7
2249,Other Information and Organisation Professionals,ACT,5
2251,Advertising and Marketing Professionals,NSW,33.9
2251,Advertising and Marketing Professionals,VIC,35.8
2251,Advertising and Marketing Professionals,QLD,16.1
2251,Advertising and Marketing Professionals,SA,3.7
2251,Advertising and Marketing Professionals,WA,8.3
2251,Advertising and Marketing Professionals,TAS,0.9
2251,Advertising and Marketing Professionals,NT,0.2
2251,Advertising and Marketing Professionals,ACT,1.1
2252,ICT Sales Professionals,NSW,49.2
2252,ICT Sales Professionals,VIC,29.5
2252,ICT Sales Professionals,QLD,11.5
2252,ICT Sales Professionals,SA,2.4
2252,ICT Sales Professionals,WA,4.2
2252,ICT Sales Professionals,TAS,0.7
2252,ICT Sales Professionals,NT,0.5
2252,ICT Sales Professionals,ACT,2.1
2253,Public Relations Professionals,NSW,36.3
2253,Public Relations Professionals,VIC,28.1
2253,Public Relations Professionals,QLD,18.1
2253,Public Relations Professionals,SA,4.5
2253,Public Relations Professionals,WA,6.4
2253,Public Relations Professionals,TAS,1.4
2253,Public Relations Professionals,NT,0.8
2253,Public Relations Professionals,ACT,4.3
2254,Technical Sales Representatives,NSW,29.1
2254,Technical Sales Representatives,VIC,26.6
2254,Technical Sales Representatives,QLD,23.9
2254,Technical Sales Representatives,SA,7
2254,Technical Sales Representatives,WA,11
2254,Technical Sales Representatives,TAS,1.4
2254,Technical Sales Representatives,NT,0.4
2254,Technical Sales Representatives,ACT,0.5
2311,Air Transport Professionals,NSW,28.4
2311,Air Transport Professionals,VIC,19.7
2311,Air Transport Professionals,QLD,24.6
2311,Air Transport Professionals,SA,6.3
2311,Air Transport Professionals,WA,14.1
2311,Air Transport Professionals,TAS,2.2
2311,Air Transport Professionals,NT,3.4
2311,Air Transport Professionals,ACT,1.3
2312,Marine Transport Professionals,NSW,23.3
2312,Marine Transport Professionals,VIC,16.1
2312,Marine Transport Professionals,QLD,26.1
2312,Marine Transport Professionals,SA,8.1
2312,Marine Transport Professionals,WA,16.6
2312,Marine Transport Professionals,TAS,6.4
2312,Marine Transport Professionals,NT,1.8
2312,Marine Transport Professionals,ACT,1.6
2321,Architects and Landscape Architects,NSW,36.2
2321,Architects and Landscape Architects,VIC,32.4
2321,Architects and Landscape Architects,QLD,15.2
2321,Architects and Landscape Architects,SA,4.9
2321,Architects and Landscape Architects,WA,8.2
2321,Architects and Landscape Architects,TAS,1.3
2321,Architects and Landscape Architects,NT,0.5
2321,Architects and Landscape Architects,ACT,1.2
2322,Surveyors and Spatial Scientists,NSW,27.6
2322,Surveyors and Spatial Scientists,VIC,21.4
2322,Surveyors and Spatial Scientists,QLD,22.3
2322,Surveyors and Spatial Scientists,SA,5.6
2322,Surveyors and Spatial Scientists,WA,18.3
2322,Surveyors and Spatial Scientists,TAS,1.9
2322,Surveyors and Spatial Scientists,NT,1.2
2322,Surveyors and Spatial Scientists,ACT,1.7
2323,"Fashion, Industrial and Jewellery Designers",NSW,38.4
2323,"Fashion, Industrial and Jewellery Designers",VIC,39.5
2323,"Fashion, Industrial and Jewellery Designers",QLD,11
2323,"Fashion, Industrial and Jewellery Designers",SA,3.5
2323,"Fashion, Industrial and Jewellery Designers",WA,4.9
2323,"Fashion, Industrial and Jewellery Designers",TAS,1.1
2323,"Fashion, Industrial and Jewellery Designers",NT,0.9
2323,"Fashion, Industrial and Jewellery Designers",ACT,0.7
2324,"Graphic and Web Designers, and Illustrators",NSW,37.8
2324,"Graphic and Web Designers, and Illustrators",VIC,32.9
2324,"Graphic and Web Designers, and Illustrators",QLD,15
2324,"Graphic and Web Designers, and Illustrators",SA,4.1
2324,"Graphic and Web Designers, and Illustrators",WA,6.7
2324,"Graphic and Web Designers, and Illustrators",TAS,1.3
2324,"Graphic and Web Designers, and Illustrators",NT,0.3
2324,"Graphic and Web Designers, and Illustrators",ACT,2.1
2325,Interior Designers,NSW,41.6
2325,Interior Designers,VIC,31
2325,Interior Designers,QLD,16.5
2325,Interior Designers,SA,3.9
2325,Interior Designers,WA,4.6
2325,Interior Designers,TAS,1
2325,Interior Designers,NT,0.6
2325,Interior Designers,ACT,0.8
2326,Urban and Regional Planners,NSW,36.4
2326,Urban and Regional Planners,VIC,24.4
2326,Urban and Regional Planners,QLD,19.9
2326,Urban and Regional Planners,SA,3.6
2326,Urban and Regional Planners,WA,10.6
2326,Urban and Regional Planners,TAS,3.4
2326,Urban and Regional Planners,NT,0.7
2326,Urban and Regional Planners,ACT,1
2331,Chemical and Materials Engineers,NSW,25.1
2331,Chemical and Materials Engineers,VIC,16.7
2331,Chemical and Materials Engineers,QLD,24
2331,Chemical and Materials Engineers,SA,4.9
2331,Chemical and Materials Engineers,WA,23.3
2331,Chemical and Materials Engineers,TAS,1.7
2331,Chemical and Materials Engineers,NT,1.7
2331,Chemical and Materials Engineers,ACT,2.6
2332,Civil Engineering Professionals,NSW,27.9
2332,Civil Engineering Professionals,VIC,31.2
2332,Civil Engineering Professionals,QLD,19.1
2332,Civil Engineering Professionals,SA,5.9
2332,Civil Engineering Professionals,WA,13.2
2332,Civil Engineering Professionals,TAS,1.1
2332,Civil Engineering Professionals,NT,0.8
2332,Civil Engineering Professionals,ACT,0.7
2333,Electrical Engineers,NSW,26.6
2333,Electrical Engineers,VIC,22.9
2333,Electrical Engineers,QLD,28
2333,Electrical Engineers,SA,5.7
2333,Electrical Engineers,WA,14.1
2333,Electrical Engineers,TAS,1.3
2333,Electrical Engineers,NT,0.7
2333,Electrical Engineers,ACT,0.8
2334,Electronics Engineers,NSW,32.4
2334,Electronics Engineers,VIC,22
2334,Electronics Engineers,QLD,15
2334,Electronics Engineers,SA,5.8
2334,Electronics Engineers,WA,18.1
2334,Electronics Engineers,TAS,1.8
2334,Electronics Engineers,NT,1.8
2334,Electronics Engineers,ACT,3.1
2335,"Industrial, Mechanical and Production Engineers",NSW,24.5
2335,"Industrial, Mechanical and Production Engineers",VIC,32.9
2335,"Industrial, Mechanical and Production Engineers",QLD,19.9
2335,"Industrial, Mechanical and Production Engineers",SA,6.6
2335,"Industrial, Mechanical and Production Engineers",WA,13.9
2335,"Industrial, Mechanical and Production Engineers",TAS,1.2
2335,"Industrial, Mechanical and Production Engineers",NT,0.4
2335,"Industrial, Mechanical and Production Engineers",ACT,0.6
2336,Mining Engineers,NSW,7.9
2336,Mining Engineers,VIC,4.4
2336,Mining Engineers,QLD,22.1
2336,Mining Engineers,SA,4
2336,Mining Engineers,WA,59.2
2336,Mining Engineers,TAS,0.7
2336,Mining Engineers,NT,0.9
2336,Mining Engineers,ACT,0.6
2339,Other Engineering Professionals,NSW,33.9
2339,Other Engineering Professionals,VIC,33.5
2339,Other Engineering Professionals,QLD,13.2
2339,Other Engineering Professionals,SA,6.8
2339,Other Engineering Professionals,WA,9.5
2339,Other Engineering Professionals,TAS,0.8
2339,Other Engineering Professionals,NT,0.6
2339,Other Engineering Professionals,ACT,1.6
2341,Agricultural and Forestry Scientists,NSW,17.9
2341,Agricultural and Forestry Scientists,VIC,17.9
2341,Agricultural and Forestry Scientists,QLD,30.4
2341,Agricultural and Forestry Scientists,SA,11.7
2341,Agricultural and Forestry Scientists,WA,10.9
2341,Agricultural and Forestry Scientists,TAS,7.4
2341,Agricultural and Forestry Scientists,NT,1.6
2341,Agricultural and Forestry Scientists,ACT,2.2
2342,"Chemists, and Food and Wine Scientists",NSW,23.3
2342,"Chemists, and Food and Wine Scientists",VIC,30.2
2342,"Chemists, and Food and Wine Scientists",QLD,13.5
2342,"Chemists, and Food and Wine Scientists",SA,17.8
2342,"Chemists, and Food and Wine Scientists",WA,9.2
2342,"Chemists, and Food and Wine Scientists",TAS,2.1
2342,"Chemists, and Food and Wine Scientists",NT,1.1
2342,"Chemists, and Food and Wine Scientists",ACT,2.8
2343,Environmental Scientists,NSW,22.1
2343,Environmental Scientists,VIC,21.4
2343,Environmental Scientists,QLD,20.6
2343,Environmental Scientists,SA,5.9
2343,Environmental Scientists,WA,20.4
2343,Environmental Scientists,TAS,4
2343,Environmental Scientists,NT,3.5
2343,Environmental Scientists,ACT,2.1
2344,"Geologists, Geophysicists and Hydrogeologists",NSW,6.7
2344,"Geologists, Geophysicists and Hydrogeologists",VIC,11.8
2344,"Geologists, Geophysicists and Hydrogeologists",QLD,18.7
2344,"Geologists, Geophysicists and Hydrogeologists",SA,4.3
2344,"Geologists, Geophysicists and Hydrogeologists",WA,52.7
2344,"Geologists, Geophysicists and Hydrogeologists",TAS,3.1
2344,"Geologists, Geophysicists and Hydrogeologists",NT,1.2
