anzsco_code,occupation,age_group,share_pct
8394,Timber and Wood Process Workers,25_34,21.7
8394,Timber and Wood Process Workers,35_44,16.4
8394,Timber and Wood Process Workers,45_54,18.5
8394,Timber and Wood Process Workers,55_59,10
8394,Timber and Wood Process Workers,60_64,7
8394,Timber and Wood Process Workers,65,3.7
8399,Other Factory Process Workers,15_19,6.9
8399,Other Factory Process Workers,20_24,12.3
8399,Other Factory Process Workers,25_34,21.5
8399,Other Factory Process Workers,35_44,18.5
8399,Other Factory Process Workers,45_54,20.5
8399,Other Factory Process Workers,55_59,9.3
8399,Other Factory Process Workers,60_64,7.6
8399,Other Factory Process Workers,65,3.5
8411,Aquaculture Workers,15_19,11
8411,Aquaculture Workers,20_24,15.4
8411,Aquaculture Workers,25_34,25.8
8411,Aquaculture Workers,35_44,20.4
8411,Aquaculture Workers,45_54,13.4
8411,Aquaculture Workers,55_59,4.7
8411,Aquaculture Workers,60_64,6
8411,Aquaculture Workers,65,3.7
8412,Crop Farm Workers,15_19,5.3
8412,Crop Farm Workers,20_24,11.3
8412,Crop Farm Workers,25_34,29.5
8412,Crop Farm Workers,35_44,18.2
8412,Crop Farm Workers,45_54,16.1
8412,Crop Farm Workers,55_59,7.6
8412,Crop Farm Workers,60_64,6.3
8412,Crop Farm Workers,65,5.7
8413,Forestry and Logging Workers,15_19,5.8
8413,Forestry and Logging Workers,20_24,13.6
8413,Forestry and Logging Workers,25_34,27.5
8413,Forestry and Logging Workers,35_44,16.6
8413,Forestry and Logging Workers,45_54,16.7
8413,Forestry and Logging Workers,55_59,8.6
8413,Forestry and Logging Workers,60_64,6.6
8413,Forestry and Logging Workers,65,4.8
8414,Garden and Nursery Labourers,15_19,6.3
8414,Garden and Nursery Labourers,20_24,11.4
8414,Garden and Nursery Labourers,25_34,18.2
8414,Garden and Nursery Labourers,35_44,16.6
8414,Garden and Nursery Labourers,45_54,20.9
8414,Garden and Nursery Labourers,55_59,10.5
8414,Garden and Nursery Labourers,60_64,9
8414,Garden and Nursery Labourers,65,7.1
8415,Livestock Farm Workers,15_19,14.5
8415,Livestock Farm Workers,20_24,17.9
8415,Livestock Farm Workers,25_34,20.9
8415,Livestock Farm Workers,35_44,13.3
8415,Livestock Farm Workers,45_54,12.8
8415,Livestock Farm Workers,55_59,6.6
8415,Livestock Farm Workers,60_64,5.9
8415,Livestock Farm Workers,65,8
8416,Mixed Crop and Livestock Farm Workers,15_19,11.6
8416,Mixed Crop and Livestock Farm Workers,20_24,15.8
8416,Mixed Crop and Livestock Farm Workers,25_34,21.6
8416,Mixed Crop and Livestock Farm Workers,35_44,13.2
8416,Mixed Crop and Livestock Farm Workers,45_54,12.7
8416,Mixed Crop and Livestock Farm Workers,55_59,6.8
8416,Mixed Crop and Livestock Farm Workers,60_64,7
8416,Mixed Crop and Livestock Farm Workers,65,11.3
8419,"Other Farm, Forestry and Garden Workers",15_19,2.1
8419,"Other Farm, Forestry and Garden Workers",20_24,8.7
8419,"Other Farm, Forestry and Garden Workers",25_34,22
8419,"Other Farm, Forestry and Garden Workers",35_44,20
8419,"Other Farm, Forestry and Garden Workers",45_54,22.1
8419,"Other Farm, Forestry and Garden Workers",55_59,11
8419,"Other Farm, Forestry and Garden Workers",60_64,8.2
8419,"Other Farm, Forestry and Garden Workers",65,6
8511,Fast Food Cooks,15_19,61
8511,Fast Food Cooks,20_24,14.2
8511,Fast Food Cooks,25_34,9.4
8511,Fast Food Cooks,35_44,5.8
8511,Fast Food Cooks,45_54,4.9
8511,Fast Food Cooks,55_59,2.3
8511,Fast Food Cooks,60_64,1.6
8511,Fast Food Cooks,65,0.9
8512,Food Trades Assistants,15_19,24.1
8512,Food Trades Assistants,20_24,15.5
8512,Food Trades Assistants,25_34,17.1
8512,Food Trades Assistants,35_44,14
8512,Food Trades Assistants,45_54,14.2
8512,Food Trades Assistants,55_59,7.1
8512,Food Trades Assistants,60_64,5.3
8512,Food Trades Assistants,65,2.8
8513,Kitchenhands,15_19,37.1
8513,Kitchenhands,20_24,14.8
8513,Kitchenhands,25_34,14.2
8513,Kitchenhands,35_44,9.4
8513,Kitchenhands,45_54,10.5
8513,Kitchenhands,55_59,6.1
8513,Kitchenhands,60_64,5.1
8513,Kitchenhands,65,2.8
8911,Freight and Furniture Handlers,15_19,7.5
8911,Freight and Furniture Handlers,20_24,16.6
8911,Freight and Furniture Handlers,25_34,22.4
8911,Freight and Furniture Handlers,35_44,16.4
8911,Freight and Furniture Handlers,45_54,19.4
8911,Freight and Furniture Handlers,55_59,8.7
8911,Freight and Furniture Handlers,60_64,6
8911,Freight and Furniture Handlers,65,3
8912,Shelf Fillers,15_19,25.9
8912,Shelf Fillers,20_24,23.4
8912,Shelf Fillers,25_34,19.1
8912,Shelf Fillers,35_44,11.3
8912,Shelf Fillers,45_54,10.3
8912,Shelf Fillers,55_59,4.6
8912,Shelf Fillers,60_64,3.5
8912,Shelf Fillers,65,1.9
8991,Caretakers,15_19,1.5
8991,Caretakers,20_24,3
8991,Caretakers,25_34,6.7
8991,Caretakers,35_44,10.5
8991,Caretakers,45_54,21.6
8991,Caretakers,55_59,16.7
8991,Caretakers,60_64,19.4
8991,Caretakers,65,20.7
8992,Deck and Fishing Hands,15_19,4.9
8992,Deck and Fishing Hands,20_24,10.2
8992,Deck and Fishing Hands,25_34,21.1
8992,Deck and Fishing Hands,35_44,18.9
8992,Deck and Fishing Hands,45_54,19.8
8992,Deck and Fishing Hands,55_59,10.4
8992,Deck and Fishing Hands,60_64,7.4
8992,Deck and Fishing Hands,65,7.4
8993,Handypersons,15_19,1.3
8993,Handypersons,20_24,3
8993,Handypersons,25_34,9.8
8993,Handypersons,35_44,15.1
8993,Handypersons,45_54,25.4
8993,Handypersons,55_59,16.6
8993,Handypersons,60_64,15.5
8993,Handypersons,65,13.4
8994,Motor Vehicle Parts and Accessories Fitters,15_19,6.4
8994,Motor Vehicle Parts and Accessories Fitters,20_24,14.6
8994,Motor Vehicle Parts and Accessories Fitters,25_34,28.1
8994,Motor Vehicle Parts and Accessories Fitters,35_44,21.4
8994,Motor Vehicle Parts and Accessories Fitters,45_54,17.4
8994,Motor Vehicle Parts and Accessories Fitters,55_59,6.2
8994,Motor Vehicle Parts and Accessories Fitters,60_64,4
8994,Motor Vehicle Parts and Accessories Fitters,65,1.9
8995,Printing Assistants and Table Workers,15_19,4.6
8995,Printing Assistants and Table Workers,20_24,8.5
8995,Printing Assistants and Table Workers,25_34,15.8
8995,Printing Assistants and Table Workers,35_44,16.8
8995,Printing Assistants and Table Workers,45_54,24
8995,Printing Assistants and Table Workers,55_59,12.9
8995,Printing Assistants and Table Workers,60_64,11.2
8995,Printing Assistants and Table Workers,65,5.9
8996,Recycling and Rubbish Collectors,15_19,3.7
8996,Recycling and Rubbish Collectors,20_24,9.5
8996,Recycling and Rubbish Collectors,25_34,16.7
8996,Recycling and Rubbish Collectors,35_44,17.4
8996,Recycling and Rubbish Collectors,45_54,24.4
8996,Recycling and Rubbish Collectors,55_59,12.4
8996,Recycling and Rubbish Collectors,60_64,9.1
8996,Recycling and Rubbish Collectors,65,6.4
8997,Vending Machine Attendants,15_19,5.4
8997,Vending Machine Attendants,20_24,19.2
8997,Vending Machine Attendants,25_34,21.8
8997,Vending Machine Attendants,35_44,15.8
8997,Vending Machine Attendants,45_54,16
8997,Vending Machine Attendants,55_59,8.6
8997,Vending Machine Attendants,60_64,7.6
8997,Vending Machine Attendants,65,5.6
8999,Other Miscellaneous Labourers,15_19,8.9
8999,Other Miscellaneous Labourers,20_24,12
8999,Other Miscellaneous Labourers,25_34,18.8
8999,Other Miscellaneous Labourers,35_44,14.5
8999,Other Miscellaneous Labourers,45_54,16.8
8999,Other Miscellaneous Labourers,55_59,9.4
8999,Other Miscellaneous Labourers,60_64,8.9
8999,Other Miscellaneous Labourers,65,10.7
111211,Corporate General Managers,15_19,0.1
111211,Corporate General Managers,20_24,0.8
111211,Corporate General Managers,25_34,11.1
111211,Corporate General Managers,35_44,28.2
111211,Corporate General Managers,45_54,33.4
111211,Corporate General Managers,55_59,12.1
111211,Corporate General Managers,60_64,7.7
111211,Corporate General Managers,65,6.6
111212,Defence Force Senior Officers,15_19,0.5
111212,Defence Force Senior Officers,20_24,1.6
111212,Defence Force Senior Officers,25_34,4.3
111212,Defence Force Senior Officers,35_44,24.2
111212,Defence Force Senior Officers,45_54,42.1
111212,Defence Force Senior Officers,55_59,15.7
111212,Defence Force Senior Officers,60_64,8.4
111212,Defence Force Senior Officers,65,3.3
111311,Local Government Legislators,15_19,0.5
111311,Local Government Legislators,20_24,1.5
111311,Local Government Legislators,25_34,8.3
111311,Local Government Legislators,35_44,14.8
111311,Local Government Legislators,45_54,20.6
111311,Local Government Legislators,55_59,11.7
111311,Local Government Legislators,60_64,13.1
111311,Local Government Legislators,65,30.1
111312,Members of Parliament,15_19,0
111312,Members of Parliament,20_24,0.8
111312,Members of Parliament,25_34,5.3
111312,Members of Parliament,35_44,23.8
111312,Members of Parliament,45_54,35.6
111312,Members of Parliament,55_59,16.7
111312,Members of Parliament,60_64,10.7
111312,Members of Parliament,65,7
111399,Other Legislators,15_19,0
111399,Other Legislators,20_24,3.4
111399,Other Legislators,25_34,8.8
111399,Other Legislators,35_44,14.9
111399,Other Legislators,45_54,16.2
111399,Other Legislators,55_59,13.5
111399,Other Legislators,60_64,8.1
111399,Other Legislators,65,35.1
121211,Cotton Growers,15_19,1.5
121211,Cotton Growers,20_24,4.4
121211,Cotton Growers,25_34,16.8
121211,Cotton Growers,35_44,21.2
121211,Cotton Growers,45_54,20.5
121211,Cotton Growers,55_59,10.6
121211,Cotton Growers,60_64,10.6
121211,Cotton Growers,65,12.5
121212,Flower Growers,15_19,1.7
121212,Flower Growers,20_24,2.5
121212,Flower Growers,25_34,12.6
121212,Flower Growers,35_44,16.8
121212,Flower Growers,45_54,22.1
121212,Flower Growers,55_59,14.2
121212,Flower Growers,60_64,11.8
121212,Flower Growers,65,18.8
121213,Fruit and Nut Growers,15_19,1
121213,Fruit and Nut Growers,20_24,3.3
121213,Fruit and Nut Growers,25_34,14.3
121213,Fruit and Nut Growers,35_44,17.7
121213,Fruit and Nut Growers,45_54,20.3
121213,Fruit and Nut Growers,55_59,11.3
121213,Fruit and Nut Growers,60_64,11.5
121213,Fruit and Nut Growers,65,20.7
121214,"Grain, Oilseed and Pasture Growers",15_19,0.8
121214,"Grain, Oilseed and Pasture Growers",20_24,2.2
121214,"Grain, Oilseed and Pasture Growers",25_34,10
121214,"Grain, Oilseed and Pasture Growers",35_44,16.4
121214,"Grain, Oilseed and Pasture Growers",45_54,21.5
121214,"Grain, Oilseed and Pasture Growers",55_59,12.3
121214,"Grain, Oilseed and Pasture Growers",60_64,12.4
121214,"Grain, Oilseed and Pasture Growers",65,24.4
121215,Grape Growers,15_19,0.4
121215,Grape Growers,20_24,2.7
121215,Grape Growers,25_34,10.6
121215,Grape Growers,35_44,15.5
121215,Grape Growers,45_54,23.1
121215,Grape Growers,55_59,12.5
121215,Grape Growers,60_64,12
121215,Grape Growers,65,23.2
121216,Mixed Crop Farmers,15_19,1
121216,Mixed Crop Farmers,20_24,3.1
121216,Mixed Crop Farmers,25_34,11.7
121216,Mixed Crop Farmers,35_44,17.3
121216,Mixed Crop Farmers,45_54,25.6
121216,Mixed Crop Farmers,55_59,12.4
121216,Mixed Crop Farmers,60_64,12.1
121216,Mixed Crop Farmers,65,16.9
121217,Sugar Cane Growers,15_19,0.8
121217,Sugar Cane Growers,20_24,0.9
121217,Sugar Cane Growers,25_34,4.5
121217,Sugar Cane Growers,35_44,9.8
121217,Sugar Cane Growers,45_54,17.3
121217,Sugar Cane Growers,55_59,14.1
121217,Sugar Cane Growers,60_64,14.8
121217,Sugar Cane Growers,65,37.5
121218,Turf Growers,15_19,2.5
121218,Turf Growers,20_24,2.5
121218,Turf Growers,25_34,20.6
121218,Turf Growers,35_44,19
121218,Turf Growers,45_54,24.1
121218,Turf Growers,55_59,10.7
121218,Turf Growers,60_64,9.6
121218,Turf Growers,65,10.2
121221,Vegetable Growers,15_19,1.5
121221,Vegetable Growers,20_24,4.5
121221,Vegetable Growers,25_34,16.1
121221,Vegetable Growers,35_44,19.6
121221,Vegetable Growers,45_54,25.1
121221,Vegetable Growers,55_59,11.8
121221,Vegetable Growers,60_64,10
121221,Vegetable Growers,65,11.6
121299,Other Crop Farmers,15_19,1.5
121299,Other Crop Farmers,20_24,3.2
121299,Other Crop Farmers,25_34,15.1
121299,Other Crop Farmers,35_44,19.7
121299,Other Crop Farmers,45_54,23.5
121299,Other Crop Farmers,55_59,11.3
121299,Other Crop Farmers,60_64,9.2
121299,Other Crop Farmers,65,16.2
121311,Beekeepers,15_19,1.7
121311,Beekeepers,20_24,6.6
121311,Beekeepers,25_34,12.7
121311,Beekeepers,35_44,18.1
121311,Beekeepers,45_54,21.2
121311,Beekeepers,55_59,11.1
121311,Beekeepers,60_64,10.9
121311,Beekeepers,65,17.2
121312,Beef Cattle Farmers,15_19,0.5
121312,Beef Cattle Farmers,20_24,1
121312,Beef Cattle Farmers,25_34,5.6
121312,Beef Cattle Farmers,35_44,9.6
121312,Beef Cattle Farmers,45_54,15.1
121312,Beef Cattle Farmers,55_59,11
121312,Beef Cattle Farmers,60_64,13.4
121312,Beef Cattle Farmers,65,43.9
121313,Dairy Cattle Farmers,15_19,3
121313,Dairy Cattle Farmers,20_24,4.7
121313,Dairy Cattle Farmers,25_34,15.5
121313,Dairy Cattle Farmers,35_44,19
121313,Dairy Cattle Farmers,45_54,21.9
121313,Dairy Cattle Farmers,55_59,11.6
121313,Dairy Cattle Farmers,60_64,9.7
121313,Dairy Cattle Farmers,65,14.7
121315,Goat Farmers,15_19,1.9
121315,Goat Farmers,20_24,1.4
121315,Goat Farmers,25_34,6
121315,Goat Farmers,35_44,16.2
121315,Goat Farmers,45_54,22.2
121315,Goat Farmers,55_59,10.2
121315,Goat Farmers,60_64,15.7
121315,Goat Farmers,65,24.1
121316,Horse Breeders,15_19,0.8
121316,Horse Breeders,20_24,2.8
121316,Horse Breeders,25_34,11.2
121316,Horse Breeders,35_44,19.6
121316,Horse Breeders,45_54,20.7
121316,Horse Breeders,55_59,12.8
121316,Horse Breeders,60_64,10.8
121316,Horse Breeders,65,20.9
121317,Mixed Livestock Farmers,15_19,0.7
121317,Mixed Livestock Farmers,20_24,1.2
121317,Mixed Livestock Farmers,25_34,7.5
121317,Mixed Livestock Farmers,35_44,12.4
121317,Mixed Livestock Farmers,45_54,18
121317,Mixed Livestock Farmers,55_59,11.5
121317,Mixed Livestock Farmers,60_64,14.4
121317,Mixed Livestock Farmers,65,34.4
121318,Pig Farmers,15_19,2.4
121318,Pig Farmers,20_24,5.4
121318,Pig Farmers,25_34,19.9
121318,Pig Farmers,35_44,28.5
121318,Pig Farmers,45_54,22.6
121318,Pig Farmers,55_59,8.3
121318,Pig Farmers,60_64,5.4
121318,Pig Farmers,65,8
121321,Poultry Farmers,15_19,2.5
121321,Poultry Farmers,20_24,5.3
121321,Poultry Farmers,25_34,17.4
121321,Poultry Farmers,35_44,21.4
121321,Poultry Farmers,45_54,24.8
121321,Poultry Farmers,55_59,10.4
121321,Poultry Farmers,60_64,8
121321,Poultry Farmers,65,10.3
121322,Sheep Farmers,15_19,0.8
121322,Sheep Farmers,20_24,1.5
121322,Sheep Farmers,25_34,7.2
121322,Sheep Farmers,35_44,10.3
121322,Sheep Farmers,45_54,16.4
121322,Sheep Farmers,55_59,11.7
121322,Sheep Farmers,60_64,14.1
121322,Sheep Farmers,65,38
121399,Other Livestock Farmers,15_19,1.5
121399,Other Livestock Farmers,20_24,3
121399,Other Livestock Farmers,25_34,10.2
121399,Other Livestock Farmers,35_44,16.7
121399,Other Livestock Farmers,45_54,20.9
121399,Other Livestock Farmers,55_59,12.2
121399,Other Livestock Farmers,60_64,11.8
121399,Other Livestock Farmers,65,24.5
131112,Sales and Marketing Managers,15_19,0.1
131112,Sales and Marketing Managers,20_24,2.2
131112,Sales and Marketing Managers,25_34,21.8
131112,Sales and Marketing Managers,35_44,32.4
131112,Sales and Marketing Managers,45_54,27.3
131112,Sales and Marketing Managers,55_59,8.5
131112,Sales and Marketing Managers,60_64,4.8
131112,Sales and Marketing Managers,65,2.7
131113,Advertising Managers,15_19,0.2
131113,Advertising Managers,20_24,4.6
131113,Advertising Managers,25_34,37.6
131113,Advertising Managers,35_44,32.9
131113,Advertising Managers,45_54,15.2
131113,Advertising Managers,55_59,4.4
131113,Advertising Managers,60_64,3
131113,Advertising Managers,65,2.2
131114,Public Relations Managers,15_19,0.1
131114,Public Relations Managers,20_24,1.8
131114,Public Relations Managers,25_34,23.5
131114,Public Relations Managers,35_44,36.2
131114,Public Relations Managers,45_54,26.3
131114,Public Relations Managers,55_59,6.7
131114,Public Relations Managers,60_64,3.8
131114,Public Relations Managers,65,1.7
133111,Construction Project Managers,15_19,0.2
133111,Construction Project Managers,20_24,3.1
133111,Construction Project Managers,25_34,23.6
133111,Construction Project Managers,35_44,30.4
133111,Construction Project Managers,45_54,24
133111,Construction Project Managers,55_59,8.7
133111,Construction Project Managers,60_64,5.8
133111,Construction Project Managers,65,4.1
133112,Project Builders,15_19,1.7
133112,Project Builders,20_24,4.3
133112,Project Builders,25_34,17
133112,Project Builders,35_44,24.5
133112,Project Builders,45_54,25
133112,Project Builders,55_59,10.8
133112,Project Builders,60_64,8.8
133112,Project Builders,65,7.9
133311,Importers and Exporters,15_19,0.3
133311,Importers and Exporters,20_24,2.1
133311,Importers and Exporters,25_34,14.1
133311,Importers and Exporters,35_44,24.4
133311,Importers and Exporters,45_54,25.1
133311,Importers and Exporters,55_59,11.3
133311,Importers and Exporters,60_64,8.8
133311,Importers and Exporters,65,13.9
133312,Wholesalers,15_19,0.4
133312,Wholesalers,20_24,2.1
133312,Wholesalers,25_34,12.7
133312,Wholesalers,35_44,21.8
133312,Wholesalers,45_54,27.8
133312,Wholesalers,55_59,13.1
133312,Wholesalers,60_64,10.1
133312,Wholesalers,65,12
133511,Forest Managers,15_19,0
133511,Forest Managers,20_24,2.3
133511,Forest Managers,25_34,13.8
133511,Forest Managers,35_44,24.8
133511,Forest Managers,45_54,31.3
133511,Forest Managers,55_59,14.3
133511,Forest Managers,60_64,9.7
133511,Forest Managers,65,4.1
133512,Manufacturing Production Managers,15_19,0.1
133512,Manufacturing Production Managers,20_24,1.9
133512,Manufacturing Production Managers,25_34,15.1
133512,Manufacturing Production Managers,35_44,26.9
133512,Manufacturing Production Managers,45_54,30.2
133512,Manufacturing Production Managers,55_59,12.8
133512,Manufacturing Production Managers,60_64,8
