anzsco_code,occupation,education_level,share_pct
321213,Motorcycle Mechanics,post_graduate_graduate_diploma_or_graduate_certificate,0.8
321213,Motorcycle Mechanics,bachelor_degree,2.1
321213,Motorcycle Mechanics,advanced_diploma_diploma,2.9
321213,Motorcycle Mechanics,certificate_iii_iv,68.3
321213,Motorcycle Mechanics,year_12,9.3
321213,Motorcycle Mechanics,year_11,4.7
321213,Motorcycle Mechanics,year_10_and_below,9.4
321214,Small Engine Mechanics,post_graduate_graduate_diploma_or_graduate_certificate,0.2
321214,Small Engine Mechanics,bachelor_degree,1.5
321214,Small Engine Mechanics,advanced_diploma_diploma,2.5
321214,Small Engine Mechanics,certificate_iii_iv,60.2
321214,Small Engine Mechanics,year_12,10.4
321214,Small Engine Mechanics,year_11,4.4
321214,Small Engine Mechanics,year_10_and_below,16.9
322111,Blacksmiths,post_graduate_graduate_diploma_or_graduate_certificate,1.2
322111,Blacksmiths,bachelor_degree,7.4
322111,Blacksmiths,advanced_diploma_diploma,4.5
322111,Blacksmiths,certificate_iii_iv,44
322111,Blacksmiths,year_12,15.6
322111,Blacksmiths,year_11,4.9
322111,Blacksmiths,year_10_and_below,18.1
322112,Electroplaters,post_graduate_graduate_diploma_or_graduate_certificate,1.3
322112,Electroplaters,bachelor_degree,5.8
322112,Electroplaters,advanced_diploma_diploma,4.3
322112,Electroplaters,certificate_iii_iv,29.1
322112,Electroplaters,year_12,22.4
322112,Electroplaters,year_11,7.1
322112,Electroplaters,year_10_and_below,24.4
322113,Farriers,post_graduate_graduate_diploma_or_graduate_certificate,0.3
322113,Farriers,bachelor_degree,3.3
322113,Farriers,advanced_diploma_diploma,5
322113,Farriers,certificate_iii_iv,61
322113,Farriers,year_12,8.2
322113,Farriers,year_11,3.1
322113,Farriers,year_10_and_below,15
322114,Metal Casting Trades Workers,post_graduate_graduate_diploma_or_graduate_certificate,0
322114,Metal Casting Trades Workers,bachelor_degree,4.1
322114,Metal Casting Trades Workers,advanced_diploma_diploma,3.6
322114,Metal Casting Trades Workers,certificate_iii_iv,56.8
322114,Metal Casting Trades Workers,year_12,8.9
322114,Metal Casting Trades Workers,year_11,6.5
322114,Metal Casting Trades Workers,year_10_and_below,16
322115,Metal Polishers,post_graduate_graduate_diploma_or_graduate_certificate,0
322115,Metal Polishers,bachelor_degree,5.5
322115,Metal Polishers,advanced_diploma_diploma,4.3
322115,Metal Polishers,certificate_iii_iv,18
322115,Metal Polishers,year_12,20.9
322115,Metal Polishers,year_11,8.7
322115,Metal Polishers,year_10_and_below,36.2
322311,Metal Fabricators,post_graduate_graduate_diploma_or_graduate_certificate,0.3
322311,Metal Fabricators,bachelor_degree,1.8
322311,Metal Fabricators,advanced_diploma_diploma,2.8
322311,Metal Fabricators,certificate_iii_iv,72.7
322311,Metal Fabricators,year_12,8.9
322311,Metal Fabricators,year_11,3.5
322311,Metal Fabricators,year_10_and_below,8
322312,Pressure Welders,post_graduate_graduate_diploma_or_graduate_certificate,2.5
322312,Pressure Welders,bachelor_degree,5
322312,Pressure Welders,advanced_diploma_diploma,4.2
322312,Pressure Welders,certificate_iii_iv,73.9
322312,Pressure Welders,year_12,3.4
322312,Pressure Welders,year_11,0
322312,Pressure Welders,year_10_and_below,0
322313,Welders (First Class),post_graduate_graduate_diploma_or_graduate_certificate,0.6
322313,Welders (First Class),bachelor_degree,2.8
322313,Welders (First Class),advanced_diploma_diploma,4.4
322313,Welders (First Class),certificate_iii_iv,51.9
322313,Welders (First Class),year_12,13.2
322313,Welders (First Class),year_11,4.7
322313,Welders (First Class),year_10_and_below,16.9
323111,Aircraft Maintenance Engineers (Avionics),post_graduate_graduate_diploma_or_graduate_certificate,1.9
323111,Aircraft Maintenance Engineers (Avionics),bachelor_degree,7.5
323111,Aircraft Maintenance Engineers (Avionics),advanced_diploma_diploma,16.8
323111,Aircraft Maintenance Engineers (Avionics),certificate_iii_iv,62.1
323111,Aircraft Maintenance Engineers (Avionics),year_12,9.2
323111,Aircraft Maintenance Engineers (Avionics),year_11,0.6
323111,Aircraft Maintenance Engineers (Avionics),year_10_and_below,0.4
323112,Aircraft Maintenance Engineers (Mechanical),post_graduate_graduate_diploma_or_graduate_certificate,1.9
323112,Aircraft Maintenance Engineers (Mechanical),bachelor_degree,5
323112,Aircraft Maintenance Engineers (Mechanical),advanced_diploma_diploma,12.1
323112,Aircraft Maintenance Engineers (Mechanical),certificate_iii_iv,63.9
323112,Aircraft Maintenance Engineers (Mechanical),year_12,13.5
323112,Aircraft Maintenance Engineers (Mechanical),year_11,1.4
323112,Aircraft Maintenance Engineers (Mechanical),year_10_and_below,0.6
323113,Aircraft Maintenance Engineers (Structures),post_graduate_graduate_diploma_or_graduate_certificate,2.8
323113,Aircraft Maintenance Engineers (Structures),bachelor_degree,15
323113,Aircraft Maintenance Engineers (Structures),advanced_diploma_diploma,9.1
323113,Aircraft Maintenance Engineers (Structures),certificate_iii_iv,64.2
323113,Aircraft Maintenance Engineers (Structures),year_12,4.7
323113,Aircraft Maintenance Engineers (Structures),year_11,2
323113,Aircraft Maintenance Engineers (Structures),year_10_and_below,2
323211,Fitters (General),post_graduate_graduate_diploma_or_graduate_certificate,0.5
323211,Fitters (General),bachelor_degree,2.1
323211,Fitters (General),advanced_diploma_diploma,5.2
323211,Fitters (General),certificate_iii_iv,76.4
323211,Fitters (General),year_12,7
323211,Fitters (General),year_11,2.2
323211,Fitters (General),year_10_and_below,4.7
323212,Fitter and Turners,post_graduate_graduate_diploma_or_graduate_certificate,0.2
323212,Fitter and Turners,bachelor_degree,0.9
323212,Fitter and Turners,advanced_diploma_diploma,4.2
323212,Fitter and Turners,certificate_iii_iv,76.4
323212,Fitter and Turners,year_12,10.4
323212,Fitter and Turners,year_11,2.5
323212,Fitter and Turners,year_10_and_below,3.9
323213,Fitter-Welders,post_graduate_graduate_diploma_or_graduate_certificate,0
323213,Fitter-Welders,bachelor_degree,1.5
323213,Fitter-Welders,advanced_diploma_diploma,2.8
323213,Fitter-Welders,certificate_iii_iv,77.3
323213,Fitter-Welders,year_12,6.1
323213,Fitter-Welders,year_11,2.8
323213,Fitter-Welders,year_10_and_below,7
323214,Metal Machinists (First Class),post_graduate_graduate_diploma_or_graduate_certificate,1.6
323214,Metal Machinists (First Class),bachelor_degree,6
323214,Metal Machinists (First Class),advanced_diploma_diploma,10.3
323214,Metal Machinists (First Class),certificate_iii_iv,59.5
323214,Metal Machinists (First Class),year_12,8.7
323214,Metal Machinists (First Class),year_11,3.2
323214,Metal Machinists (First Class),year_10_and_below,7.7
323215,"Textile, Clothing and Footwear Mechanics",post_graduate_graduate_diploma_or_graduate_certificate,1.2
323215,"Textile, Clothing and Footwear Mechanics",bachelor_degree,4.4
323215,"Textile, Clothing and Footwear Mechanics",advanced_diploma_diploma,10
323215,"Textile, Clothing and Footwear Mechanics",certificate_iii_iv,51
323215,"Textile, Clothing and Footwear Mechanics",year_12,12.4
323215,"Textile, Clothing and Footwear Mechanics",year_11,3.2
323215,"Textile, Clothing and Footwear Mechanics",year_10_and_below,12.7
323299,Other Metal Fitters and Machinists,post_graduate_graduate_diploma_or_graduate_certificate,0.6
323299,Other Metal Fitters and Machinists,bachelor_degree,3.1
323299,Other Metal Fitters and Machinists,advanced_diploma_diploma,4.2
323299,Other Metal Fitters and Machinists,certificate_iii_iv,68.9
323299,Other Metal Fitters and Machinists,year_12,8.6
323299,Other Metal Fitters and Machinists,year_11,4.3
323299,Other Metal Fitters and Machinists,year_10_and_below,7.8
323311,Engravers,post_graduate_graduate_diploma_or_graduate_certificate,2.8
323311,Engravers,bachelor_degree,9.6
323311,Engravers,advanced_diploma_diploma,10.9
323311,Engravers,certificate_iii_iv,25.4
323311,Engravers,year_12,22.8
323311,Engravers,year_11,7
323311,Engravers,year_10_and_below,16
323312,Gunsmiths,post_graduate_graduate_diploma_or_graduate_certificate,0
323312,Gunsmiths,bachelor_degree,6.9
323312,Gunsmiths,advanced_diploma_diploma,11
323312,Gunsmiths,certificate_iii_iv,64.2
323312,Gunsmiths,year_12,6.9
323312,Gunsmiths,year_11,3.5
323312,Gunsmiths,year_10_and_below,4.6
323313,Locksmiths,post_graduate_graduate_diploma_or_graduate_certificate,1
323313,Locksmiths,bachelor_degree,2.8
323313,Locksmiths,advanced_diploma_diploma,3.3
323313,Locksmiths,certificate_iii_iv,68.3
323313,Locksmiths,year_12,11.6
323313,Locksmiths,year_11,4
323313,Locksmiths,year_10_and_below,6.1
323314,Precision Instrument Makers and Repairers,post_graduate_graduate_diploma_or_graduate_certificate,6
323314,Precision Instrument Makers and Repairers,bachelor_degree,16.7
323314,Precision Instrument Makers and Repairers,advanced_diploma_diploma,15.9
323314,Precision Instrument Makers and Repairers,certificate_iii_iv,39.3
323314,Precision Instrument Makers and Repairers,year_12,11
323314,Precision Instrument Makers and Repairers,year_11,2.4
323314,Precision Instrument Makers and Repairers,year_10_and_below,5.9
323315,Saw Doctors,post_graduate_graduate_diploma_or_graduate_certificate,1
323315,Saw Doctors,bachelor_degree,0
323315,Saw Doctors,advanced_diploma_diploma,1.4
323315,Saw Doctors,certificate_iii_iv,62.1
323315,Saw Doctors,year_12,7.9
323315,Saw Doctors,year_11,4.5
323315,Saw Doctors,year_10_and_below,19.3
323316,Watch and Clock Makers and Repairers,post_graduate_graduate_diploma_or_graduate_certificate,2.3
323316,Watch and Clock Makers and Repairers,bachelor_degree,7.7
323316,Watch and Clock Makers and Repairers,advanced_diploma_diploma,4.8
323316,Watch and Clock Makers and Repairers,certificate_iii_iv,56.8
323316,Watch and Clock Makers and Repairers,year_12,12.3
323316,Watch and Clock Makers and Repairers,year_11,1.9
323316,Watch and Clock Makers and Repairers,year_10_and_below,7.3
323411,Engineering Patternmakers,post_graduate_graduate_diploma_or_graduate_certificate,0
323411,Engineering Patternmakers,bachelor_degree,4.6
323411,Engineering Patternmakers,advanced_diploma_diploma,9.8
323411,Engineering Patternmakers,certificate_iii_iv,71.3
323411,Engineering Patternmakers,year_12,6.9
323411,Engineering Patternmakers,year_11,0
323411,Engineering Patternmakers,year_10_and_below,8
323412,Toolmakers,post_graduate_graduate_diploma_or_graduate_certificate,1
323412,Toolmakers,bachelor_degree,3.5
323412,Toolmakers,advanced_diploma_diploma,17.7
323412,Toolmakers,certificate_iii_iv,58.3
323412,Toolmakers,year_12,6.6
323412,Toolmakers,year_11,2.2
323412,Toolmakers,year_10_and_below,6.6
324211,Vehicle Body Builders,post_graduate_graduate_diploma_or_graduate_certificate,0.7
324211,Vehicle Body Builders,bachelor_degree,2.4
324211,Vehicle Body Builders,advanced_diploma_diploma,4
324211,Vehicle Body Builders,certificate_iii_iv,49.5
324211,Vehicle Body Builders,year_12,14.7
324211,Vehicle Body Builders,year_11,5.6
324211,Vehicle Body Builders,year_10_and_below,19
324212,Vehicle Trimmers,post_graduate_graduate_diploma_or_graduate_certificate,0.2
324212,Vehicle Trimmers,bachelor_degree,1.5
324212,Vehicle Trimmers,advanced_diploma_diploma,3.6
324212,Vehicle Trimmers,certificate_iii_iv,66.3
324212,Vehicle Trimmers,year_12,8.6
324212,Vehicle Trimmers,year_11,4.4
324212,Vehicle Trimmers,year_10_and_below,13.1
331111,Bricklayers,post_graduate_graduate_diploma_or_graduate_certificate,0.3
331111,Bricklayers,bachelor_degree,1.3
331111,Bricklayers,advanced_diploma_diploma,2.6
331111,Bricklayers,certificate_iii_iv,63.2
331111,Bricklayers,year_12,9.1
331111,Bricklayers,year_11,4.4
331111,Bricklayers,year_10_and_below,15.4
331112,Stonemasons,post_graduate_graduate_diploma_or_graduate_certificate,0.7
331112,Stonemasons,bachelor_degree,4.3
331112,Stonemasons,advanced_diploma_diploma,4.7
331112,Stonemasons,certificate_iii_iv,40.4
331112,Stonemasons,year_12,21.8
331112,Stonemasons,year_11,6.4
331112,Stonemasons,year_10_and_below,17.2
331212,Carpenters,post_graduate_graduate_diploma_or_graduate_certificate,0.5
331212,Carpenters,bachelor_degree,2.8
331212,Carpenters,advanced_diploma_diploma,3.6
331212,Carpenters,certificate_iii_iv,67.2
331212,Carpenters,year_12,12.7
331212,Carpenters,year_11,4
331212,Carpenters,year_10_and_below,7.3
331213,Joiners,post_graduate_graduate_diploma_or_graduate_certificate,1.1
331213,Joiners,bachelor_degree,4.8
331213,Joiners,advanced_diploma_diploma,4.3
331213,Joiners,certificate_iii_iv,62.6
331213,Joiners,year_12,12.8
331213,Joiners,year_11,4
331213,Joiners,year_10_and_below,8.4
333211,Fibrous Plasterers,post_graduate_graduate_diploma_or_graduate_certificate,0.7
333211,Fibrous Plasterers,bachelor_degree,2.5
333211,Fibrous Plasterers,advanced_diploma_diploma,3.9
333211,Fibrous Plasterers,certificate_iii_iv,47.8
333211,Fibrous Plasterers,year_12,17.1
333211,Fibrous Plasterers,year_11,5.7
333211,Fibrous Plasterers,year_10_and_below,18.5
333212,Solid Plasterers,post_graduate_graduate_diploma_or_graduate_certificate,0.4
333212,Solid Plasterers,bachelor_degree,3
333212,Solid Plasterers,advanced_diploma_diploma,3.7
333212,Solid Plasterers,certificate_iii_iv,42
333212,Solid Plasterers,year_12,16.5
333212,Solid Plasterers,year_11,5.3
333212,Solid Plasterers,year_10_and_below,20.6
334111,Plumbers (General),post_graduate_graduate_diploma_or_graduate_certificate,0.2
334111,Plumbers (General),bachelor_degree,1.1
334111,Plumbers (General),advanced_diploma_diploma,2.5
334111,Plumbers (General),certificate_iii_iv,73.9
334111,Plumbers (General),year_12,10.5
334111,Plumbers (General),year_11,4.1
334111,Plumbers (General),year_10_and_below,6.3
334112,Airconditioning and Mechanical Services Plumbers,post_graduate_graduate_diploma_or_graduate_certificate,0.2
334112,Airconditioning and Mechanical Services Plumbers,bachelor_degree,1.2
334112,Airconditioning and Mechanical Services Plumbers,advanced_diploma_diploma,3
334112,Airconditioning and Mechanical Services Plumbers,certificate_iii_iv,73
334112,Airconditioning and Mechanical Services Plumbers,year_12,12.8
334112,Airconditioning and Mechanical Services Plumbers,year_11,4.2
334112,Airconditioning and Mechanical Services Plumbers,year_10_and_below,4.5
334113,Drainers,post_graduate_graduate_diploma_or_graduate_certificate,0.2
334113,Drainers,bachelor_degree,1.2
334113,Drainers,advanced_diploma_diploma,2.4
