level,state,region,anzsco_code,anzsco_title,date,vacancies
3,SA,Adelaide,63,Sales Support Workers,2026-07-01,69.333
2,SA,Adelaide,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,865.667
3,SA,Adelaide,71,Machine and Stationary Plant Operators,2026-07-01,197
3,SA,Adelaide,72,Mobile Plant Operators,2026-07-01,232.333
3,SA,Adelaide,7A,Drivers and Storepersons,2026-07-01,436.333
2,SA,Adelaide,8,LABOURERS,2026-07-01,892.667
3,SA,Adelaide,81,Cleaners and Laundry Workers,2026-07-01,195.333
3,SA,Adelaide,82,Construction and Mining Labourers,2026-07-01,125.333
3,SA,Adelaide,83,Factory Process Workers,2026-07-01,133
3,SA,Adelaide,84,"Farm, Forestry and Garden Workers",2026-07-01,36
3,SA,Adelaide,85,Food Preparation Assistants,2026-07-01,63.333
3,SA,Adelaide,89,Other Labourers,2026-07-01,339.667
1,SA,Fleurieu Peninsula & Murray Mallee,0,Fleurieu Peninsula & Murray Mallee TOTAL,2026-07-01,967.667
2,SA,Fleurieu Peninsula & Murray Mallee,1,MANAGERS,2026-07-01,77
3,SA,Fleurieu Peninsula & Murray Mallee,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,3.333
3,SA,Fleurieu Peninsula & Murray Mallee,12,Farmers and Farm Managers,2026-07-01,8
3,SA,Fleurieu Peninsula & Murray Mallee,14,"Hospitality, Retail and Service Managers",2026-07-01,33.667
3,SA,Fleurieu Peninsula & Murray Mallee,1A,Corporate Managers,2026-07-01,16.667
