anzsco4_code,occupation,description,employed,median_weekly_earnings_aud,median_age,annual_employment_growth,average_full_time_hours_worked_per_week,vacancies_aust_jul_2026,vacancies_nsw_jul_2026,vacancies_vic_jul_2026,vacancies_qld_jul_2026,vacancies_sa_jul_2026,vacancies_wa_jul_2026,vacancies_tas_jul_2026,vacancies_nt_jul_2026,vacancies_act_jul_2026,employment_may_2025_thousands,employment_may_2030_thousands,employment_may_2035_thousands,change_5y_thousands,change_5y_pct,change_10y_thousands,change_10y_pct
4232,Dental Assistants,"Dental Assistants prepare patients for dental examination and assist Dental Practitioners, Hygienists and Therapists in providing care and treatment.",27300,1211,30,-1600,39,796.0,217.33333,185.0,189.66667,72.33333,95.33333,14.0,5.66667,16.66667,26.1276253384525,29.914377231829302,33.1362342508846,3.7867518933768025,14.493287638367086,7.0086089124320985,26.824515514302792
4233,Nursing Support and Personal Care Workers,"Nursing Support and Personal Care Workers provide assistance, support and direct care to patients in a variety of health, welfare and community settings.",110400,1612,40,3600,42,1680.0,615.33333,427.66667,340.66667,111.0,107.0,44.66667,14.0,19.66667,115.04949495886,130.925166924692,143.438518735936,15.875671965832012,13.798993182463704,28.38902377707599,24.675487525805732
4234,Special Care Workers,"Special Care Workers provide care and supervision for children and young people in residential and institutional facilities, and provide care and support to people in refuges.",3500,1708,30,-300,44,52.33333,8.0,15.0,14.66667,9.66667,5.0,0.0,0.0,0.0,4.15589671368532,4.48579403957532,4.73686227731954,0.3298973258900002,7.938054013798084,0.5809655636342201,13.979307082418755
4311,Bar Attendants and Baristas,"Bar Attendants and Baristas prepare, mix and serve alcoholic and non-alcoholic drinks to patrons in bars in licensed establishments, and prepare and serve espresso coffee and other hot beverages to patrons in cafes, coffee shops and dining establishments.",118800,1500,23,1600,41,996.0,323.0,202.0,229.33333,57.66667,113.33333,45.33333,11.0,14.33333,120.35111847745699,126.64434646370199,134.12729170957002,6.293227986245,5.2290565022241875,13.776173232113024,11.44665160273807
4312,Cafe Workers,Cafe Workers sell and serve food and beverages for consumption on premises in cafes and similar establishments.,36800,1346,22,800,41,377.0,138.0,79.66667,72.0,31.33333,37.66667,5.33333,3.0,10.0,37.419360383187,39.3735656736822,41.647218792019395,1.954205290495203,5.222444399058335,4.227858408832397,11.298585452925133
4313,Gaming Workers,Gaming Workers provide gaming services within casinos and other gambling establishments.,4300,1539,35,-600,40,92.0,28.33333,27.0,23.0,11.66667,0.33333,1.33333,0.33333,0.0,5.34268936928216,5.6125292196073895,5.94374664607876,0.26983985032522906,5.050637079458066,0.6010572767965998,11.25008839653647
4314,Hotel Service Managers,Hotel Service Managers supervise and coordinate the activities of hotel service workers.,10200,1410,37,-300,41,205.0,70.66667,58.33333,44.33333,8.33333,16.66667,3.0,1.33333,2.33333,11.0731453335627,11.6222380275308,12.4643675749203,0.5490926939681007,4.958777993311448,1.3912222413575996,12.563930116051178
4315,Waiters,"Waiters serve food and beverages in hotels, restaurants, clubs and dining establishments.",129300,1346,21,-100,41,1493.66667,549.66667,337.33333,320.33333,61.0,148.66667,27.0,17.66667,32.0,126.494355894794,133.108126887268,141.110341283037,6.6137709924740165,5.228510747131456,14.615985388243004,11.554654185835131
4319,Other Hospitality Workers,"Other Hospitality Workers includes a number of jobs like Bar Usefuls or Bussers, and Doorpersons or Luggage Porters.",5800,1574,22,-300,43,,,,,,,,,,6.09156661363925,6.41132052357214,6.78218254952553,0.3197539099328903,5.24912440778287,0.6906159358862798,11.33724671646805
4411,Defence Force Members - Other Ranks,Defence Force Members - Other Ranks provide specialised military services to the Australian and New Zealand Defence Forces.,17000,,27,,47,,,,,,,,,,4.06625131085229,4.279141823488111,4.44963233214939,0.2128905126358207,5.235547347200207,0.38338102129710006,9.428365144916315
4412,Fire and Emergency Workers,Fire and Emergency Workers attend emergencies to minimise risk to community safety and security and protect life and property.,19900,2473,45,600,48,88.66667,16.0,8.33333,26.0,2.33333,32.33333,0.33333,3.0,0.33333,17.1374422652301,18.2109723891796,19.0957227823039,1.0735301239494994,6.264237727747557,1.9582805170737991,11.426912410651415
4413,Police,"Police protect and preserve property, public order and safety through the enforcement of laws.",70100,2560,40,900,43,13.66667,1.0,1.33333,2.0,3.0,4.0,0.33333,0.66667,1.33333,67.4536488107271,71.64179968304691,74.9438425189215,4.1881508723198095,6.208931534707091,7.490193708194397,11.104208356780896
4421,Prison Officers,Prison Officers supervise and control the activities of inmates in prisons and other correctional institutions.,19800,2080,40,-1500,43,31.66667,11.66667,9.33333,4.33333,2.0,1.33333,0.66667,2.33333,0.0,18.5534614309923,19.5401890734677,20.3228317695597,0.986727642475401,5.318294088385789,1.7693703385673984,9.536605043476067
4422,Security Officers and Guards,Security Officers and Guards provide security and investigative services to organisations and individuals.,66800,1818,39,2600,45,912.33333,253.66667,215.33333,185.33333,61.66667,84.0,17.66667,19.66667,75.0,65.2639748745359,68.8506153725894,72.2129723807111,3.586640498053498,5.495590032553933,6.948997506175189,10.647524180888475
4511,Beauty Therapists,"Beauty Therapists provide skin analyses, facial therapies, skin-care treatments and body treatments such as massage to clients.",44300,1178,33,2500,41,352.33333,101.33333,93.33333,83.0,19.0,37.0,1.33333,4.33333,13.0,39.264333480409604,40.926543138792006,43.409679368195995,1.6622096583824018,4.23338310126094,4.145345887786391,10.557535351656112
4512,Driving Instructors,Driving Instructors instruct individuals and groups in the theory and application of driving motor vehicles.,5900,2224,53,-200,44,23.66667,7.66667,3.0,6.0,0.66667,5.0,0.0,0.33333,1.0,6.66098534236258,6.86185172739644,7.22301049173329,0.20086638503385945,3.0155656364590393,0.5620251493707098,8.437567724347604
4513,Funeral Workers,"Funeral Workers prepare bodies for viewing and burial, arrange and conduct funerals, and perform other specialist funereal services.",5300,,52,400,43,54.66667,13.66667,8.66667,16.33333,5.33333,8.33333,1.0,0.66667,0.66667,5.12260049739227,5.32772853511535,5.64236192242448,0.20512803772307997,4.004373127037785,0.5197614250322102,10.146436859497475
4514,"Gallery, Museum and Tour Guides","Gallery, Museum and Tour Guides direct and guide visitors in galleries and museums, and escort visitors on sightseeing, educational and other tours.",5800,1432,41,0,44,61.66667,12.66667,4.66667,20.0,7.0,8.0,2.0,7.0,0.33333,6.09382987208091,6.31479472949112,6.6578130480239395,0.22096485741020988,3.6260424404456697,0.5639831759430294,9.254987221204477
4515,Personal Care Consultants,"Personal Care Consultants provide personal care services, such as natural relaxation and health treatments, and weight loss advice.",4400,,47,-100,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6688113603148,5.17108612531203,5.66779320014726,0.5022747649972299,10.758086507126805,0.9989818398324601,21.396920173812774
4516,Tourism and Travel Advisers,"Tourism and Travel Advisers plan and organise travel and accommodation for clients, and provide travel and accommodation information to tourists.",19100,1330,44,100,40,262.66667,78.33333,53.66667,70.33333,19.66667,32.33333,0.66667,2.33333,5.33333,21.9302754051292,22.6783905223712,23.970440265527397,0.7481151172419978,3.4113348027860315,2.040164860398196,9.302960508745041
4517,Travel Attendants,"Travel Attendants provide services for the safety and comfort of passengers in aircraft, ships and railway sleeping cars.",10700,1504,37,200,41,23.33333,3.0,2.0,6.33333,2.66667,7.66667,0.0,1.66667,0.0,9.99875330936984,10.441796874002899,11.2879602141255,0.44304356463305794,4.430988053459439,1.289206904755659,12.893676490123443
4518,Other Personal Service Workers,"Other Personal Service Workers includes occupations such as Civil Celebrants, Hair or Beauty Salon Assistants, Body Artists, First Aid Trainers and Religious Assistants.",24400,,35,1800,43,,,,,,,,,,21.0436215860437,22.071046939570397,23.4563966245907,1.0274253535266986,4.882359955608095,2.412775038547,11.465588414435148
4521,Fitness Instructors,"Fitness Instructors direct, instruct and guide individuals and groups in the pursuit of physical fitness and wellbeing.",35900,1500,36,400,43,347.66667,118.0,81.33333,75.66667,25.33333,31.33333,2.33333,1.33333,12.33333,35.2732704364194,37.5258054437546,39.8960073385581,2.2525350073351973,6.3859545187209825,4.622736902138698,13.10549559182852
4522,Outdoor Adventure Guides,"Outdoor Adventure Guides direct, instruct and guide individuals and groups in outdoor adventure activities such as bungy jumping, fishing and hunting, mountaineering, trekking and whitewater rafting.",4300,1298,36,100,45,12.66667,0.66667,3.33333,4.0,1.0,0.0,0.66667,2.66667,0.33333,4.05401981138908,4.29205672432543,4.54065226613297,0.23803691293635065,5.871626780599995,0.48663245474388983,12.003701939906131
4523,"Sports Coaches, Instructors and Officials","Sports Coaches, Instructors and Officials coach, train and instruct participants in sports, and officiate at sporting events.",66400,1442,21,5200,44,954.0,268.0,240.33333,221.66667,69.66667,107.66667,14.33333,9.66667,22.66667,58.785617919570804,62.230067727903204,65.9066767775458,3.4444498083324007,5.859340992290021,7.121058857974994,12.113607222293506
4524,Sportspersons,Sportspersons participate in sporting events for monetary gain either as individuals or as members of a team.,13100,,21,-100,43,103.0,31.0,23.66667,30.33333,5.33333,7.33333,0.66667,2.0,2.66667,16.0838436437726,17.1212044464217,18.1278251277608,1.0373608026491006,6.4497070826148555,2.043981483988201,12.708289941500379
5111,"Contract, Program and Project Administrators","Contract, Program and Project Administrators plan and undertake administration of contracts, organisational programs, special projects and support services.",158500,2130,43,1500,42,2099.0,593.33333,417.0,483.33333,128.66667,354.33333,19.33333,30.33333,72.66667,164.535790937849,180.22732796366998,193.05469103518,15.691537025820992,9.536853310990704,28.518900097331027,17.332946184398036
5121,Office Managers,Office Managers organise and control the functions and resources of offices such as administrative systems and office personnel.,140600,1730,47,3000,41,1049.33333,309.33333,253.0,240.0,59.33333,122.0,18.33333,16.33333,31.0,136.600736251171,141.105043955592,148.117343304446,4.504307704420995,3.297425642083523,11.516607053274981,8.43085284115828
5122,Practice Managers,Practice Managers organise and control the functions and resources of professional practices such as administrative systems and practice personnel.,30600,1655,44,700,42,342.33333,97.66667,80.0,92.66667,18.66667,35.33333,3.66667,4.33333,10.0,31.014865554255,33.5256608693292,36.487987180139896,2.5107953150742013,8.095457678776686,5.473121625884897,17.646768825454497
5211,Personal Assistants,"Personal Assistants perform liaison, coordination and organisational tasks in support of Managers and Professionals.",50900,1832,43,-200,41,302.66667,93.66667,94.33333,48.0,22.0,25.0,4.66667,5.0,10.0,49.8270090238567,45.993101147267105,46.9288926203728,-3.833907876589592,-7.694437116933816,-2.898116403483897,-5.816356350220231
5212,Secretaries,"Secretaries perform secretarial, clerical and other administrative tasks in support of Managers, Legal Professionals and other professionals.",29500,1626,46,-1600,40,893.0,289.66667,209.33333,188.33333,64.0,87.33333,14.66667,12.66667,27.0,30.162245395310002,27.891759820882502,28.4575418052514,-2.2704855744275,-7.527574769949134,-1.7047035900586032,-5.651779460436561
5311,General Clerks,General Clerks perform a range of clerical and administrative tasks.,292100,1438,41,200,40,9284.0,2325.0,2027.33333,2348.33333,731.66667,1296.33333,152.0,164.0,239.33333,297.90738550704896,331.642434823914,354.46147061012,33.73504931686506,11.324005700445058,56.55408510307103,18.983780817254317
5321,Keyboard Operators,"Keyboard Operators input and process text and data, and prepare, edit and generate documents for storage, processing, publication and transmission.",49900,1371,40,900,40,124.33333,31.33333,25.66667,28.66667,11.0,17.66667,3.0,1.66667,5.33333,46.3431500637756,43.5774175743444,44.7359772051716,-2.765732489431201,-5.96794237255152,-1.6071728586040024,-3.4679836316527357
5411,Call or Contact Centre Workers,"Call or Contact Centre Workers respond to telephone, Internet and email inquiries and complaints about an organisation's goods and services, and promote the goods and services.",28500,1414,36,-1100,39,1388.0,444.33333,329.33333,317.33333,118.33333,139.33333,13.66667,12.0,13.66667,32.172342078795396,33.2067644058236,34.8513381863753,1.034422327028203,3.2152534139253253,2.6789961075799056,8.327016109111982
5412,Information Officers,"Information Officers respond to personal, written and telephone inquiries and complaints about the organisation's goods and services, provide information and refer people to other sources.",89500,1462,36,3800,40,523.33333,184.0,123.66667,113.66667,25.33333,46.0,13.0,6.33333,11.33333,81.8284785859619,84.6533582097739,88.60151862688541,2.824879623811995,3.4521961945613118,6.7730400409235045,8.277118379768403
5421,Receptionists,"Receptionists receive and welcome visitors, patients, guests and clients, and respond to inquiries and requests.",181300,1229,36,-2000,40,2251.66667,590.0,536.33333,534.0,174.0,304.0,41.33333,20.66667,51.33333,190.051002238618,194.020242333816,205.84978752102302,3.969240095197989,2.0885131088203477,15.79878528240502,8.312918688304997
5511,Accounting Clerks,"Accounting Clerks monitor creditor and debtor accounts, undertake related routine documentation, and calculate and investigate the cost of wages, materials, overheads and other operating costs.",139500,1442,45,-200,40,1773.0,571.66667,455.66667,387.33333,93.66667,221.0,17.0,10.66667,16.0,138.66309601875798,140.487989107444,146.884095235611,1.824893088686025,1.3160625581583425,8.220999216853016,5.928757869174435
5512,Bookkeepers,Bookkeepers maintain and evaluate records of financial transactions in account books and computerised accounting systems.,91800,1400,52,-1000,41,431.0,132.33333,115.33333,94.33333,16.66667,63.0,2.66667,1.66667,5.0,88.25847717947559,89.4042424212999,93.46244405657531,1.1457652418243072,1.298192851769205,5.203966877099717,5.896279930728165
5513,Payroll Clerks,Payroll Clerks prepare payrolls and related records for employee salaries and statutory record-keeping purposes.,51700,1606,46,1100,41,1233.33333,356.33333,397.33333,253.0,63.66667,127.0,13.66667,8.0,14.33333,52.311480719794304,52.844156362923194,55.212537834291204,0.5326756431288899,1.0182767449886563,2.9010571144969006,5.545736948331421
5521,Bank Workers,"Bank Workers receive deposits and pay out money in financial and commercial institutions, keep records of transactions, issue receipts and cash cheques.",38600,1610,37,-2100,41,736.66667,271.0,168.33333,148.66667,50.0,68.0,9.33333,11.66667,9.66667,42.3018619526482,43.2864782143267,45.8495145182135,0.9846162616784966,2.3275955625325784,3.5476525655653006,8.386516341849129
5522,Credit and Loans Officers,"Credit and Loans Officers analyse, evaluate and process credit and loan applications.",35600,1806,39,-900,42,1444.66667,513.66667,342.33333,307.33333,81.33333,128.66667,17.66667,15.0,38.66667,36.432551440106295,37.3690300174382,39.4978260537547,0.9364785773319042,2.5704446719067664,3.0652746136484055,8.413560106235213
5523,"Insurance, Money Market and Statistical Clerks","Insurance, Money Market and Statistical Clerks prepare and check documentation associated with insurance, maintain records of securities transactions and registrations, offer odds and accept bets, and compile data and undertake statistical and actuarial computations.",41200,1501,40,900,40,45.0,16.33333,12.66667,6.66667,2.0,5.33333,1.0,0.0,1.0,40.6516988866785,41.5837354142044,43.7615408098185,0.932036527525895,2.2927369656162684,3.109841923139996,7.649967918460318
5611,Betting Clerks,"Betting Clerks take bets from customers at betting agencies, over the telephone and on course.",1900,,76,100,41,1.66667,0.0,0.33333,1.33333,0.0,0.0,0.0,0.0,0.0,2.32437402762597,2.1996075871968,2.2706394144160598,-0.12476644042917018,-5.367743699864088,-0.053734613209910354,-2.3117885749563682
5612,Couriers and Postal Deliverers,"Couriers and Postal Deliverers deliver small items such as documents, messages, mail and parcels.",41700,1503,47,-200,44,360.33333,97.0,63.33333,95.33333,33.66667,51.33333,7.0,9.33333,3.33333,42.5440208499464,40.758472704511,42.212730409513405,-1.7855481454353992,-4.19694262498851,-0.33129044043299416,-0.778700352751006
5613,Filing and Registry Clerks,Filing and Registry Clerks process and handle information and documents to maintain access to and security of database and record management systems.,16300,1602,43,-700,40,138.0,26.0,25.33333,30.33333,11.0,39.66667,0.66667,2.0,3.0,17.9260360135989,17.3504876004437,17.864899546893298,-0.5755484131552002,-3.2106842400549818,-0.06113646670560158,-0.34104844294200204
5614,Mail Sorters,"Mail Sorters receive, sort and despatch mail in organisations and postal sorting centres.",11400,,50,-1200,41,20.0,5.33333,2.0,6.0,0.66667,3.33333,2.0,0.66667,0.0,15.5215313777863,14.7832914647679,15.266302696467799,-0.7382399130183988,-4.756231167209014,-0.25522868131850096,-1.6443524489070227
5615,Survey Interviewers,Survey Interviewers interview people and record their responses to survey and market research questions on a range of topics.,800,,37,-500,41,234.66667,79.33333,35.33333,43.66667,33.0,36.66667,1.0,1.66667,4.0,1.4257661749525001,1.36391504107072,1.40150770821561,-0.06185113388178021,-4.338097997298947,-0.02425846673689014,-1.7014337387894838
5616,Switchboard Operators,"Switchboard Operators operate telecommunication switchboards and consoles to assist callers establish telephone connections, and receive caller inquiries and fault reports.",2600,,49,100,40,10.66667,1.33333,8.0,0.66667,0.33333,0.0,0.33333,0.0,0.0,2.92936755918095,2.86026417685649,2.97624032474085,-0.06910338232446023,-2.3589863999102083,0.04687276555989994,1.6000984722110307
5619,Other Clerical and Office Support Workers,"Other Clerical and Office Support Workers includes occupations such as Classified Advertising Clerks, Meter Readers and Parking Inspectors.",6600,1433,41,300,40,61.66667,24.0,11.33333,12.0,4.66667,6.33333,1.33333,1.0,1.0,5.747817398064489,5.51491247620019,5.66041448496264,-0.23290492186429912,-4.052058472538239,-0.08740291310184922,-1.5206278670453437
5911,Purchasing and Supply Logistics Clerks,"Purchasing and Supply Logistics Clerks prepare and process orders for goods and services, monitor stock levels and supply sources and maintain stock and inventory levels, record and coordinate the flow of materials between departments, prepare production schedules, and administer and coordinate storage and distribution operations within organisations.",120800,1553,41,4600,42,2182.0,578.33333,542.66667,504.0,153.33333,320.33333,25.33333,19.66667,38.33333,117.522422317346,123.92160796636699,130.793652690423,6.399185649020993,5.445076371674216,13.271230373076989,11.292509217722438
5912,Transport and Despatch Clerks,"Transport and Despatch Clerks verify and maintain records of incoming and outgoing goods, prepare goods for despatch, arrange clearance and collection of imported cargo from customs and bond stores, and arrange shipment of cargo for export.",46000,1707,41,500,43,921.66667,275.0,203.33333,225.0,58.33333,130.33333,7.66667,13.66667,8.33333,46.458413195150996,48.7656314691023,51.4449897454028,2.3072182739513067,4.966201200759302,4.9865765502518045,10.733419863707846
5991,Conveyancers and Legal Executives,"Conveyancers and Legal Executives act for and on behalf of clients in the areas of property transfer, company and business law, trusts, wills, probate and litigation.",16800,1575,37,-600,42,346.0,99.0,69.66667,128.0,15.0,22.66667,2.33333,1.66667,7.66667,19.32987426436,19.9568441707738,21.026034779872703,0.6269699064137981,3.2435281152852173,1.6961605155127017,8.77481401231898
5992,Court and Legal Clerks,"Court and Legal Clerks provide administrative and operational support to Legal Professionals by performing clerical work associated with the functions of courts, legal practices and the administration of trusts and estates.",20000,1345,29,600,40,347.66667,103.0,125.66667,76.66667,11.66667,23.0,3.0,1.66667,3.0,21.0322638876097,21.7038810947736,22.671593086511198,0.671617207163898,3.1932711131470435,1.6393291989014962,7.794354462560922
5993,Debt Collectors,"Debt Collectors collect consumer, commercial, insurance and other forms of debt for clients, make arrangements to settle overdue accounts, formalise payment arrangements and follow up until accounts are fully paid.",6700,1519,41,500,40,182.66667,75.33333,41.0,29.66667,13.33333,17.0,2.33333,0.66667,3.33333,6.9152068629977705,7.09631324895086,7.465542414526619,0.1811063859530897,2.618958326787918,0.5503355515288488,7.958338230973413
5994,Human Resource Clerks,"Human Resources Clerks maintain and update personnel records such as information on transfers and promotions, employee leave taken and accumulated, salaries, superannuation and taxation, qualifications and training.",27100,1476,40,2100,41,59.0,13.66667,10.33333,18.0,8.0,6.0,1.33333,0.66667,1.0,23.4825727234285,24.488323642131398,25.8644645751596,1.0057509187028977,4.282967333044656,2.381891851731101,10.143232088682915
5995,Inspectors and Regulatory Officers,Inspectors and Regulatory Officers administer and enforce government and corporate regulations and standards.,44800,1862,44,800,41,1237.66667,449.66667,303.66667,221.33333,71.33333,130.0,19.0,14.66667,28.0,47.4876305196821,48.9688004108471,50.8114230329164,1.4811698911650026,3.1190646384243266,3.3237925132343022,6.999280606044761
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors","Insurance Investigators, Loss Adjusters and Risk Surveyors conduct investigations into insurance claims to ensure their validity, inspect and assess the damage and loss to insured properties and businesses, estimate insurance costs, and inspect insured properties to evaluate conditions affecting underwriting standards.",9100,1995,41,800,41,651.66667,244.66667,154.0,169.33333,37.0,35.33333,3.0,4.0,4.33333,7.928095904529671,8.10883725541281,8.54932639042857,0.1807413508831397,2.27975737250951,0.6212304858988995,7.835809422335105
5997,Library Assistants,"Library Assistants issue, receive and shelve library items and maintain associated records.",6700,1779,48,-100,38,39.33333,13.0,5.33333,16.0,1.33333,1.66667,0.66667,1.33333,0.0,7.04756616739526,7.215631188571201,7.49870781920758,0.16806502117594047,2.384724274792532,0.45114165181231947,6.401382280019924
5999,Other Miscellaneous Clerical and Administrative Workers,"Other Clerical and Administrative Workers includes occupations such as Production Assistants (Film, Television, Radio or Stage), Proof Readers, Radio Despatchers, Clinical Coders and Facilities Administrators.",24600,1590,39,1500,42,277.0,99.33333,73.33333,54.33333,16.33333,25.33333,3.0,3.0,2.33333,21.864094854166,22.750986784098,24.175767728992103,0.8868919299319984,4.056385301324328,2.311672874826101,10.572918249051746
6111,"Auctioneers, and Stock and Station Agents","Auctioneers, and Stock and Station Agents sell property at auction, and advise and represent farmers in business transactions such as buying and selling livestock, rural property, and goods and services.",3000,,44,-200,49,4.66667,1.33333,1.66667,1.33333,0.0,0.33333,0.0,0.0,0.0,2.68241801552184,2.6853575713349103,2.81195786870582,0.0029395558130702604,0.10958604498107638,0.1295398531839802,4.829219474160868
6112,Insurance Agents,Insurance Agents represent insurance companies in selling insurance to clients.,17300,1559,40,800,41,554.0,185.33333,145.0,138.0,23.66667,43.66667,5.33333,5.0,8.0,16.7033614724549,16.435804404616903,17.1376344070974,-0.2675570678379984,-1.601815708049066,0.4342729346425003,2.5999134087988756
6113,Sales Representatives,Sales Representatives represent companies to sell their goods and business services to wholesale and retail establishments.,71800,1692,43,-400,42,2385.66667,796.66667,525.33333,579.33333,148.0,261.66667,33.66667,12.66667,28.33333,76.5353542745761,76.5364141520287,79.78492917604879,0.0010598774526044963,0.0013848207310860673,3.2495749014726982,4.245848121137081
6121,Real Estate Sales Agents,"Real Estate Sales Agents sell, lease and manage commercial and private properties, and broker the buying and selling of businesses.",103900,1504,43,900,44,1852.66667,560.33333,420.33333,491.33333,93.0,221.66667,11.66667,11.66667,42.66667,114.371371080783,123.006594501195,130.565654676571,8.63522342041199,7.550161669665341,16.194283595787994,14.159385729799126
6211,Sales Assistants (General),"Sales Assistants (General) sell goods and services, such as food, clothing, hardware, household appliances, office supplies and cosmetics, in retail and wholesale establishments.",562000,1241,23,9500,41,8674.33333,2511.66667,1919.0,2232.66667,604.0,999.33333,161.33333,86.66667,159.66667,569.428947215293,583.906932785986,609.1847504358419,14.477985570693022,2.542544709308412,39.755803220548955,6.981696911435353
6212,ICT Sales Assistants,ICT Sales Assistants sell computing and telecommunications related goods and services in retail and wholesale establishments.,13600,1178,35,-1100,42,7.66667,2.66667,2.0,1.66667,0.0,0.33333,1.0,0.0,0.0,16.0166655106878,16.551097815484002,17.3111435970734,0.5344323047962014,3.3367263893947134,1.294478086385599,8.082069801119362
6213,Motor Vehicle and Vehicle Parts Salespersons,"Motor Vehicle and Vehicle Parts Salespersons sell motor vehicles, boats, caravans, earthmoving equipment, vehicle accessories and parts in retail and wholesale establishments.",39100,1316,39,1900,43,847.0,235.33333,184.33333,211.33333,60.0,126.0,12.0,7.66667,10.33333,35.9764464489664,37.0018640513816,38.6190535518162,1.025417602415203,2.8502470466886907,2.6426071028498015,7.345381113719538
6214,Pharmacy Sales Assistants,"Pharmacy Sales Assistants sell pharmaceutical goods, toiletries and related goods in retail pharmacies (Pharmacy Technicians are not included here, they are included in Medical Technicians).",39900,1112,24,400,39,299.66667,69.66667,59.66667,100.0,42.66667,19.66667,3.0,1.33333,3.66667,42.5134624134299,43.5389135866388,45.292012288905795,1.0254511732089,2.4120622386309387,2.778549875475896,6.535694148962469
6215,Retail Supervisors,Retail Supervisors supervise and coordinate the activities of retail sales workers.,49400,1267,33,2200,42,212.33333,40.0,42.33333,63.33333,11.0,41.66667,3.66667,8.66667,1.66667,52.0668946331762,53.3683833404796,55.6186334181054,1.301488707303406,2.4996472642985665,3.5517387849291993,6.821491486965094
6216,Service Station Attendants,"Service Station Attendants sell fuel, lubricants and other automotive accessories, and perform minor maintenance on motor vehicles at service stations.",13300,1233,35,300,41,23.0,7.66667,2.66667,6.33333,1.66667,3.66667,0.0,0.66667,0.33333,12.8846518438647,13.197560880307199,13.730773390561,0.31290903644249823,2.4285408735471306,0.846121546696299,6.566894914581628
6217,Street Vendors and Related Salespersons,"Street Vendors and Related Salespersons sell goods and services on established routes, door-to-door, and at street and market locations.",5900,,31,200,44,15.33333,4.66667,6.66667,2.66667,0.33333,0.66667,0.33333,0.0,0.0,4.62586097009974,4.76841054562937,4.98558933370703,0.14254957552963,3.0815793308754893,0.35972836360728966,7.776462931602836
6219,Other Sales Assistants and Salespersons,Other Sales Assistants and Salespersons includes occupations such as Materials Recyclers and Rental Salespersons.,11100,1318,41,-2000,43,38.33333,10.33333,4.66667,11.33333,5.33333,4.0,1.33333,0.0,1.33333,15.4693359934891,15.9982131661411,16.7775145397912,0.5288771726520007,3.418874429223079,1.3081785463020985,8.456591458435572
6311,Checkout Operators and Office Cashiers,"Checkout Operators and Office Cashiers operate cash registers and receive payments from customers, and issue receipts and return change due.",119300,1077,23,-5100,39,72.66667,14.66667,13.33333,22.0,11.66667,8.33333,0.66667,0.66667,1.33333,125.172897767401,125.92954559076901,130.461966248046,0.756647823368013,0.6044821497813627,5.289068480645,4.225410272496257
6391,Models and Sales Demonstrators,"Models and Sales Demonstrators wear and display clothing and accessories and pose for art and photography, and demonstrate goods at commercial premises, exhibitions and private homes.",10200,,43,400,40,645.33333,216.0,155.66667,121.0,57.33333,57.66667,8.0,7.0,22.66667,11.3743514825641,11.4198214886776,11.894413381443101,0.045470006113500716,0.3997591087562426,0.5200618988790016,4.572233411955061
6392,Retail and Wool Buyers,"Retail and Wool Buyers select and buy goods for resale in retail establishments, and value and buy wool sold by wool growers.",6800,1535,41,-400,43,66.66667,23.33333,30.33333,7.66667,1.33333,4.0,0.0,0.0,0.0,6.8658413816326105,6.8824101400452005,7.14562771400316,0.01656875841258998,0.24132160199497846,0.2797863323705494,4.07504800677495
6393,Telemarketers,"Telemarketers telephone existing and prospective customers to promote goods and services, and obtain sales and arrange sales visits.",5500,,39,300,40,58.33333,12.0,14.66667,21.0,1.33333,7.0,1.66667,0.66667,0.0,5.31813268244772,5.37129930939237,5.606775290215049,0.05316662694465002,0.9997235894494378,0.2886426077673292,5.427517984272607
6394,Ticket Salespersons,"Ticket Salespersons sell tickets and make reservations for services such as travel and admission to sporting and entertainment venues, and collect fares on transport vehicles.",18300,1276,28,500,41,51.66667,14.33333,13.33333,13.66667,2.0,4.33333,1.0,2.33333,0.66667,21.1948592369475,21.237721183096202,22.3419442461551,0.04286194614870098,0.2022280293043078,1.1470850092076006,5.412090716828014
6395,Visual Merchandisers,"Visual Merchandisers plan and install internal, window and fixed displays to show goods to their best advantage.",7400,1200,43,-200,40,74.33333,18.66667,20.66667,19.0,3.33333,7.33333,1.0,0.33333,4.0,8.2342677373462,8.25750658294093,8.58547206932201,0.023238845594731217,0.28222115597884123,0.35120433197581136,4.265155605554794
6399,Other Sales Support Workers,This group includes Sales Support Workers not covered elsewhere.,6500,1363,27,-200,40,184.66667,44.0,20.33333,52.66667,26.66667,31.66667,1.66667,5.66667,2.0,7.2721788102532905,7.2757515791106,7.54504722123615,0.003572768857309505,0.049129276803152,0.2728684109828592,3.7522236196686034
7111,"Clay, Concrete, Glass and Stone Processing Machine Operators","Clay, Concrete, Glass and Stone Processing Machine Operators operate machines to manufacture and finish a variety of clay, concrete, glassware and stone products by extruding, shaping, mixing, grinding, cutting and other processes.",2700,1716,43,-100,44,1.33333,0.33333,0.33333,0.66667,0.0,0.0,0.0,0.0,0.0,2.51872120328388,2.5583372803488302,2.66896862875613,0.03961607706495007,1.5728647145741688,0.15024742547224967,5.965226531477909
