anzsco_level,nfd_indicator,anzsco_code,anzsco_title,skill_level,date,employment_thousands
4,N,5991,Conveyancers and Legal Executives,2,1989-05-01,4.24884754497724
4,N,5991,Conveyancers and Legal Executives,2,1989-08-01,4.27923112000169
4,N,5991,Conveyancers and Legal Executives,2,1989-11-01,4.30466417643372
4,N,5991,Conveyancers and Legal Executives,2,1990-02-01,4.32505515913911
4,N,5991,Conveyancers and Legal Executives,2,1990-05-01,4.3403131645355
4,N,5991,Conveyancers and Legal Executives,2,1990-08-01,4.35101132855575
4,N,5991,Conveyancers and Legal Executives,2,1990-11-01,4.35775762413025
4,N,5991,Conveyancers and Legal Executives,2,1991-02-01,4.36172637362719
4,N,5991,Conveyancers and Legal Executives,2,1991-05-01,4.36393828077134
4,N,5991,Conveyancers and Legal Executives,2,1991-08-01,4.36536256846575
4,N,5991,Conveyancers and Legal Executives,2,1991-11-01,4.36632043953284
4,N,5991,Conveyancers and Legal Executives,2,1992-02-01,4.36673242594978
4,N,5991,Conveyancers and Legal Executives,2,1992-05-01,4.36668774469246
4,N,5991,Conveyancers and Legal Executives,2,1992-08-01,4.36694511267865
4,N,5991,Conveyancers and Legal Executives,2,1992-11-01,4.3687103288603
4,N,5991,Conveyancers and Legal Executives,2,1993-02-01,4.3735512817274
4,N,5991,Conveyancers and Legal Executives,2,1993-05-01,4.38325306598199
4,N,5991,Conveyancers and Legal Executives,2,1993-08-01,4.39945277112431
4,N,5991,Conveyancers and Legal Executives,2,1993-11-01,4.42381931066865
4,N,5991,Conveyancers and Legal Executives,2,1994-02-01,4.45793790889413
4,N,5991,Conveyancers and Legal Executives,2,1994-05-01,4.50345382547202
4,N,5991,Conveyancers and Legal Executives,2,1994-08-01,4.56167616498332
4,N,5991,Conveyancers and Legal Executives,2,1994-11-01,4.63348778155452
4,N,5991,Conveyancers and Legal Executives,2,1995-02-01,4.7192732209034
4,N,5991,Conveyancers and Legal Executives,2,1995-05-01,4.81876527901321
4,N,5991,Conveyancers and Legal Executives,2,1995-08-01,4.93137754703955
4,N,5991,Conveyancers and Legal Executives,2,1995-11-01,5.05621803016617
4,N,5991,Conveyancers and Legal Executives,2,1996-02-01,5.19185303279049
4,N,5991,Conveyancers and Legal Executives,2,1996-05-01,5.33657902475573
4,N,5991,Conveyancers and Legal Executives,2,1996-08-01,5.48779039935215
4,N,5991,Conveyancers and Legal Executives,2,1996-11-01,5.64224534410371
4,N,5991,Conveyancers and Legal Executives,2,1997-02-01,5.79699470824526
4,N,5991,Conveyancers and Legal Executives,2,1997-05-01,5.94984833504521
4,N,5991,Conveyancers and Legal Executives,2,1997-08-01,6.09906107715827
4,N,5991,Conveyancers and Legal Executives,2,1997-11-01,6.24280583186551
4,N,5991,Conveyancers and Legal Executives,2,1998-02-01,6.37912324987229
4,N,5991,Conveyancers and Legal Executives,2,1998-05-01,6.50630596483833
4,N,5991,Conveyancers and Legal Executives,2,1998-08-01,6.62354469493234
4,N,5991,Conveyancers and Legal Executives,2,1998-11-01,6.73069940261215
4,N,5991,Conveyancers and Legal Executives,2,1999-02-01,6.82855256432997
4,N,5991,Conveyancers and Legal Executives,2,1999-05-01,6.91800347113496
4,N,5991,Conveyancers and Legal Executives,2,1999-08-01,7.00002863466093
4,N,5991,Conveyancers and Legal Executives,2,1999-11-01,7.0751692275845
4,N,5991,Conveyancers and Legal Executives,2,2000-02-01,7.14426652223161
4,N,5991,Conveyancers and Legal Executives,2,2000-05-01,7.20847350897838
4,N,5991,Conveyancers and Legal Executives,2,2000-08-01,7.26886916067417
4,N,5991,Conveyancers and Legal Executives,2,2000-11-01,7.32628272676872
4,N,5991,Conveyancers and Legal Executives,2,2001-02-01,7.38170724591279
4,N,5991,Conveyancers and Legal Executives,2,2001-05-01,7.43611044090538
4,N,5991,Conveyancers and Legal Executives,2,2001-08-01,7.49044910506618
4,N,5991,Conveyancers and Legal Executives,2,2001-11-01,7.54505330393674
4,N,5991,Conveyancers and Legal Executives,2,2002-02-01,7.59970673190682
4,N,5991,Conveyancers and Legal Executives,2,2002-05-01,7.65367008995242
4,N,5991,Conveyancers and Legal Executives,2,2002-08-01,7.70652875159495
4,N,5991,Conveyancers and Legal Executives,2,2002-11-01,7.75875630742254
4,N,5991,Conveyancers and Legal Executives,2,2003-02-01,7.81103666708766
4,N,5991,Conveyancers and Legal Executives,2,2003-05-01,7.86465580516734
4,N,5991,Conveyancers and Legal Executives,2,2003-08-01,7.92091953598328
4,N,5991,Conveyancers and Legal Executives,2,2003-11-01,7.98157404216646
4,N,5991,Conveyancers and Legal Executives,2,2004-02-01,8.04833225221098
4,N,5991,Conveyancers and Legal Executives,2,2004-05-01,8.12269757052518
4,N,5991,Conveyancers and Legal Executives,2,2004-08-01,8.20564532851351
4,N,5991,Conveyancers and Legal Executives,2,2004-11-01,8.29763221536747
4,N,5991,Conveyancers and Legal Executives,2,2005-02-01,8.3982715670195
4,N,5991,Conveyancers and Legal Executives,2,2005-05-01,8.50684308368982
4,N,5991,Conveyancers and Legal Executives,2,2005-08-01,8.62154904694365
4,N,5991,Conveyancers and Legal Executives,2,2005-11-01,8.73980762572543
4,N,5991,Conveyancers and Legal Executives,2,2006-02-01,8.85897182642207
4,N,5991,Conveyancers and Legal Executives,2,2006-05-01,8.97674662744311
4,N,5991,Conveyancers and Legal Executives,2,2006-08-01,9.09188689032646
4,N,5991,Conveyancers and Legal Executives,2,2006-11-01,9.20279735706782
4,N,5991,Conveyancers and Legal Executives,2,2007-02-01,9.30865636104866
4,N,5991,Conveyancers and Legal Executives,2,2007-05-01,9.40947251392169
4,N,5991,Conveyancers and Legal Executives,2,2007-08-01,9.50424626445691
4,N,5991,Conveyancers and Legal Executives,2,2007-11-01,9.5915491661143
4,N,5991,Conveyancers and Legal Executives,2,2008-02-01,9.6710515639753
4,N,5991,Conveyancers and Legal Executives,2,2008-05-01,9.74457657157248
4,N,5991,Conveyancers and Legal Executives,2,2008-08-01,9.81389898722633
4,N,5991,Conveyancers and Legal Executives,2,2008-11-01,9.88202963847923
4,N,5991,Conveyancers and Legal Executives,2,2009-02-01,9.95132209959196
4,N,5991,Conveyancers and Legal Executives,2,2009-05-01,10.0235535739261
4,N,5991,Conveyancers and Legal Executives,2,2009-08-01,10.0994986322924
4,N,5991,Conveyancers and Legal Executives,2,2009-11-01,10.1799752382919
4,N,5991,Conveyancers and Legal Executives,2,2010-02-01,10.2648807922294
4,N,5991,Conveyancers and Legal Executives,2,2010-05-01,10.3533375360808
4,N,5991,Conveyancers and Legal Executives,2,2010-08-01,10.4435394073884
4,N,5991,Conveyancers and Legal Executives,2,2010-11-01,10.5337124782709
4,N,5991,Conveyancers and Legal Executives,2,2011-02-01,10.6214552638976
4,N,5991,Conveyancers and Legal Executives,2,2011-05-01,10.7044766066127
4,N,5991,Conveyancers and Legal Executives,2,2011-08-01,10.7819027781605
4,N,5991,Conveyancers and Legal Executives,2,2011-11-01,10.8556077768119
4,N,5991,Conveyancers and Legal Executives,2,2012-02-01,10.927016289352
4,N,5991,Conveyancers and Legal Executives,2,2012-05-01,10.9961252735954
4,N,5991,Conveyancers and Legal Executives,2,2012-08-01,11.0626517808446
4,N,5991,Conveyancers and Legal Executives,2,2012-11-01,11.1260722800812
4,N,5991,Conveyancers and Legal Executives,2,2013-02-01,11.1863916474195
4,N,5991,Conveyancers and Legal Executives,2,2013-05-01,11.2453805653611
4,N,5991,Conveyancers and Legal Executives,2,2013-08-01,11.3044384587013
4,N,5991,Conveyancers and Legal Executives,2,2013-11-01,11.3669102781459
4,N,5991,Conveyancers and Legal Executives,2,2014-02-01,11.4364834293114
4,N,5991,Conveyancers and Legal Executives,2,2014-05-01,11.5153521750615
4,N,5991,Conveyancers and Legal Executives,2,2014-08-01,11.6049480858958
4,N,5991,Conveyancers and Legal Executives,2,2014-11-01,11.7070671823809
4,N,5991,Conveyancers and Legal Executives,2,2015-02-01,11.823322505943
4,N,5991,Conveyancers and Legal Executives,2,2015-05-01,11.9554439855074
4,N,5991,Conveyancers and Legal Executives,2,2015-08-01,12.1025739376626
4,N,5991,Conveyancers and Legal Executives,2,2015-11-01,12.2618517674435
4,N,5991,Conveyancers and Legal Executives,2,2016-02-01,12.4295502168023
4,N,5991,Conveyancers and Legal Executives,2,2016-05-01,12.6025287920599
4,N,5991,Conveyancers and Legal Executives,2,2016-08-01,12.7801670703234
4,N,5991,Conveyancers and Legal Executives,2,2016-11-01,12.9641422652146
4,N,5991,Conveyancers and Legal Executives,2,2017-02-01,13.1566100391518
4,N,5991,Conveyancers and Legal Executives,2,2017-05-01,13.3573732417528
4,N,5991,Conveyancers and Legal Executives,2,2017-08-01,13.5646653933474
4,N,5991,Conveyancers and Legal Executives,2,2017-11-01,13.7765835951088
4,N,5991,Conveyancers and Legal Executives,2,2018-02-01,13.9915215844701
4,N,5991,Conveyancers and Legal Executives,2,2018-05-01,14.2054005266595
4,N,5991,Conveyancers and Legal Executives,2,2018-08-01,14.4147686155476
4,N,5991,Conveyancers and Legal Executives,2,2018-11-01,14.6176465529841
4,N,5991,Conveyancers and Legal Executives,2,2019-02-01,14.8132286572699
4,N,5991,Conveyancers and Legal Executives,2,2019-05-01,15.0008692183568
4,N,5991,Conveyancers and Legal Executives,2,2019-08-01,15.1814540475212
4,N,5991,Conveyancers and Legal Executives,2,2019-11-01,15.3562502709318
4,N,5991,Conveyancers and Legal Executives,2,2020-02-01,15.5266103138948
4,N,5991,Conveyancers and Legal Executives,2,2020-05-01,15.6945776941263
4,N,5991,Conveyancers and Legal Executives,2,2020-08-01,15.8615726446494
4,N,5991,Conveyancers and Legal Executives,2,2020-11-01,16.0287092288991
4,N,5991,Conveyancers and Legal Executives,2,2021-02-01,16.1957131377085
4,N,5991,Conveyancers and Legal Executives,2,2021-05-01,16.3625968670354
4,N,5991,Conveyancers and Legal Executives,2,2021-08-01,16.529573110111
4,N,5991,Conveyancers and Legal Executives,2,2021-11-01,16.695760410043
4,N,5991,Conveyancers and Legal Executives,2,2022-02-01,16.8580054744592
4,N,5991,Conveyancers and Legal Executives,2,2022-05-01,17.0137954290775
4,N,5991,Conveyancers and Legal Executives,2,2022-08-01,17.1602651127607
4,N,5991,Conveyancers and Legal Executives,2,2022-11-01,17.2956096847023
4,N,5991,Conveyancers and Legal Executives,2,2023-02-01,17.4167871243386
4,N,5991,Conveyancers and Legal Executives,2,2023-05-01,17.5183850345059
4,N,5991,Conveyancers and Legal Executives,2,2023-08-01,17.5943283359287
4,N,5991,Conveyancers and Legal Executives,2,2023-11-01,17.6417448771004
4,N,5991,Conveyancers and Legal Executives,2,2024-02-01,17.6599595800744
4,N,5991,Conveyancers and Legal Executives,2,2024-05-01,17.6477908370809
4,N,5991,Conveyancers and Legal Executives,2,2024-08-01,17.6036659199744
4,N,5991,Conveyancers and Legal Executives,2,2024-11-01,17.5281351580199
4,N,5991,Conveyancers and Legal Executives,2,2025-02-01,17.4230312800192
4,N,5991,Conveyancers and Legal Executives,2,2025-05-01,17.2916965452533
4,N,5991,Conveyancers and Legal Executives,2,2025-08-01,17.1390384145162
4,N,5991,Conveyancers and Legal Executives,2,2025-11-01,16.9712089425775
4,N,5991,Conveyancers and Legal Executives,2,2026-02-01,16.794239355016
4,N,5992,Court and Legal Clerks,3,1986-08-01,6.45758389567815
4,N,5992,Court and Legal Clerks,3,1986-11-01,6.51703146683988
4,N,5992,Court and Legal Clerks,3,1987-02-01,6.57644309823307
4,N,5992,Court and Legal Clerks,3,1987-05-01,6.63571706538324
4,N,5992,Court and Legal Clerks,3,1987-08-01,6.69451493190895
4,N,5992,Court and Legal Clerks,3,1987-11-01,6.75235008172371
4,N,5992,Court and Legal Clerks,3,1988-02-01,6.80864949245136
4,N,5992,Court and Legal Clerks,3,1988-05-01,6.86297451988786
4,N,5992,Court and Legal Clerks,3,1988-08-01,6.91470870713881
4,N,5992,Court and Legal Clerks,3,1988-11-01,6.962954151204
4,N,5992,Court and Legal Clerks,3,1989-02-01,7.00668176024037
4,N,5992,Court and Legal Clerks,3,1989-05-01,7.04466666927691
4,N,5992,Court and Legal Clerks,3,1989-08-01,7.07612372914605
4,N,5992,Court and Legal Clerks,3,1989-11-01,7.1003637621124
4,N,5992,Court and Legal Clerks,3,1990-02-01,7.11689894241277
4,N,5992,Court and Legal Clerks,3,1990-05-01,7.1251498315963
4,N,5992,Court and Legal Clerks,3,1990-08-01,7.12536941734995
4,N,5992,Court and Legal Clerks,3,1990-11-01,7.11794029350097
4,N,5992,Court and Legal Clerks,3,1991-02-01,7.10402292879509
4,N,5992,Court and Legal Clerks,3,1991-05-01,7.08476859954759
4,N,5992,Court and Legal Clerks,3,1991-08-01,7.06147125387187
4,N,5992,Court and Legal Clerks,3,1991-11-01,7.03472650712035
4,N,5992,Court and Legal Clerks,3,1992-02-01,7.00470445742543
4,N,5992,Court and Legal Clerks,3,1992-05-01,6.97192930734147
4,N,5992,Court and Legal Clerks,3,1992-08-01,6.93784694189527
4,N,5992,Court and Legal Clerks,3,1992-11-01,6.90461486860294
4,N,5992,Court and Legal Clerks,3,1993-02-01,6.87486662228861
4,N,5992,Court and Legal Clerks,3,1993-05-01,6.85158923342437
4,N,5992,Court and Legal Clerks,3,1993-08-01,6.83745452610737
4,N,5992,Court and Legal Clerks,3,1993-11-01,6.83509281537899
4,N,5992,Court and Legal Clerks,3,1994-02-01,6.84689805126534
4,N,5992,Court and Legal Clerks,3,1994-05-01,6.87522781190712
4,N,5992,Court and Legal Clerks,3,1994-08-01,6.92200158078919
4,N,5992,Court and Legal Clerks,3,1994-11-01,6.98848406303454
4,N,5992,Court and Legal Clerks,3,1995-02-01,7.07516289322973
4,N,5992,Court and Legal Clerks,3,1995-05-01,7.1816841630338
4,N,5992,Court and Legal Clerks,3,1995-08-01,7.3073602876333
4,N,5992,Court and Legal Clerks,3,1995-11-01,7.45108535370031
4,N,5992,Court and Legal Clerks,3,1996-02-01,7.61097510198188
4,N,5992,Court and Legal Clerks,3,1996-05-01,7.78483093770184
4,N,5992,Court and Legal Clerks,3,1996-08-01,7.969316928682
4,N,5992,Court and Legal Clerks,3,1996-11-01,8.16028363746213
4,N,5992,Court and Legal Clerks,3,1997-02-01,8.35402916906953
4,N,5992,Court and Legal Clerks,3,1997-05-01,8.54770731995093
4,N,5992,Court and Legal Clerks,3,1997-08-01,8.73892404608634
4,N,5992,Court and Legal Clerks,3,1997-11-01,8.92512552769742
4,N,5992,Court and Legal Clerks,3,1998-02-01,9.10372726370429
4,N,5992,Court and Legal Clerks,3,1998-05-01,9.27247101615655
4,N,5992,Court and Legal Clerks,3,1998-08-01,9.43012176775348
4,N,5992,Court and Legal Clerks,3,1998-11-01,9.5762270741113
4,N,5992,Court and Legal Clerks,3,1999-02-01,9.71141026640997
4,N,5992,Court and Legal Clerks,3,1999-05-01,9.83643425282883
4,N,5992,Court and Legal Clerks,3,1999-08-01,9.95229980938117
4,N,5992,Court and Legal Clerks,3,1999-11-01,10.0597002394792
4,N,5992,Court and Legal Clerks,3,2000-02-01,10.1596647916303
4,N,5992,Court and Legal Clerks,3,2000-05-01,10.2533999178073
4,N,5992,Court and Legal Clerks,3,2000-08-01,10.3418213459485
4,N,5992,Court and Legal Clerks,3,2000-11-01,10.4255310631487
4,N,5992,Court and Legal Clerks,3,2001-02-01,10.5055092344316
4,N,5992,Court and Legal Clerks,3,2001-05-01,10.5826764525331
4,N,5992,Court and Legal Clerks,3,2001-08-01,10.6579631272138
4,N,5992,Court and Legal Clerks,3,2001-11-01,10.7316630675787
4,N,5992,Court and Legal Clerks,3,2002-02-01,10.8033519406301
4,N,5992,Court and Legal Clerks,3,2002-05-01,10.8720521090362
4,N,5992,Court and Legal Clerks,3,2002-08-01,10.9372584817932
4,N,5992,Court and Legal Clerks,3,2002-11-01,10.9994910246105
4,N,5992,Court and Legal Clerks,3,2003-02-01,11.0594513867592
4,N,5992,Court and Legal Clerks,3,2003-05-01,11.1184291457279
4,N,5992,Court and Legal Clerks,3,2003-08-01,11.1776308644762
4,N,5992,Court and Legal Clerks,3,2003-11-01,11.2385735810951
4,N,5992,Court and Legal Clerks,3,2004-02-01,11.3025038587745
4,N,5992,Court and Legal Clerks,3,2004-05-01,11.3703671540355
4,N,5992,Court and Legal Clerks,3,2004-08-01,11.4426808117218
4,N,5992,Court and Legal Clerks,3,2004-11-01,11.5191744743211
4,N,5992,Court and Legal Clerks,3,2005-02-01,11.598954286328
4,N,5992,Court and Legal Clerks,3,2005-05-01,11.6808821413829
4,N,5992,Court and Legal Clerks,3,2005-08-01,11.7629566501034
4,N,5992,Court and Legal Clerks,3,2005-11-01,11.8423845206615
4,N,5992,Court and Legal Clerks,3,2006-02-01,11.9166658083239
4,N,5992,Court and Legal Clerks,3,2006-05-01,11.9841242630682
4,N,5992,Court and Legal Clerks,3,2006-08-01,12.0447397000205
4,N,5992,Court and Legal Clerks,3,2006-11-01,12.0986249353992
4,N,5992,Court and Legal Clerks,3,2007-02-01,12.1452932507738
4,N,5992,Court and Legal Clerks,3,2007-05-01,12.1828179719373
4,N,5992,Court and Legal Clerks,3,2007-08-01,12.2113809851197
4,N,5992,Court and Legal Clerks,3,2007-11-01,12.2324108869436
4,N,5992,Court and Legal Clerks,3,2008-02-01,12.2464718726742
4,N,5992,Court and Legal Clerks,3,2008-05-01,12.2547018006337
4,N,5992,Court and Legal Clerks,3,2008-08-01,12.2602076041339
4,N,5992,Court and Legal Clerks,3,2008-11-01,12.2646715359021
4,N,5992,Court and Legal Clerks,3,2009-02-01,12.2698477611761
4,N,5992,Court and Legal Clerks,3,2009-05-01,12.2775147738684
4,N,5992,Court and Legal Clerks,3,2009-08-01,12.288845956837
4,N,5992,Court and Legal Clerks,3,2009-11-01,12.3033805492263
4,N,5992,Court and Legal Clerks,3,2010-02-01,12.3195676299589
4,N,5992,Court and Legal Clerks,3,2010-05-01,12.3366469444702
4,N,5992,Court and Legal Clerks,3,2010-08-01,12.3542466576783
4,N,5992,Court and Legal Clerks,3,2010-11-01,12.3747096348554
4,N,5992,Court and Legal Clerks,3,2011-02-01,12.400845222099
4,N,5992,Court and Legal Clerks,3,2011-05-01,12.4350590387561
4,N,5992,Court and Legal Clerks,3,2011-08-01,12.4781189441779
4,N,5992,Court and Legal Clerks,3,2011-11-01,12.5297589707203
4,N,5992,Court and Legal Clerks,3,2012-02-01,12.5888739867594
4,N,5992,Court and Legal Clerks,3,2012-05-01,12.6556046309485
4,N,5992,Court and Legal Clerks,3,2012-08-01,12.7292943983271
4,N,5992,Court and Legal Clerks,3,2012-11-01,12.8091917916349
4,N,5992,Court and Legal Clerks,3,2013-02-01,12.8959063881301
4,N,5992,Court and Legal Clerks,3,2013-05-01,12.9897105025178
4,N,5992,Court and Legal Clerks,3,2013-08-01,13.0915827025084
4,N,5992,Court and Legal Clerks,3,2013-11-01,13.2025538842713
4,N,5992,Court and Legal Clerks,3,2014-02-01,13.3220277505036
4,N,5992,Court and Legal Clerks,3,2014-05-01,13.4491270317572
4,N,5992,Court and Legal Clerks,3,2014-08-01,13.5828019759324
4,N,5992,Court and Legal Clerks,3,2014-11-01,13.7211954596609
4,N,5992,Court and Legal Clerks,3,2015-02-01,13.8611671674264
4,N,5992,Court and Legal Clerks,3,2015-05-01,13.9977678796939
4,N,5992,Court and Legal Clerks,3,2015-08-01,14.1280914713837
4,N,5992,Court and Legal Clerks,3,2015-11-01,14.2522455840386
4,N,5992,Court and Legal Clerks,3,2016-02-01,14.3698902037516
4,N,5992,Court and Legal Clerks,3,2016-05-01,14.4788479190618
4,N,5992,Court and Legal Clerks,3,2016-08-01,14.5786344919513
4,N,5992,Court and Legal Clerks,3,2016-11-01,14.670639691418
4,N,5992,Court and Legal Clerks,3,2017-02-01,14.7561739151858
4,N,5992,Court and Legal Clerks,3,2017-05-01,14.8342129207953
4,N,5992,Court and Legal Clerks,3,2017-08-01,14.9031712119819
4,N,5992,Court and Legal Clerks,3,2017-11-01,14.9601829821925
4,N,5992,Court and Legal Clerks,3,2018-02-01,15.0018636396147
4,N,5992,Court and Legal Clerks,3,2018-05-01,15.0264943670917
4,N,5992,Court and Legal Clerks,3,2018-08-01,15.0334223791059
4,N,5992,Court and Legal Clerks,3,2018-11-01,15.0253288816512
4,N,5992,Court and Legal Clerks,3,2019-02-01,15.0048729035665
4,N,5992,Court and Legal Clerks,3,2019-05-01,14.9774579134845
4,N,5992,Court and Legal Clerks,3,2019-08-01,14.9499203643105
4,N,5992,Court and Legal Clerks,3,2019-11-01,14.930691596077
4,N,5992,Court and Legal Clerks,3,2020-02-01,14.9292728136074
4,N,5992,Court and Legal Clerks,3,2020-05-01,14.9536277415901
4,N,5992,Court and Legal Clerks,3,2020-08-01,15.0087454302779
4,N,5992,Court and Legal Clerks,3,2020-11-01,15.09898444804
4,N,5992,Court and Legal Clerks,3,2021-02-01,15.2256655218741
4,N,5992,Court and Legal Clerks,3,2021-05-01,15.3866872374683
4,N,5992,Court and Legal Clerks,3,2021-08-01,15.5774867049484
4,N,5992,Court and Legal Clerks,3,2021-11-01,15.7944772222102
4,N,5992,Court and Legal Clerks,3,2022-02-01,16.0371889336585
4,N,5992,Court and Legal Clerks,3,2022-05-01,16.3047522907385
4,N,5992,Court and Legal Clerks,3,2022-08-01,16.5945211163097
4,N,5992,Court and Legal Clerks,3,2022-11-01,16.9021143348503
4,N,5992,Court and Legal Clerks,3,2023-02-01,17.2213761916718
4,N,5992,Court and Legal Clerks,3,2023-05-01,17.5436496808503
4,N,5992,Court and Legal Clerks,3,2023-08-01,17.8590208755889
4,N,5992,Court and Legal Clerks,3,2023-11-01,18.1577822531715
4,N,5992,Court and Legal Clerks,3,2024-02-01,18.4355016801774
4,N,5992,Court and Legal Clerks,3,2024-05-01,18.6942070572072
4,N,5992,Court and Legal Clerks,3,2024-08-01,18.9363311287057
4,N,5992,Court and Legal Clerks,3,2024-11-01,19.1606239400943
4,N,5992,Court and Legal Clerks,3,2025-02-01,19.3652880043607
4,N,5992,Court and Legal Clerks,3,2025-05-01,19.5481526021183
4,N,5992,Court and Legal Clerks,3,2025-08-01,19.7121096037308
4,N,5992,Court and Legal Clerks,3,2025-11-01,19.8628311466062
4,N,5992,Court and Legal Clerks,3,2026-02-01,20.0045407898117
4,N,5993,Debt Collectors,4,1986-08-01,11.4682262250055
4,N,5993,Debt Collectors,4,1986-11-01,11.4989649227893
4,N,5993,Debt Collectors,4,1987-02-01,11.529195775373
4,N,5993,Debt Collectors,4,1987-05-01,11.5581304357791
4,N,5993,Debt Collectors,4,1987-08-01,11.5851841608463
4,N,5993,Debt Collectors,4,1987-11-01,11.6100119385786
4,N,5993,Debt Collectors,4,1988-02-01,11.6321967636766
4,N,5993,Debt Collectors,4,1988-05-01,11.6513245050443
4,N,5993,Debt Collectors,4,1988-08-01,11.6672706681736
4,N,5993,Debt Collectors,4,1988-11-01,11.6796328421573
4,N,5993,Debt Collectors,4,1989-02-01,11.6881301069012
4,N,5993,Debt Collectors,4,1989-05-01,11.6919646850939
4,N,5993,Debt Collectors,4,1989-08-01,11.689723212498
4,N,5993,Debt Collectors,4,1989-11-01,11.6795340090423
4,N,5993,Debt Collectors,4,1990-02-01,11.6596225710256
4,N,5993,Debt Collectors,4,1990-05-01,11.6277630682401
4,N,5993,Debt Collectors,4,1990-08-01,11.5820011054329
4,N,5993,Debt Collectors,4,1990-11-01,11.5207502664857
4,N,5993,Debt Collectors,4,1991-02-01,11.4430838461596
4,N,5993,Debt Collectors,4,1991-05-01,11.3487362574599
4,N,5993,Debt Collectors,4,1991-08-01,11.2383091898311
4,N,5993,Debt Collectors,4,1991-11-01,11.1125740478975
4,N,5993,Debt Collectors,4,1992-02-01,10.9724004230343
4,N,5993,Debt Collectors,4,1992-05-01,10.8192631961538
4,N,5993,Debt Collectors,4,1992-08-01,10.6552085115172
4,N,5993,Debt Collectors,4,1992-11-01,10.4830717309581
4,N,5993,Debt Collectors,4,1993-02-01,10.3060251704751
4,N,5993,Debt Collectors,4,1993-05-01,10.1275896926246
4,N,5993,Debt Collectors,4,1993-08-01,9.9505810402884
4,N,5993,Debt Collectors,4,1993-11-01,9.77742725474662
4,N,5993,Debt Collectors,4,1994-02-01,9.61001557355603
4,N,5993,Debt Collectors,4,1994-05-01,9.44979395940086
4,N,5993,Debt Collectors,4,1994-08-01,9.29805980974283
4,N,5993,Debt Collectors,4,1994-11-01,9.15550027339445
4,N,5993,Debt Collectors,4,1995-02-01,9.02212148556062
4,N,5993,Debt Collectors,4,1995-05-01,8.89773433009795
4,N,5993,Debt Collectors,4,1995-08-01,8.78259782244282
4,N,5993,Debt Collectors,4,1995-11-01,8.67700759080567
4,N,5993,Debt Collectors,4,1996-02-01,8.58108430151234
4,N,5993,Debt Collectors,4,1996-05-01,8.49541663706849
4,N,5993,Debt Collectors,4,1996-08-01,8.4207367273667
4,N,5993,Debt Collectors,4,1996-11-01,8.3580648753451
4,N,5993,Debt Collectors,4,1997-02-01,8.30830389502563
4,N,5993,Debt Collectors,4,1997-05-01,8.2717364773263
4,N,5993,Debt Collectors,4,1997-08-01,8.24791071423362
4,N,5993,Debt Collectors,4,1997-11-01,8.23568871666857
4,N,5993,Debt Collectors,4,1998-02-01,8.23421157469927
4,N,5993,Debt Collectors,4,1998-05-01,8.24252741409541
4,N,5993,Debt Collectors,4,1998-08-01,8.25944291804586
4,N,5993,Debt Collectors,4,1998-11-01,8.28368342288262
4,N,5993,Debt Collectors,4,1999-02-01,8.31390950290082
4,N,5993,Debt Collectors,4,1999-05-01,8.34868474912856
4,N,5993,Debt Collectors,4,1999-08-01,8.38725348937099
4,N,5993,Debt Collectors,4,1999-11-01,8.42978204689228
4,N,5993,Debt Collectors,4,2000-02-01,8.47645007669391
4,N,5993,Debt Collectors,4,2000-05-01,8.52673906351653
4,N,5993,Debt Collectors,4,2000-08-01,8.57935298996494
4,N,5993,Debt Collectors,4,2000-11-01,8.63304922674612
4,N,5993,Debt Collectors,4,2001-02-01,8.68765512538707
4,N,5993,Debt Collectors,4,2001-05-01,8.74306906351358
4,N,5993,Debt Collectors,4,2001-08-01,8.79950955587325
4,N,5993,Debt Collectors,4,2001-11-01,8.85780239427805
4,N,5993,Debt Collectors,4,2002-02-01,8.91860733998644
4,N,5993,Debt Collectors,4,2002-05-01,8.98294804421563
4,N,5993,Debt Collectors,4,2002-08-01,9.05249978993106
4,N,5993,Debt Collectors,4,2002-11-01,9.12913501422702
4,N,5993,Debt Collectors,4,2003-02-01,9.21458199437157
4,N,5993,Debt Collectors,4,2003-05-01,9.31020815843014
4,N,5993,Debt Collectors,4,2003-08-01,9.41696266670236
4,N,5993,Debt Collectors,4,2003-11-01,9.53490135869621
4,N,5993,Debt Collectors,4,2004-02-01,9.66289056080079
4,N,5993,Debt Collectors,4,2004-05-01,9.79933647027145
4,N,5993,Debt Collectors,4,2004-08-01,9.94314735800497
4,N,5993,Debt Collectors,4,2004-11-01,10.0919313958161
4,N,5993,Debt Collectors,4,2005-02-01,10.2443393097801
4,N,5993,Debt Collectors,4,2005-05-01,10.3987848825094
4,N,5993,Debt Collectors,4,2005-08-01,10.5544086947932
4,N,5993,Debt Collectors,4,2005-11-01,10.7096624582711
4,N,5993,Debt Collectors,4,2006-02-01,10.8632417879764
4,N,5993,Debt Collectors,4,2006-05-01,11.014044586705
4,N,5993,Debt Collectors,4,2006-08-01,11.1610287781661
4,N,5993,Debt Collectors,4,2006-11-01,11.3033245213942
4,N,5993,Debt Collectors,4,2007-02-01,11.439056060981
4,N,5993,Debt Collectors,4,2007-05-01,11.5665999045071
4,N,5993,Debt Collectors,4,2007-08-01,11.6847454709997
4,N,5993,Debt Collectors,4,2007-11-01,11.7933245581107
4,N,5993,Debt Collectors,4,2008-02-01,11.8912083181274
