onet_code,skill_code,score,requirement_type,hot_technology,in_demand
25-2021.00,onet-tool:6a39cec2fa52f182,55,tool,0,0
25-2021.00,onet-tool:77fe460fd5b42382,80,tool,1,0
25-2021.00,onet-tool:79b95290ce68e29a,55,tool,0,0
25-2021.00,onet-tool:7b83159249197f23,55,tool,0,0
25-2021.00,onet-tool:83257e357ce2d6eb,55,tool,0,0
25-2021.00,onet-tool:8c8c83d967c49f1f,80,tool,1,0
25-2021.00,onet-tool:9a0b4e38959742f4,80,tool,1,0
25-2021.00,onet-tool:9d2f2e0ca2b14f57,80,tool,1,0
25-2021.00,onet-tool:aa3b35508e36da32,55,tool,0,0
25-2021.00,onet-tool:b45dfaa7fc8f1653,80,tool,1,0
25-2021.00,onet-tool:bf72fc78fcc6db67,55,tool,0,0
25-2021.00,onet-tool:c15a80bf8832777f,55,tool,0,0
25-2021.00,onet-tool:d1b0f29b7f0e325d,55,tool,0,0
25-2021.00,onet-tool:d1c5f2dff2d8c149,55,tool,0,0
25-2021.00,onet-tool:d5d6350213caff46,55,tool,0,0
25-2021.00,onet-tool:d90d9a8b308f63f5,55,tool,0,0
25-2021.00,onet-tool:e6f7f04f5a43e53f,55,tool,0,0
25-2022.00,onet-skill:2.A.1.a,77.6,essential_skill,0,0
25-2022.00,onet-skill:2.A.1.b,80,essential_skill,0,0
25-2022.00,onet-skill:2.A.1.c,77.6,essential_skill,0,0
25-2022.00,onet-skill:2.A.1.d,82.4,essential_skill,0,0
25-2022.00,onet-skill:2.A.1.e,57.599999999999994,essential_skill,0,0
25-2022.00,onet-skill:2.A.1.f,40,essential_skill,0,0
25-2022.00,onet-skill:2.A.2.a,75,essential_skill,0,0
25-2022.00,onet-skill:2.A.2.b,77.6,essential_skill,0,0
25-2022.00,onet-skill:2.A.2.c,85,essential_skill,0,0
25-2022.00,onet-skill:2.A.2.d,77.6,essential_skill,0,0
25-2022.00,onet-skill:2.B.1.a,77.6,transferable_skill,0,0
25-2022.00,onet-skill:2.B.1.b,75,transferable_skill,0,0
25-2022.00,onet-skill:2.B.1.c,62.400000000000006,transferable_skill,0,0
25-2022.00,onet-skill:2.B.1.d,60,transferable_skill,0,0
25-2022.00,onet-skill:2.B.1.e,85,transferable_skill,0,0
25-2022.00,onet-skill:2.B.1.f,65,transferable_skill,0,0
25-2022.00,onet-skill:2.B.2.i,72.4,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.a,25,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.b,35,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.c,20,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.d,20,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.e,25,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.g,37.599999999999994,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.h,20,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.j,20,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.k,20,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.l,20,transferable_skill,0,0
25-2022.00,onet-skill:2.B.3.m,35,transferable_skill,0,0
25-2022.00,onet-skill:2.B.4.e,72.4,transferable_skill,0,0
25-2022.00,onet-skill:2.B.4.g,60,transferable_skill,0,0
25-2022.00,onet-skill:2.B.4.h,60,transferable_skill,0,0
25-2022.00,onet-skill:2.B.5.a,75,transferable_skill,0,0
25-2022.00,onet-skill:2.B.5.b,37.599999999999994,transferable_skill,0,0
25-2022.00,onet-skill:2.B.5.c,40,transferable_skill,0,0
25-2022.00,onet-skill:2.B.5.d,57.599999999999994,transferable_skill,0,0
25-2022.00,onet-tool:0b2d7f9f6eed8ebf,55,tool,0,0
25-2022.00,onet-tool:0c8e1cae0d7f35f4,80,tool,1,0
25-2022.00,onet-tool:14312a52e994afdb,55,tool,0,0
25-2022.00,onet-tool:146c672e41847121,55,tool,0,0
25-2022.00,onet-tool:1e1d55c7a9163bf8,80,tool,1,0
25-2022.00,onet-tool:32ff1080ac1d49a9,80,tool,1,0
25-2022.00,onet-tool:33ec7d99154526da,55,tool,0,0
25-2022.00,onet-tool:36afd15faa2d1833,55,tool,0,0
25-2022.00,onet-tool:3b53eee8c80f3129,55,tool,0,0
25-2022.00,onet-tool:3d59f7548e1af215,80,tool,1,0
25-2022.00,onet-tool:42636e11876394c5,55,tool,0,0
25-2022.00,onet-tool:46621564e1c9407c,55,tool,0,0
25-2022.00,onet-tool:4e188d9c17150037,55,tool,0,0
25-2022.00,onet-tool:4fa6b9ecefe6605e,55,tool,0,0
25-2022.00,onet-tool:6a39cec2fa52f182,55,tool,0,0
25-2022.00,onet-tool:71ecfde0981d517e,55,tool,0,0
25-2022.00,onet-tool:77fe460fd5b42382,80,tool,1,0
25-2022.00,onet-tool:79b95290ce68e29a,55,tool,0,0
25-2022.00,onet-tool:83257e357ce2d6eb,55,tool,0,0
25-2022.00,onet-tool:8c8c83d967c49f1f,80,tool,1,0
25-2022.00,onet-tool:9a0b4e38959742f4,80,tool,1,0
25-2022.00,onet-tool:9d2f2e0ca2b14f57,80,tool,1,0
25-2022.00,onet-tool:aa3b35508e36da32,55,tool,0,0
25-2022.00,onet-tool:b45dfaa7fc8f1653,80,tool,1,0
25-2022.00,onet-tool:b7347c409f2fc8ca,55,tool,0,0
25-2022.00,onet-tool:bf72fc78fcc6db67,55,tool,0,0
25-2022.00,onet-tool:c15a80bf8832777f,55,tool,0,0
25-2022.00,onet-tool:d1b0f29b7f0e325d,55,tool,0,0
25-2022.00,onet-tool:d1c5f2dff2d8c149,55,tool,0,0
25-2022.00,onet-tool:d21bb537725d603e,80,tool,1,0
25-2022.00,onet-tool:d5d6350213caff46,55,tool,0,0
25-2022.00,onet-tool:d718bc3778370941,55,tool,0,0
25-2022.00,onet-tool:d90d9a8b308f63f5,55,tool,0,0
25-2022.00,onet-tool:e352676514a55858,55,tool,0,0
25-2022.00,onet-tool:e6f7f04f5a43e53f,55,tool,0,0
25-2023.00,onet-skill:2.A.1.a,80,essential_skill,0,0
25-2023.00,onet-skill:2.A.1.b,80,essential_skill,0,0
25-2023.00,onet-skill:2.A.1.c,75,essential_skill,0,0
25-2023.00,onet-skill:2.A.1.d,82.4,essential_skill,0,0
25-2023.00,onet-skill:2.A.1.e,52.400000000000006,essential_skill,0,0
25-2023.00,onet-skill:2.A.1.f,35,essential_skill,0,0
25-2023.00,onet-skill:2.A.2.a,80,essential_skill,0,0
25-2023.00,onet-skill:2.A.2.b,77.6,essential_skill,0,0
25-2023.00,onet-skill:2.A.2.c,82.4,essential_skill,0,0
25-2023.00,onet-skill:2.A.2.d,80,essential_skill,0,0
25-2023.00,onet-skill:2.B.1.a,80,transferable_skill,0,0
25-2023.00,onet-skill:2.B.1.b,65,transferable_skill,0,0
25-2023.00,onet-skill:2.B.1.c,60,transferable_skill,0,0
25-2023.00,onet-skill:2.B.1.d,57.599999999999994,transferable_skill,0,0
25-2023.00,onet-skill:2.B.1.e,82.4,transferable_skill,0,0
25-2023.00,onet-skill:2.B.1.f,67.6,transferable_skill,0,0
25-2023.00,onet-skill:2.B.2.i,62.400000000000006,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.a,47.599999999999994,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.b,35,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.c,25,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.d,20,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.e,30,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.g,35,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.h,32.400000000000006,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.j,20,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.k,22.400000000000002,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.l,22.400000000000002,transferable_skill,0,0
25-2023.00,onet-skill:2.B.3.m,35,transferable_skill,0,0
25-2023.00,onet-skill:2.B.4.e,67.6,transferable_skill,0,0
25-2023.00,onet-skill:2.B.4.g,60,transferable_skill,0,0
25-2023.00,onet-skill:2.B.4.h,60,transferable_skill,0,0
25-2023.00,onet-skill:2.B.5.a,65,transferable_skill,0,0
25-2023.00,onet-skill:2.B.5.b,30,transferable_skill,0,0
25-2023.00,onet-skill:2.B.5.c,45,transferable_skill,0,0
25-2023.00,onet-skill:2.B.5.d,50,transferable_skill,0,0
25-2023.00,onet-tool:013d53a072c96412,55,tool,0,0
25-2023.00,onet-tool:018bb207e5cea303,80,tool,1,0
25-2023.00,onet-tool:02c6bb0bff5f9bb6,55,tool,0,0
25-2023.00,onet-tool:0826f18d16ed75cc,80,tool,1,0
25-2023.00,onet-tool:0837ec44d06f971e,80,tool,1,0
25-2023.00,onet-tool:0c8e1cae0d7f35f4,80,tool,1,0
25-2023.00,onet-tool:0dabd02816839b1a,55,tool,0,0
25-2023.00,onet-tool:0f24c540d7af9d9e,55,tool,0,0
25-2023.00,onet-tool:11a4a60b518bf249,80,tool,1,0
25-2023.00,onet-tool:127c8cf59f228bb0,80,tool,1,0
25-2023.00,onet-tool:14312a52e994afdb,55,tool,0,0
25-2023.00,onet-tool:183ded9a9725f871,55,tool,0,0
25-2023.00,onet-tool:1b2c7f431eb230f5,55,tool,0,0
25-2023.00,onet-tool:1cc9a79bdaf09793,80,tool,1,0
25-2023.00,onet-tool:20a8a672870a21cb,80,tool,1,0
25-2023.00,onet-tool:22ff0919f4b9e94d,55,tool,0,0
25-2023.00,onet-tool:275976081ce1abf6,80,tool,1,0
25-2023.00,onet-tool:324373d862ead39f,80,tool,1,0
25-2023.00,onet-tool:32ff1080ac1d49a9,80,tool,1,0
25-2023.00,onet-tool:37d2b12d5d9abc2a,80,tool,1,0
25-2023.00,onet-tool:3d71079cbf751bb3,80,tool,1,0
25-2023.00,onet-tool:3deb2d2d35c24f36,80,tool,1,0
25-2023.00,onet-tool:41de0116bb2584cf,80,tool,1,0
25-2023.00,onet-tool:430005175c4c7810,80,tool,1,0
25-2023.00,onet-tool:45e3fa9461a466a1,55,tool,0,0
25-2023.00,onet-tool:4b02e0c6135a5924,80,tool,1,0
25-2023.00,onet-tool:4cd0e21a9a0795a1,80,tool,1,0
25-2023.00,onet-tool:4e8011c5f8e0417d,55,tool,0,0
25-2023.00,onet-tool:4ec7c53222c8a758,80,tool,1,0
25-2023.00,onet-tool:5201466784908b3b,55,tool,0,0
25-2023.00,onet-tool:52264ab7d060c1fd,80,tool,1,0
25-2023.00,onet-tool:592cc302663c0021,55,tool,0,0
25-2023.00,onet-tool:5c3766a4a8fe9448,55,tool,0,0
25-2023.00,onet-tool:5e1d1f27fcbdedad,55,tool,0,0
25-2023.00,onet-tool:5f0974ee455c4cd5,80,tool,1,0
25-2023.00,onet-tool:5f63c8d6591e9598,80,tool,1,0
25-2023.00,onet-tool:651527ad10942f77,55,tool,0,0
25-2023.00,onet-tool:66e15c2a8f555072,80,tool,1,0
25-2023.00,onet-tool:6b4aceeb25efc42c,80,tool,1,0
25-2023.00,onet-tool:6c7a9f65a3810067,55,tool,0,0
25-2023.00,onet-tool:6d4860d6220a1729,55,tool,0,0
25-2023.00,onet-tool:6f9c5c2271b77c4c,55,tool,0,0
25-2023.00,onet-tool:74772ab5c5abe1b4,55,tool,0,0
25-2023.00,onet-tool:77fe460fd5b42382,80,tool,1,0
25-2023.00,onet-tool:787aa709e0161e6f,80,tool,1,0
25-2023.00,onet-tool:7e4100b30463210d,80,tool,1,0
25-2023.00,onet-tool:822c4a02267dceb0,55,tool,0,0
25-2023.00,onet-tool:841eef0a7343f781,80,tool,1,0
25-2023.00,onet-tool:87056279022f5298,55,tool,0,0
25-2023.00,onet-tool:8ba5705dedf27b6e,80,tool,1,0
25-2023.00,onet-tool:8bcf11933046c744,80,tool,1,0
25-2023.00,onet-tool:951a4d36e0a9018b,80,tool,1,0
25-2023.00,onet-tool:96166e27af5a3c43,80,tool,1,0
25-2023.00,onet-tool:96c88d4178b25942,80,tool,1,0
25-2023.00,onet-tool:9892ecde91070c24,80,tool,1,0
25-2023.00,onet-tool:9a0b4e38959742f4,80,tool,1,0
25-2023.00,onet-tool:9a881b9b9f238494,80,tool,1,0
25-2023.00,onet-tool:9c3c0544259a604e,80,tool,1,0
25-2023.00,onet-tool:9d2f2e0ca2b14f57,80,tool,1,0
25-2023.00,onet-tool:a056f5a5293c99af,80,tool,1,0
25-2023.00,onet-tool:a1c176cc5c0cbe6d,80,tool,1,0
25-2023.00,onet-tool:a478b4566be5cb00,80,tool,1,0
25-2023.00,onet-tool:a6c78ded92baa421,80,tool,1,0
25-2023.00,onet-tool:ae1b8c8635429669,80,tool,1,0
25-2023.00,onet-tool:b2953d236aa4f40b,80,tool,1,0
25-2023.00,onet-tool:b2c348e934da29c1,80,tool,1,0
25-2023.00,onet-tool:b45dfaa7fc8f1653,80,tool,1,0
25-2023.00,onet-tool:b9138194ffe9e7c8,80,tool,1,0
25-2023.00,onet-tool:be9d1a4f955fccf8,80,tool,1,0
25-2023.00,onet-tool:bfacc8e46ad9b0f3,80,tool,1,0
25-2023.00,onet-tool:bfcb3adc9e99751a,80,tool,1,0
25-2023.00,onet-tool:c00bbd8c541a9980,80,tool,1,0
25-2023.00,onet-tool:c0b0109d9439de57,80,tool,1,0
25-2023.00,onet-tool:c15a80bf8832777f,55,tool,0,0
25-2023.00,onet-tool:caf90169eefa5f80,80,tool,1,0
25-2023.00,onet-tool:cedb1bac7efcd7db,80,tool,1,0
25-2023.00,onet-tool:d42c1474fc09593f,80,tool,1,0
25-2023.00,onet-tool:d43c7999cc713639,80,tool,1,0
25-2023.00,onet-tool:d4605bbebf949183,80,tool,1,0
25-2023.00,onet-tool:d548c5b83fa61d8e,80,tool,1,0
25-2023.00,onet-tool:d8ae42a36f37e2cd,80,tool,1,0
25-2023.00,onet-tool:d8de638e1db887dd,55,tool,0,0
25-2023.00,onet-tool:e684a3e94efd46f9,80,tool,1,0
25-2023.00,onet-tool:eb39a2e5bacdf0da,55,tool,0,0
25-2023.00,onet-tool:ecef2d003916c575,80,tool,1,0
25-2023.00,onet-tool:ed346bb14786b438,80,tool,1,0
25-2023.00,onet-tool:eda71746c01c3f46,80,tool,1,0
25-2023.00,onet-tool:f0c929a9e723bc62,80,tool,1,0
25-2023.00,onet-tool:f2cd46968894ef1c,80,tool,1,0
25-2023.00,onet-tool:f466b02859527ca1,55,tool,0,0
25-2023.00,onet-tool:f6fce77d4a6f6d04,80,tool,1,0
25-2023.00,onet-tool:fa0578afe7b7100e,80,tool,1,0
25-2023.00,onet-tool:fbba8bfa09e11cd5,80,tool,1,0
25-2023.00,onet-tool:fe6cc64209de6bd9,80,tool,1,0
25-2031.00,onet-skill:2.A.1.a,80,essential_skill,0,0
25-2031.00,onet-skill:2.A.1.b,80,essential_skill,0,0
25-2031.00,onet-skill:2.A.1.c,72.4,essential_skill,0,0
25-2031.00,onet-skill:2.A.1.d,80,essential_skill,0,0
25-2031.00,onet-skill:2.A.1.e,55,essential_skill,0,0
25-2031.00,onet-skill:2.A.1.f,40,essential_skill,0,0
25-2031.00,onet-skill:2.A.2.a,77.6,essential_skill,0,0
25-2031.00,onet-skill:2.A.2.b,75,essential_skill,0,0
25-2031.00,onet-skill:2.A.2.c,80,essential_skill,0,0
25-2031.00,onet-skill:2.A.2.d,77.6,essential_skill,0,0
25-2031.00,onet-skill:2.B.1.a,77.6,transferable_skill,0,0
25-2031.00,onet-skill:2.B.1.b,75,transferable_skill,0,0
25-2031.00,onet-skill:2.B.1.c,60,transferable_skill,0,0
25-2031.00,onet-skill:2.B.1.d,60,transferable_skill,0,0
25-2031.00,onet-skill:2.B.1.e,82.4,transferable_skill,0,0
25-2031.00,onet-skill:2.B.1.f,60,transferable_skill,0,0
25-2031.00,onet-skill:2.B.2.i,67.6,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.a,37.599999999999994,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.b,32.400000000000006,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.c,20,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.d,20,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.e,32.400000000000006,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.g,32.400000000000006,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.h,20,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.j,20,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.k,22.400000000000002,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.l,20,transferable_skill,0,0
25-2031.00,onet-skill:2.B.3.m,40,transferable_skill,0,0
25-2031.00,onet-skill:2.B.4.e,75,transferable_skill,0,0
25-2031.00,onet-skill:2.B.4.g,60,transferable_skill,0,0
25-2031.00,onet-skill:2.B.4.h,60,transferable_skill,0,0
25-2031.00,onet-skill:2.B.5.a,65,transferable_skill,0,0
25-2031.00,onet-skill:2.B.5.b,35,transferable_skill,0,0
25-2031.00,onet-skill:2.B.5.c,42.400000000000006,transferable_skill,0,0
25-2031.00,onet-skill:2.B.5.d,55,transferable_skill,0,0
25-2031.00,onet-tool:0b2d7f9f6eed8ebf,55,tool,0,0
25-2031.00,onet-tool:0c8e1cae0d7f35f4,80,tool,1,0
25-2031.00,onet-tool:14312a52e994afdb,55,tool,0,0
25-2031.00,onet-tool:146c672e41847121,55,tool,0,0
25-2031.00,onet-tool:1f6ac5c3099e1160,55,tool,0,0
25-2031.00,onet-tool:32ff1080ac1d49a9,80,tool,1,0
25-2031.00,onet-tool:36afd15faa2d1833,55,tool,0,0
25-2031.00,onet-tool:42636e11876394c5,55,tool,0,0
25-2031.00,onet-tool:44f87e411573a4d3,55,tool,0,0
25-2031.00,onet-tool:46621564e1c9407c,55,tool,0,0
25-2031.00,onet-tool:4e188d9c17150037,55,tool,0,0
25-2031.00,onet-tool:8c8c83d967c49f1f,80,tool,1,0
25-2031.00,onet-tool:9d2f2e0ca2b14f57,80,tool,1,0
25-2031.00,onet-tool:aa3b35508e36da32,55,tool,0,0
25-2031.00,onet-tool:b44aaf9a5a4eba48,55,tool,0,0
25-2031.00,onet-tool:b45dfaa7fc8f1653,80,tool,1,0
25-2031.00,onet-tool:c15a80bf8832777f,55,tool,0,0
25-2031.00,onet-tool:cf852f7051ee7c08,55,tool,0,0
25-2031.00,onet-tool:d1b0f29b7f0e325d,55,tool,0,0
25-2031.00,onet-tool:d1c5f2dff2d8c149,55,tool,0,0
25-2031.00,onet-tool:d2714283b88de187,55,tool,0,0
25-2031.00,onet-tool:d90d9a8b308f63f5,55,tool,0,0
25-2031.00,onet-tool:e352676514a55858,55,tool,0,0
25-2031.00,onet-tool:e6f7f04f5a43e53f,55,tool,0,0
25-2032.00,onet-skill:2.A.1.a,82.4,essential_skill,0,0
25-2032.00,onet-skill:2.A.1.b,82.4,essential_skill,0,0
25-2032.00,onet-skill:2.A.1.c,80,essential_skill,0,0
25-2032.00,onet-skill:2.A.1.d,82.4,essential_skill,0,0
25-2032.00,onet-skill:2.A.1.e,60,essential_skill,0,0
25-2032.00,onet-skill:2.A.1.f,35,essential_skill,0,0
25-2032.00,onet-skill:2.A.2.a,80,essential_skill,0,0
25-2032.00,onet-skill:2.A.2.b,77.6,essential_skill,0,0
25-2032.00,onet-skill:2.A.2.c,82.4,essential_skill,0,0
25-2032.00,onet-skill:2.A.2.d,80,essential_skill,0,0
25-2032.00,onet-skill:2.B.1.a,80,transferable_skill,0,0
25-2032.00,onet-skill:2.B.1.b,77.6,transferable_skill,0,0
25-2032.00,onet-skill:2.B.1.c,62.400000000000006,transferable_skill,0,0
25-2032.00,onet-skill:2.B.1.d,62.400000000000006,transferable_skill,0,0
25-2032.00,onet-skill:2.B.1.e,90,transferable_skill,0,0
25-2032.00,onet-skill:2.B.1.f,75,transferable_skill,0,0
25-2032.00,onet-skill:2.B.2.i,75,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.a,35,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.b,37.599999999999994,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.c,37.599999999999994,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.d,20,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.e,32.400000000000006,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.g,47.599999999999994,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.h,40,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.j,40,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.k,42.400000000000006,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.l,37.599999999999994,transferable_skill,0,0
25-2032.00,onet-skill:2.B.3.m,45,transferable_skill,0,0
25-2032.00,onet-skill:2.B.4.e,75,transferable_skill,0,0
25-2032.00,onet-skill:2.B.4.g,57.599999999999994,transferable_skill,0,0
25-2032.00,onet-skill:2.B.4.h,60,transferable_skill,0,0
25-2032.00,onet-skill:2.B.5.a,72.4,transferable_skill,0,0
25-2032.00,onet-skill:2.B.5.b,37.599999999999994,transferable_skill,0,0
25-2032.00,onet-skill:2.B.5.c,42.400000000000006,transferable_skill,0,0
25-2032.00,onet-skill:2.B.5.d,55,transferable_skill,0,0
25-2032.00,onet-tool:013d53a072c96412,55,tool,0,0
25-2032.00,onet-tool:0c8e1cae0d7f35f4,80,tool,1,0
25-2032.00,onet-tool:0dabd02816839b1a,55,tool,0,0
25-2032.00,onet-tool:14312a52e994afdb,55,tool,0,0
25-2032.00,onet-tool:1b2c7f431eb230f5,55,tool,0,0
25-2032.00,onet-tool:28217dcf51949d89,80,tool,1,0
25-2032.00,onet-tool:32ff1080ac1d49a9,80,tool,1,0
25-2032.00,onet-tool:33ec7d99154526da,55,tool,0,0
25-2032.00,onet-tool:4764647dfbaa5336,55,tool,0,0
25-2032.00,onet-tool:5c3766a4a8fe9448,55,tool,0,0
25-2032.00,onet-tool:651527ad10942f77,55,tool,0,0
25-2032.00,onet-tool:6a39cec2fa52f182,55,tool,0,0
25-2032.00,onet-tool:6c7a9f65a3810067,55,tool,0,0
25-2032.00,onet-tool:6f9c5c2271b77c4c,55,tool,0,0
25-2032.00,onet-tool:74772ab5c5abe1b4,55,tool,0,0
25-2032.00,onet-tool:77fe460fd5b42382,80,tool,1,0
25-2032.00,onet-tool:87056279022f5298,55,tool,0,0
25-2032.00,onet-tool:9a0b4e38959742f4,80,tool,1,0
25-2032.00,onet-tool:9d2f2e0ca2b14f57,80,tool,1,0
25-2032.00,onet-tool:b45dfaa7fc8f1653,80,tool,1,0
25-2032.00,onet-tool:b7347c409f2fc8ca,55,tool,0,0
25-2032.00,onet-tool:c15a80bf8832777f,55,tool,0,0
25-2051.00,onet-skill:2.A.1.a,80,essential_skill,0,0
25-2051.00,onet-skill:2.A.1.b,80,essential_skill,0,0
25-2051.00,onet-skill:2.A.1.c,75,essential_skill,0,0
25-2051.00,onet-skill:2.A.1.d,80,essential_skill,0,0
25-2051.00,onet-skill:2.A.1.e,42.400000000000006,essential_skill,0,0
25-2051.00,onet-skill:2.A.1.f,35,essential_skill,0,0
25-2051.00,onet-skill:2.A.2.a,80,essential_skill,0,0
25-2051.00,onet-skill:2.A.2.b,77.6,essential_skill,0,0
25-2051.00,onet-skill:2.A.2.c,80,essential_skill,0,0
25-2051.00,onet-skill:2.A.2.d,80,essential_skill,0,0
25-2051.00,onet-skill:2.B.1.a,80,transferable_skill,0,0
25-2051.00,onet-skill:2.B.1.b,65,transferable_skill,0,0
25-2051.00,onet-skill:2.B.1.c,60,transferable_skill,0,0
25-2051.00,onet-skill:2.B.1.d,57.599999999999994,transferable_skill,0,0
25-2051.00,onet-skill:2.B.1.e,77.6,transferable_skill,0,0
25-2051.00,onet-skill:2.B.1.f,72.4,transferable_skill,0,0
25-2051.00,onet-skill:2.B.2.i,67.6,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.a,35,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.b,30,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.c,20,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.d,20,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.e,25,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.g,30,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.h,20,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.j,20,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.k,27.599999999999998,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.l,20,transferable_skill,0,0
25-2051.00,onet-skill:2.B.3.m,35,transferable_skill,0,0
25-2051.00,onet-skill:2.B.4.e,62.400000000000006,transferable_skill,0,0
25-2051.00,onet-skill:2.B.4.g,60,transferable_skill,0,0
25-2051.00,onet-skill:2.B.4.h,60,transferable_skill,0,0
25-2051.00,onet-skill:2.B.5.a,60,transferable_skill,0,0
25-2051.00,onet-skill:2.B.5.b,25,transferable_skill,0,0
25-2051.00,onet-skill:2.B.5.c,30,transferable_skill,0,0
25-2051.00,onet-skill:2.B.5.d,52.400000000000006,transferable_skill,0,0
25-2051.00,onet-tool:0459d51da1162939,55,tool,0,0
25-2051.00,onet-tool:061d0ad1d308933f,55,tool,0,0
25-2051.00,onet-tool:0c8e1cae0d7f35f4,80,tool,1,0
25-2051.00,onet-tool:14312a52e994afdb,55,tool,0,0
25-2051.00,onet-tool:32ff1080ac1d49a9,80,tool,1,0
25-2051.00,onet-tool:3b53eee8c80f3129,55,tool,0,0
25-2051.00,onet-tool:9a0b4e38959742f4,80,tool,1,0
25-2051.00,onet-tool:9d2f2e0ca2b14f57,80,tool,1,0
25-2051.00,onet-tool:9f33f8a81df49455,55,tool,0,0
25-2051.00,onet-tool:b45dfaa7fc8f1653,80,tool,1,0
25-2051.00,onet-tool:c15a80bf8832777f,55,tool,0,0
25-2051.00,onet-tool:de1c33c11b2caafc,55,tool,0,0
25-2055.00,onet-skill:2.A.1.a,77.6,essential_skill,0,0
25-2055.00,onet-skill:2.A.1.b,77.6,essential_skill,0,0
25-2055.00,onet-skill:2.A.1.c,72.4,essential_skill,0,0
25-2055.00,onet-skill:2.A.1.d,80,essential_skill,0,0
25-2055.00,onet-skill:2.A.1.e,50,essential_skill,0,0
25-2055.00,onet-skill:2.A.1.f,30,essential_skill,0,0
25-2055.00,onet-skill:2.A.2.a,72.4,essential_skill,0,0
25-2055.00,onet-skill:2.A.2.b,72.4,essential_skill,0,0
25-2055.00,onet-skill:2.A.2.c,77.6,essential_skill,0,0
25-2055.00,onet-skill:2.A.2.d,72.4,essential_skill,0,0
25-2055.00,onet-skill:2.B.1.a,72.4,transferable_skill,0,0
25-2055.00,onet-skill:2.B.1.b,67.6,transferable_skill,0,0
25-2055.00,onet-skill:2.B.1.c,60,transferable_skill,0,0
25-2055.00,onet-skill:2.B.1.d,60,transferable_skill,0,0
25-2055.00,onet-skill:2.B.1.e,77.6,transferable_skill,0,0
25-2055.00,onet-skill:2.B.1.f,70,transferable_skill,0,0
25-2055.00,onet-skill:2.B.2.i,67.6,transferable_skill,0,0
25-2055.00,onet-skill:2.B.3.a,37.599999999999994,transferable_skill,0,0
25-2055.00,onet-skill:2.B.3.b,30,transferable_skill,0,0
25-2055.00,onet-skill:2.B.3.c,22.400000000000002,transferable_skill,0,0
25-2055.00,onet-skill:2.B.3.d,20,transferable_skill,0,0
25-2055.00,onet-skill:2.B.3.e,30,transferable_skill,0,0
25-2055.00,onet-skill:2.B.3.g,35,transferable_skill,0,0
25-2055.00,onet-skill:2.B.3.h,20,transferable_skill,0,0
25-2055.00,onet-skill:2.B.3.j,20,transferable_skill,0,0
